date,hour,value,weekday,working_day
2015-03-22,1,140690.0,6,1
2015-03-22,2,132672.0,6,1
2015-03-22,3,127279.0,6,1
2015-03-22,4,124382.0,6,1
2015-03-22,5,124893.0,6,1
2015-03-22,6,126116.0,6,1
2015-03-22,7,125641.0,6,1
2015-03-22,8,130831.0,6,1
2015-03-22,9,145008.0,6,1
2015-03-22,10,158677.0,6,1
2015-03-22,11,164196.0,6,1
2015-03-22,12,165114.0,6,1
2015-03-22,13,167856.0,6,1
2015-03-22,14,166741.0,6,1
2015-03-22,15,159228.0,6,1
2015-03-22,16,154797.0,6,1
2015-03-22,17,153953.0,6,1
2015-03-22,18,156013.0,6,1
2015-03-22,19,168349.0,6,1
2015-03-22,20,185094.0,6,1
2015-03-22,21,184220.0,6,1
2015-03-22,22,177761.0,6,1
2015-03-22,23,168135.0,6,1
2015-03-23,0,151701.0,0,1
2015-03-23,1,138969.0,0,1
2015-03-23,2,132107.0,0,1
2015-03-23,3,128883.0,0,1
2015-03-23,4,128160.0,0,1
2015-03-23,5,132876.0,0,1
2015-03-23,6,148315.0,0,1
2015-03-23,7,170375.0,0,1
2015-03-23,8,193713.0,0,1
2015-03-23,9,203792.0,0,1
2015-03-23,10,210587.0,0,1
2015-03-23,11,211066.0,0,1
2015-03-23,12,211456.0,0,1
2015-03-23,13,212405.0,0,1
2015-03-23,14,203959.0,0,1
2015-03-23,15,199722.0,0,1
2015-03-23,16,198055.0,0,1
2015-03-23,17,198125.0,0,1
2015-03-23,18,197983.0,0,1
2015-03-23,19,207716.0,0,1
2015-03-23,20,219686.0,0,1
2015-03-23,21,214608.0,0,1
2015-03-23,22,197118.0,0,1
2015-03-23,23,178696.0,0,1
2015-03-24,0,163909.0,1,1
2015-03-24,1,150654.0,1,1
2015-03-24,2,143875.0,1,1
2015-03-24,3,140946.0,1,1
2015-03-24,4,140652.0,1,1
2015-03-24,5,143755.0,1,1
2015-03-24,6,157137.0,1,1
2015-03-24,7,176496.0,1,1
2015-03-24,8,196684.0,1,1
2015-03-24,9,208309.0,1,1
2015-03-24,10,213725.0,1,1
2015-03-24,11,215660.0,1,1
2015-03-24,12,215011.0,1,1
2015-03-24,13,214739.0,1,1
2015-03-24,14,205511.0,1,1
2015-03-24,15,200555.0,1,1
2015-03-24,16,197799.0,1,1
2015-03-24,17,196849.0,1,1
2015-03-24,18,197016.0,1,1
2015-03-24,19,206467.0,1,1
2015-03-24,20,219474.0,1,1
2015-03-24,21,214331.0,1,1
2015-03-24,22,198574.0,1,1
2015-03-24,23,180020.0,1,1
2015-03-25,0,163785.0,2,1
2015-03-25,1,152087.0,2,1
2015-03-25,2,144018.0,2,1
2015-03-25,3,140847.0,2,1
2015-03-25,4,140782.0,2,1
2015-03-25,5,144310.0,2,1
2015-03-25,6,157303.0,2,1
2015-03-25,7,176948.0,2,1
2015-03-25,8,197289.0,2,1
2015-03-25,9,207510.0,2,1
2015-03-25,10,210592.0,2,1
2015-03-25,11,210394.0,2,1
2015-03-25,12,209161.0,2,1
2015-03-25,13,207282.0,2,1
2015-03-25,14,200269.0,2,1
2015-03-25,15,196543.0,2,1
2015-03-25,16,194956.0,2,1
2015-03-25,17,195369.0,2,1
2015-03-25,18,193841.0,2,1
2015-03-25,19,202006.0,2,1
2015-03-25,20,216748.0,2,1
2015-03-25,21,213009.0,2,1
2015-03-25,22,197731.0,2,1
2015-03-25,23,178863.0,2,1
2015-03-26,0,162935.0,3,1
2015-03-26,1,150850.0,3,1
2015-03-26,2,143480.0,3,1
2015-03-26,3,140031.0,3,1
2015-03-26,4,138920.0,3,1
2015-03-26,5,142197.0,3,1
2015-03-26,6,154285.0,3,1
2015-03-26,7,173741.0,3,1
2015-03-26,8,196192.0,3,1
2015-03-26,9,204918.0,3,1
2015-03-26,10,210809.0,3,1
2015-03-26,11,209520.0,3,1
2015-03-26,12,207372.0,3,1
2015-03-26,13,205866.0,3,1
2015-03-26,14,198091.0,3,1
2015-03-26,15,194315.0,3,1
2015-03-26,16,192458.0,3,1
2015-03-26,17,192990.0,3,1
2015-03-26,18,192129.0,3,1
2015-03-26,19,200559.0,3,1
2015-03-26,20,214520.0,3,1
2015-03-26,21,211496.0,3,1
2015-03-26,22,197354.0,3,1
2015-03-26,23,180496.0,3,1
2015-03-27,0,165058.0,4,1
2015-03-27,1,153227.0,4,1
2015-03-27,2,144183.0,4,1
2015-03-27,3,140109.0,4,1
2015-03-27,4,139386.0,4,1
2015-03-27,5,142908.0,4,1
2015-03-27,6,154343.0,4,1
2015-03-27,7,172541.0,4,1
2015-03-27,8,189628.0,4,1
2015-03-27,9,197315.0,4,1
2015-03-27,10,201543.0,4,1
2015-03-27,11,201279.0,4,1
2015-03-27,12,198690.0,4,1
2015-03-27,13,197442.0,4,1
2015-03-27,14,191628.0,4,1
2015-03-27,15,186483.0,4,1
2015-03-27,16,183285.0,4,1
2015-03-27,17,181909.0,4,1
2015-03-27,18,180133.0,4,1
2015-03-27,19,186999.0,4,1
2015-03-27,20,201356.0,4,1
2015-03-27,21,198691.0,4,1
2015-03-27,22,187169.0,4,1
2015-03-27,23,174567.0,4,1
2015-03-28,0,161187.0,5,1
2015-03-28,1,149329.0,5,1
2015-03-28,2,140795.0,5,1
2015-03-28,3,136092.0,5,1
2015-03-28,4,134158.0,5,1
2015-03-28,5,133464.0,5,1
2015-03-28,6,135434.0,5,1
2015-03-28,7,138111.0,5,1
2015-03-28,8,149137.0,5,1
2015-03-28,9,162623.0,5,1
2015-03-28,10,171233.0,5,1
2015-03-28,11,173004.0,5,1
2015-03-28,12,170407.0,5,1
2015-03-28,13,169593.0,5,1
2015-03-28,14,164502.0,5,1
2015-03-28,15,157438.0,5,1
2015-03-28,16,152840.0,5,1
2015-03-28,17,151292.0,5,1
2015-03-28,18,151903.0,5,1
2015-03-28,19,158899.0,5,1
2015-03-28,20,175639.0,5,1
2015-03-28,21,177454.0,5,1
2015-03-28,22,168700.0,5,1
2015-03-28,23,156528.0,5,1
2015-03-29,0,145132.0,6,1
2015-03-29,1,133447.0,6,1
2015-03-29,3,125648.0,6,1
2015-03-29,4,122013.0,6,1
2015-03-29,5,122333.0,6,1
2015-03-29,6,123839.0,6,1
2015-03-29,7,126751.0,6,1
2015-03-29,8,127438.0,6,1
2015-03-29,9,135902.0,6,1
2015-03-29,10,146048.0,6,1
2015-03-29,11,150600.0,6,1
2015-03-29,12,150582.0,6,1
2015-03-29,13,150243.0,6,1
2015-03-29,14,150057.0,6,1
2015-03-29,15,146041.0,6,1
2015-03-29,16,142766.0,6,1
2015-03-29,17,139755.0,6,1
2015-03-29,18,139016.0,6,1
2015-03-29,19,141284.0,6,1
2015-03-29,20,150690.0,6,1
2015-03-29,21,168445.0,6,1
2015-03-29,22,165223.0,6,1
2015-03-29,23,156510.0,6,1
2015-03-30,0,144459.0,0,1
2015-03-30,1,134262.0,0,1
2015-03-30,2,129043.0,0,1
2015-03-30,3,125153.0,0,1
2015-03-30,4,124863.0,0,1
2015-03-30,5,127608.0,0,1
2015-03-30,6,139280.0,0,1
2015-03-30,7,158456.0,0,1
2015-03-30,8,170168.0,0,1
2015-03-30,9,181412.0,0,1
2015-03-30,10,188087.0,0,1
2015-03-30,11,190717.0,0,1
2015-03-30,12,190688.0,0,1
2015-03-30,13,189706.0,0,1
2015-03-30,14,183750.0,0,1
2015-03-30,15,177807.0,0,1
2015-03-30,16,174557.0,0,1
2015-03-30,17,172669.0,0,1
2015-03-30,18,170166.0,0,1
2015-03-30,19,168233.0,0,1
2015-03-30,20,173978.0,0,1
2015-03-30,21,188252.0,0,1
2015-03-30,22,176938.0,0,1
2015-03-30,23,163897.0,0,1
2015-03-31,0,153082.0,1,1
2015-03-31,1,143463.0,1,1
2015-03-31,2,135968.0,1,1
2015-03-31,3,132244.0,1,1
2015-03-31,4,130971.0,1,1
2015-03-31,5,133337.0,1,1
2015-03-31,6,142558.0,1,1
2015-03-31,7,161166.0,1,1
2015-03-31,8,170972.0,1,1
2015-03-31,9,180567.0,1,1
2015-03-31,10,185876.0,1,1
2015-03-31,11,187472.0,1,1
2015-03-31,12,187831.0,1,1
2015-03-31,13,186589.0,1,1
2015-03-31,14,181236.0,1,1
2015-03-31,15,175935.0,1,1
2015-03-31,16,173576.0,1,1
2015-03-31,17,172033.0,1,1
2015-03-31,18,169301.0,1,1
2015-03-31,19,167851.0,1,1
2015-03-31,20,174256.0,1,1
2015-03-31,21,187437.0,1,1
2015-03-31,22,175828.0,1,1
2015-03-31,23,162400.0,1,1
2015-04-01,0,152419.0,2,1
2015-04-01,1,142191.0,2,1
2015-04-01,2,136278.0,2,1
2015-04-01,3,133422.0,2,1
2015-04-01,4,131671.0,2,1
2015-04-01,5,132731.0,2,1
2015-04-01,6,142685.0,2,1
2015-04-01,7,159708.0,2,1
2015-04-01,8,168858.0,2,1
2015-04-01,9,178511.0,2,1
2015-04-01,10,183101.0,2,1
2015-04-01,11,184606.0,2,1
2015-04-01,12,184334.0,2,1
2015-04-01,13,182963.0,2,1
2015-04-01,14,176713.0,2,1
2015-04-01,15,171402.0,2,1
2015-04-01,16,168731.0,2,1
2015-04-01,17,167577.0,2,1
2015-04-01,18,165353.0,2,1
2015-04-01,19,164396.0,2,1
2015-04-01,20,169968.0,2,1
2015-04-01,21,182066.0,2,1
2015-04-01,22,170352.0,2,1
2015-04-01,23,158533.0,2,1
2015-04-02,0,147396.0,3,0
2015-04-02,1,137150.0,3,0
2015-04-02,2,129691.0,3,0
2015-04-02,3,125289.0,3,0
2015-04-02,4,123745.0,3,0
2015-04-02,5,122458.0,3,0
2015-04-02,6,126421.0,3,0
2015-04-02,7,133276.0,3,0
2015-04-02,8,135517.0,3,0
2015-04-02,9,146410.0,3,0
2015-04-02,10,154746.0,3,0
2015-04-02,11,157783.0,3,0
2015-04-02,12,157887.0,3,0
2015-04-02,13,157081.0,3,0
2015-04-02,14,152641.0,3,0
2015-04-02,15,146377.0,3,0
2015-04-02,16,142976.0,3,0
2015-04-02,17,140571.0,3,0
2015-04-02,18,139241.0,3,0
2015-04-02,19,140205.0,3,0
2015-04-02,20,148180.0,3,0
2015-04-02,21,162282.0,3,0
2015-04-02,22,155797.0,3,0
2015-04-02,23,145690.0,3,0
2015-04-03,0,136310.0,4,0
2015-04-03,1,126927.0,4,0
2015-04-03,2,120499.0,4,0
2015-04-03,3,116558.0,4,0
2015-04-03,4,113868.0,4,0
2015-04-03,5,113411.0,4,0
2015-04-03,6,114769.0,4,0
2015-04-03,7,118399.0,4,0
2015-04-03,8,117592.0,4,0
2015-04-03,9,126563.0,4,0
2015-04-03,10,134780.0,4,0
2015-04-03,11,137910.0,4,0
2015-04-03,12,137695.0,4,0
2015-04-03,13,137695.0,4,0
2015-04-03,14,137096.0,4,0
2015-04-03,15,130552.0,4,0
2015-04-03,16,127898.0,4,0
2015-04-03,17,125824.0,4,0
2015-04-03,18,126047.0,4,0
2015-04-03,19,129138.0,4,0
2015-04-03,20,138263.0,4,0
2015-04-03,21,152923.0,4,0
2015-04-03,22,148691.0,4,0
2015-04-03,23,141704.0,4,0
2015-04-04,0,132791.0,5,1
2015-04-04,1,124569.0,5,1
2015-04-04,2,118379.0,5,1
2015-04-04,3,114735.0,5,1
2015-04-04,4,113050.0,5,1
2015-04-04,5,112915.0,5,1
2015-04-04,6,116867.0,5,1
2015-04-04,7,121370.0,5,1
2015-04-04,8,125120.0,5,1
2015-04-04,9,137886.0,5,1
2015-04-04,10,147989.0,5,1
2015-04-04,11,150456.0,5,1
2015-04-04,12,149592.0,5,1
2015-04-04,13,149332.0,5,1
2015-04-04,14,148844.0,5,1
2015-04-04,15,142477.0,5,1
2015-04-04,16,138736.0,5,1
2015-04-04,17,137514.0,5,1
2015-04-04,18,137043.0,5,1
2015-04-04,19,138709.0,5,1
2015-04-04,20,147397.0,5,1
2015-04-04,21,164417.0,5,1
2015-04-04,22,157494.0,5,1
2015-04-04,23,147829.0,5,1
2015-04-05,0,137312.0,6,1
2015-04-05,1,127060.0,6,1
2015-04-05,2,119881.0,6,1
2015-04-05,3,115444.0,6,1
2015-04-05,4,113645.0,6,1
2015-04-05,5,113188.0,6,1
2015-04-05,6,115127.0,6,1
2015-04-05,7,117138.0,6,1
2015-04-05,8,117291.0,6,1
2015-04-05,9,127566.0,6,1
2015-04-05,10,136417.0,6,1
2015-04-05,11,140662.0,6,1
2015-04-05,12,140805.0,6,1
2015-04-05,13,140653.0,6,1
2015-04-05,14,139610.0,6,1
2015-04-05,15,134387.0,6,1
2015-04-05,16,129453.0,6,1
2015-04-05,17,127481.0,6,1
2015-04-05,18,128399.0,6,1
2015-04-05,19,130750.0,6,1
2015-04-05,20,140664.0,6,1
2015-04-05,21,160037.0,6,1
2015-04-05,22,155925.0,6,1
2015-04-05,23,145476.0,6,1
2015-04-06,0,133290.0,0,1
2015-04-06,1,122665.0,0,1
2015-04-06,2,117208.0,0,1
2015-04-06,3,114019.0,0,1
2015-04-06,4,112664.0,0,1
2015-04-06,5,113869.0,0,1
2015-04-06,6,120767.0,0,1
2015-04-06,7,131775.0,0,1
2015-04-06,8,138788.0,0,1
2015-04-06,9,150574.0,0,1
2015-04-06,10,158464.0,0,1
2015-04-06,11,160491.0,0,1
2015-04-06,12,160425.0,0,1
2015-04-06,13,160736.0,0,1
2015-04-06,14,158392.0,0,1
2015-04-06,15,151736.0,0,1
2015-04-06,16,147918.0,0,1
2015-04-06,17,146790.0,0,1
2015-04-06,18,146188.0,0,1
2015-04-06,19,147955.0,0,1
2015-04-06,20,157784.0,0,1
2015-04-06,21,175093.0,0,1
2015-04-06,22,166026.0,0,1
2015-04-06,23,152233.0,0,1
2015-04-07,0,140563.0,1,1
2015-04-07,1,130953.0,1,1
2015-04-07,2,126121.0,1,1
2015-04-07,3,121792.0,1,1
2015-04-07,4,121721.0,1,1
2015-04-07,5,124338.0,1,1
2015-04-07,6,138693.0,1,1
2015-04-07,7,160100.0,1,1
2015-04-07,8,173564.0,1,1
2015-04-07,9,182361.0,1,1
2015-04-07,10,186783.0,1,1
2015-04-07,11,187636.0,1,1
2015-04-07,12,187797.0,1,1
2015-04-07,13,186593.0,1,1
2015-04-07,14,180229.0,1,1
2015-04-07,15,175730.0,1,1
2015-04-07,16,174416.0,1,1
2015-04-07,17,173531.0,1,1
2015-04-07,18,171106.0,1,1
2015-04-07,19,170607.0,1,1
2015-04-07,20,179214.0,1,1
2015-04-07,21,193997.0,1,1
2015-04-07,22,179463.0,1,1
2015-04-07,23,163345.0,1,1
2015-04-08,0,151353.0,2,1
2015-04-08,1,141536.0,2,1
2015-04-08,2,135562.0,2,1
2015-04-08,3,132915.0,2,1
2015-04-08,4,132343.0,2,1
2015-04-08,5,134082.0,2,1
2015-04-08,6,146519.0,2,1
2015-04-08,7,166241.0,2,1
2015-04-08,8,178630.0,2,1
2015-04-08,9,186637.0,2,1
2015-04-08,10,189334.0,2,1
2015-04-08,11,190139.0,2,1
2015-04-08,12,190308.0,2,1
2015-04-08,13,189517.0,2,1
2015-04-08,14,183645.0,2,1
2015-04-08,15,180227.0,2,1
2015-04-08,16,177819.0,2,1
2015-04-08,17,176306.0,2,1
2015-04-08,18,173887.0,2,1
2015-04-08,19,175811.0,2,1
2015-04-08,20,183780.0,2,1
2015-04-08,21,197105.0,2,1
2015-04-08,22,182480.0,2,1
2015-04-08,23,165611.0,2,1
2015-04-09,0,154080.0,3,1
2015-04-09,1,143538.0,3,1
2015-04-09,2,136956.0,3,1
2015-04-09,3,134752.0,3,1
2015-04-09,4,132752.0,3,1
2015-04-09,5,134890.0,3,1
2015-04-09,6,146241.0,3,1
2015-04-09,7,165238.0,3,1
2015-04-09,8,178238.0,3,1
2015-04-09,9,188732.0,3,1
2015-04-09,10,192780.0,3,1
2015-04-09,11,193412.0,3,1
2015-04-09,12,195444.0,3,1
2015-04-09,13,194242.0,3,1
2015-04-09,14,186754.0,3,1
2015-04-09,15,183140.0,3,1
2015-04-09,16,181067.0,3,1
2015-04-09,17,180849.0,3,1
2015-04-09,18,178562.0,3,1
2015-04-09,19,179809.0,3,1
2015-04-09,20,185492.0,3,1
2015-04-09,21,198130.0,3,1
2015-04-09,22,184018.0,3,1
2015-04-09,23,166864.0,3,1
2015-04-10,0,153918.0,4,1
2015-04-10,1,142688.0,4,1
2015-04-10,2,136109.0,4,1
2015-04-10,3,133978.0,4,1
2015-04-10,4,132611.0,4,1
2015-04-10,5,133962.0,4,1
2015-04-10,6,146733.0,4,1
2015-04-10,7,167195.0,4,1
2015-04-10,8,180337.0,4,1
2015-04-10,9,188841.0,4,1
2015-04-10,10,193028.0,4,1
2015-04-10,11,194191.0,4,1
2015-04-10,12,193612.0,4,1
2015-04-10,13,191919.0,4,1
2015-04-10,14,184517.0,4,1
2015-04-10,15,178794.0,4,1
2015-04-10,16,176647.0,4,1
2015-04-10,17,174047.0,4,1
2015-04-10,18,172203.0,4,1
2015-04-10,19,171356.0,4,1
2015-04-10,20,177370.0,4,1
2015-04-10,21,191517.0,4,1
2015-04-10,22,181201.0,4,1
2015-04-10,23,166556.0,4,1
2015-04-11,0,155772.0,5,1
2015-04-11,1,145031.0,5,1
2015-04-11,2,137137.0,5,1
2015-04-11,3,132694.0,5,1
2015-04-11,4,129599.0,5,1
2015-04-11,5,128341.0,5,1
2015-04-11,6,131474.0,5,1
2015-04-11,7,135800.0,5,1
2015-04-11,8,142094.0,5,1
2015-04-11,9,157655.0,5,1
2015-04-11,10,170874.0,5,1
2015-04-11,11,172781.0,5,1
2015-04-11,12,171946.0,5,1
2015-04-11,13,171946.0,5,1
2015-04-11,14,168939.0,5,1
2015-04-11,15,159623.0,5,1
2015-04-11,16,154514.0,5,1
2015-04-11,17,151808.0,5,1
2015-04-11,18,150770.0,5,1
2015-04-11,19,151767.0,5,1
2015-04-11,20,157937.0,5,1
2015-04-11,21,173872.0,5,1
2015-04-11,22,167908.0,5,1
2015-04-11,23,155923.0,5,1
2015-04-12,0,145033.0,6,1
2015-04-12,1,134694.0,6,1
2015-04-12,2,127065.0,6,1
2015-04-12,3,122746.0,6,1
2015-04-12,4,120087.0,6,1
2015-04-12,5,119809.0,6,1
2015-04-12,6,122573.0,6,1
2015-04-12,7,123656.0,6,1
2015-04-12,8,126032.0,6,1
2015-04-12,9,136816.0,6,1
2015-04-12,10,146002.0,6,1
2015-04-12,11,149324.0,6,1
2015-04-12,12,150191.0,6,1
2015-04-12,13,152460.0,6,1
2015-04-12,14,151353.0,6,1
2015-04-12,15,146753.0,6,1
2015-04-12,16,142431.0,6,1
2015-04-12,17,139583.0,6,1
2015-04-12,18,139489.0,6,1
2015-04-12,19,142434.0,6,1
2015-04-12,20,150043.0,6,1
2015-04-12,21,168481.0,6,1
2015-04-12,22,165380.0,6,1
2015-04-12,23,154095.0,6,1
2015-04-13,0,141614.0,0,1
2015-04-13,1,131725.0,0,1
2015-04-13,2,126259.0,0,1
2015-04-13,3,124719.0,0,1
2015-04-13,4,125564.0,0,1
2015-04-13,5,127953.0,0,1
2015-04-13,6,141250.0,0,1
2015-04-13,7,160252.0,0,1
2015-04-13,8,173084.0,0,1
2015-04-13,9,180289.0,0,1
2015-04-13,10,185023.0,0,1
2015-04-13,11,186306.0,0,1
2015-04-13,12,187024.0,0,1
2015-04-13,13,186690.0,0,1
2015-04-13,14,181114.0,0,1
2015-04-13,15,175686.0,0,1
2015-04-13,16,174010.0,0,1
2015-04-13,17,172134.0,0,1
2015-04-13,18,170227.0,0,1
2015-04-13,19,169950.0,0,1
2015-04-13,20,175471.0,0,1
2015-04-13,21,190294.0,0,1
2015-04-13,22,177899.0,0,1
2015-04-13,23,160982.0,0,1
2015-04-14,0,149284.0,1,1
2015-04-14,1,140057.0,1,1
2015-04-14,2,134755.0,1,1
2015-04-14,3,131506.0,1,1
2015-04-14,4,131011.0,1,1
2015-04-14,5,132975.0,1,1
2015-04-14,6,145195.0,1,1
2015-04-14,7,165741.0,1,1
2015-04-14,8,178055.0,1,1
2015-04-14,9,184587.0,1,1
2015-04-14,10,188412.0,1,1
2015-04-14,11,188700.0,1,1
2015-04-14,12,188728.0,1,1
2015-04-14,13,188964.0,1,1
2015-04-14,14,183179.0,1,1
2015-04-14,15,179405.0,1,1
2015-04-14,16,178965.0,1,1
2015-04-14,17,176522.0,1,1
2015-04-14,18,173630.0,1,1
2015-04-14,19,174034.0,1,1
2015-04-14,20,181349.0,1,1
2015-04-14,21,193757.0,1,1
2015-04-14,22,179307.0,1,1
2015-04-14,23,163727.0,1,1
2015-04-15,0,152143.0,2,1
2015-04-15,1,142869.0,2,1
2015-04-15,2,137059.0,2,1
2015-04-15,3,134815.0,2,1
2015-04-15,4,134396.0,2,1
2015-04-15,5,135711.0,2,1
2015-04-15,6,147473.0,2,1
2015-04-15,7,165756.0,2,1
2015-04-15,8,179199.0,2,1
2015-04-15,9,186231.0,2,1
2015-04-15,10,190289.0,2,1
2015-04-15,11,191842.0,2,1
2015-04-15,12,193204.0,2,1
2015-04-15,13,193002.0,2,1
2015-04-15,14,185862.0,2,1
2015-04-15,15,181035.0,2,1
2015-04-15,16,179298.0,2,1
2015-04-15,17,177720.0,2,1
2015-04-15,18,176580.0,2,1
2015-04-15,19,177142.0,2,1
2015-04-15,20,183835.0,2,1
2015-04-15,21,193981.0,2,1
2015-04-15,22,180533.0,2,1
2015-04-15,23,164767.0,2,1
2015-04-16,0,152398.0,3,1
2015-04-16,1,142137.0,3,1
2015-04-16,2,135961.0,3,1
2015-04-16,3,133374.0,3,1
2015-04-16,4,132914.0,3,1
2015-04-16,5,134248.0,3,1
2015-04-16,6,145635.0,3,1
2015-04-16,7,164941.0,3,1
2015-04-16,8,178995.0,3,1
2015-04-16,9,185839.0,3,1
2015-04-16,10,188329.0,3,1
2015-04-16,11,190198.0,3,1
2015-04-16,12,191448.0,3,1
2015-04-16,13,190203.0,3,1
2015-04-16,14,183551.0,3,1
2015-04-16,15,177380.0,3,1
2015-04-16,16,176445.0,3,1
2015-04-16,17,176137.0,3,1
2015-04-16,18,175439.0,3,1
2015-04-16,19,175816.0,3,1
2015-04-16,20,182237.0,3,1
2015-04-16,21,195261.0,3,1
2015-04-16,22,181401.0,3,1
2015-04-16,23,165644.0,3,1
2015-04-17,0,153235.0,4,1
2015-04-17,1,143310.0,4,1
2015-04-17,2,136556.0,4,1
2015-04-17,3,133730.0,4,1
2015-04-17,4,132780.0,4,1
2015-04-17,5,134683.0,4,1
2015-04-17,6,146491.0,4,1
2015-04-17,7,165716.0,4,1
2015-04-17,8,177593.0,4,1
2015-04-17,9,184753.0,4,1
2015-04-17,10,187786.0,4,1
2015-04-17,11,188971.0,4,1
2015-04-17,12,189637.0,4,1
2015-04-17,13,188845.0,4,1
2015-04-17,14,181086.0,4,1
2015-04-17,15,175472.0,4,1
2015-04-17,16,173684.0,4,1
2015-04-17,17,172456.0,4,1
2015-04-17,18,169669.0,4,1
2015-04-17,19,169381.0,4,1
2015-04-17,20,174062.0,4,1
2015-04-17,21,186841.0,4,1
2015-04-17,22,175306.0,4,1
2015-04-17,23,161780.0,4,1
2015-04-18,0,152126.0,5,1
2015-04-18,1,142470.0,5,1
2015-04-18,2,135561.0,5,1
2015-04-18,3,131427.0,5,1
2015-04-18,4,128982.0,5,1
2015-04-18,5,127263.0,5,1
2015-04-18,6,129833.0,5,1
2015-04-18,7,133496.0,5,1
2015-04-18,8,141038.0,5,1
2015-04-18,9,154678.0,5,1
2015-04-18,10,163948.0,5,1
2015-04-18,11,165763.0,5,1
2015-04-18,12,165263.0,5,1
2015-04-18,13,166033.0,5,1
2015-04-18,14,162418.0,5,1
2015-04-18,15,154355.0,5,1
2015-04-18,16,148925.0,5,1
2015-04-18,17,146474.0,5,1
2015-04-18,18,146403.0,5,1
2015-04-18,19,149664.0,5,1
2015-04-18,20,154671.0,5,1
2015-04-18,21,169041.0,5,1
2015-04-18,22,163015.0,5,1
2015-04-18,23,151861.0,5,1
2015-04-19,0,141751.0,6,1
2015-04-19,1,132114.0,6,1
2015-04-19,2,124813.0,6,1
2015-04-19,3,120891.0,6,1
2015-04-19,4,117977.0,6,1
2015-04-19,5,117511.0,6,1
2015-04-19,6,119071.0,6,1
2015-04-19,7,119068.0,6,1
2015-04-19,8,122615.0,6,1
2015-04-19,9,133934.0,6,1
2015-04-19,10,143764.0,6,1
2015-04-19,11,147886.0,6,1
2015-04-19,12,148961.0,6,1
2015-04-19,13,150164.0,6,1
2015-04-19,14,149398.0,6,1
2015-04-19,15,141655.0,6,1
2015-04-19,16,136842.0,6,1
2015-04-19,17,134126.0,6,1
2015-04-19,18,134972.0,6,1
2015-04-19,19,137098.0,6,1
2015-04-19,20,145710.0,6,1
2015-04-19,21,165377.0,6,1
2015-04-19,22,163275.0,6,1
2015-04-19,23,151582.0,6,1
2015-04-20,0,138517.0,0,1
2015-04-20,1,129721.0,0,1
2015-04-20,2,124656.0,0,1
2015-04-20,3,122469.0,0,1
2015-04-20,4,122262.0,0,1
2015-04-20,5,125680.0,0,1
2015-04-20,6,140198.0,0,1
2015-04-20,7,159769.0,0,1
2015-04-20,8,173754.0,0,1
2015-04-20,9,181161.0,0,1
2015-04-20,10,184025.0,0,1
2015-04-20,11,184230.0,0,1
2015-04-20,12,185371.0,0,1
2015-04-20,13,185177.0,0,1
2015-04-20,14,179626.0,0,1
2015-04-20,15,174799.0,0,1
2015-04-20,16,173672.0,0,1
2015-04-20,17,172701.0,0,1
2015-04-20,18,170590.0,0,1
2015-04-20,19,168887.0,0,1
2015-04-20,20,174059.0,0,1
2015-04-20,21,188964.0,0,1
2015-04-20,22,177449.0,0,1
2015-04-20,23,160329.0,0,1
2015-04-21,0,149392.0,1,1
2015-04-21,1,139664.0,1,1
2015-04-21,2,134421.0,1,1
2015-04-21,3,131656.0,1,1
2015-04-21,4,131174.0,1,1
2015-04-21,5,133562.0,1,1
2015-04-21,6,145329.0,1,1
2015-04-21,7,162285.0,1,1
2015-04-21,8,175515.0,1,1
2015-04-21,9,182835.0,1,1
2015-04-21,10,184910.0,1,1
2015-04-21,11,186449.0,1,1
2015-04-21,12,187083.0,1,1
2015-04-21,13,187382.0,1,1
2015-04-21,14,181261.0,1,1
2015-04-21,15,176210.0,1,1
2015-04-21,16,175780.0,1,1
2015-04-21,17,174377.0,1,1
2015-04-21,18,171550.0,1,1
2015-04-21,19,171159.0,1,1
2015-04-21,20,177013.0,1,1
2015-04-21,21,189410.0,1,1
2015-04-21,22,176570.0,1,1
2015-04-21,23,161004.0,1,1
2015-04-22,0,150515.0,2,1
2015-04-22,1,142054.0,2,1
2015-04-22,2,136709.0,2,1
2015-04-22,3,132437.0,2,1
2015-04-22,4,132378.0,2,1
2015-04-22,5,133132.0,2,1
2015-04-22,6,144442.0,2,1
2015-04-22,7,161733.0,2,1
2015-04-22,8,174418.0,2,1
2015-04-22,9,181598.0,2,1
2015-04-22,10,187097.0,2,1
2015-04-22,11,188453.0,2,1
2015-04-22,12,188709.0,2,1
2015-04-22,13,187254.0,2,1
2015-04-22,14,179885.0,2,1
2015-04-22,15,174629.0,2,1
2015-04-22,16,172739.0,2,1
2015-04-22,17,172227.0,2,1
2015-04-22,18,170360.0,2,1
2015-04-22,19,169027.0,2,1
2015-04-22,20,173688.0,2,1
2015-04-22,21,184026.0,2,1
2015-04-22,22,174411.0,2,1
2015-04-22,23,160790.0,2,1
2015-04-23,0,150850.0,3,1
2015-04-23,1,140561.0,3,1
2015-04-23,2,134655.0,3,1
2015-04-23,3,131744.0,3,1
2015-04-23,4,131436.0,3,1
2015-04-23,5,132352.0,3,1
2015-04-23,6,142271.0,3,1
2015-04-23,7,157785.0,3,1
2015-04-23,8,169815.0,3,1
2015-04-23,9,177297.0,3,1
