date,hour,value
2018-09-08,03,141074.0
2018-09-08,04,138870.0
2018-09-08,05,136809.0
2018-09-08,06,138470.0
2018-09-08,07,142194.0
2018-09-08,08,145723.0
2018-09-08,09,158815.0
2018-09-08,10,168174.0
2018-09-08,11,173108.0
2018-09-08,12,175171.0
2018-09-08,13,176465.0
2018-09-08,14,173466.0
2018-09-08,15,164938.0
2018-09-08,16,160103.0
2018-09-08,17,158066.0
2018-09-08,18,157312.0
2018-09-08,19,158352.0
2018-09-08,20,165013.0
2018-09-08,21,174268.0
2018-09-08,22,165240.0
2018-09-08,23,154276.0
2018-09-09,00,145830.0
2018-09-09,01,138679.0
2018-09-09,02,131791.0
2018-09-09,03,128495.0
2018-09-09,04,125752.0
2018-09-09,05,125134.0
2018-09-09,06,125838.0
2018-09-09,07,127728.0
2018-09-09,08,128651.0
2018-09-09,09,137713.0
2018-09-09,10,147517.0
2018-09-09,11,153511.0
2018-09-09,12,157510.0
2018-09-09,13,159666.0
2018-09-09,14,160674.0
2018-09-09,15,155243.0
2018-09-09,16,150586.0
2018-09-09,17,147973.0
2018-09-09,18,148021.0
2018-09-09,19,149727.0
2018-09-09,20,157820.0
2018-09-09,21,169903.0
2018-09-09,22,164414.0
2018-09-09,23,154134.0
2018-09-10,00,144214.0
2018-09-10,01,137118.0
2018-09-10,02,132089.0
2018-09-10,03,129541.0
2018-09-10,04,128968.0
2018-09-10,05,131160.0
2018-09-10,06,143990.0
2018-09-10,07,161461.0
2018-09-10,08,172327.0
2018-09-10,09,181970.0
2018-09-10,10,187560.0
2018-09-10,11,191298.0
2018-09-10,12,195274.0
2018-09-10,13,198085.0
2018-09-10,14,194615.0
2018-09-10,15,191234.0
2018-09-10,16,190338.0
2018-09-10,17,189231.0
2018-09-10,18,186559.0
2018-09-10,19,184164.0
2018-09-10,20,187366.0
2018-09-10,21,193506.0
2018-09-10,22,177831.0
2018-09-10,23,163909.0
2018-09-11,00,155241.0
2018-09-11,01,146830.0
2018-09-11,02,141945.0
2018-09-11,03,139159.0
2018-09-11,04,137633.0
2018-09-11,05,138922.0
2018-09-11,06,147265.0
2018-09-11,07,163024.0
2018-09-11,08,169529.0
2018-09-11,09,178380.0
2018-09-11,10,184384.0
2018-09-11,11,189297.0
2018-09-11,12,194469.0
2018-09-11,13,197518.0
2018-09-11,14,194400.0
2018-09-11,15,190533.0
2018-09-11,16,189383.0
2018-09-11,17,189058.0
2018-09-11,18,185793.0
2018-09-11,19,183962.0
2018-09-11,20,189755.0
2018-09-11,21,195416.0
2018-09-11,22,180468.0
2018-09-11,23,165716.0
2018-09-12,00,157434.0
2018-09-12,01,149655.0
2018-09-12,02,145543.0
2018-09-12,03,142709.0
2018-09-12,04,142057.0
2018-09-12,05,143900.0
2018-09-12,06,155420.0
2018-09-12,07,175077.0
2018-09-12,08,185166.0
2018-09-12,09,193802.0
2018-09-12,10,200737.0
2018-09-12,11,205198.0
2018-09-12,12,210154.0
2018-09-12,13,213322.0
2018-09-12,14,208954.0
2018-09-12,15,206239.0
2018-09-12,16,205434.0
2018-09-12,17,205165.0
2018-09-12,18,201636.0
2018-09-12,19,198135.0
2018-09-12,20,201467.0
2018-09-12,21,204504.0
2018-09-12,22,186511.0
2018-09-12,23,171914.0
2018-09-13,00,162733.0
2018-09-13,01,154629.0
2018-09-13,02,148291.0
2018-09-13,03,145411.0
2018-09-13,04,144410.0
2018-09-13,05,145654.0
2018-09-13,06,156356.0
2018-09-13,07,174808.0
2018-09-13,08,185679.0
2018-09-13,09,194808.0
2018-09-13,10,200566.0
2018-09-13,11,205226.0
2018-09-13,12,210666.0
2018-09-13,13,213498.0
2018-09-13,14,208689.0
2018-09-13,15,205941.0
2018-09-13,16,206291.0
2018-09-13,17,206761.0
2018-09-13,18,203493.0
2018-09-13,19,199566.0
2018-09-13,20,202879.0
2018-09-13,21,206084.0
2018-09-13,22,188736.0
2018-09-13,23,173563.0
2018-09-14,00,163745.0
2018-09-14,01,156489.0
2018-09-14,02,150048.0
2018-09-14,03,147409.0
2018-09-14,04,145770.0
2018-09-14,05,148101.0
2018-09-14,06,158700.0
2018-09-14,07,176736.0
2018-09-14,08,185832.0
2018-09-14,09,194875.0
2018-09-14,10,201406.0
2018-09-14,11,205933.0
2018-09-14,12,211352.0
2018-09-14,13,213714.0
2018-09-14,14,208748.0
2018-09-14,15,203628.0
2018-09-14,16,201644.0
2018-09-14,17,200616.0
2018-09-14,18,196870.0
2018-09-14,19,193604.0
2018-09-14,20,196604.0
2018-09-14,21,197904.0
2018-09-14,22,182256.0
2018-09-14,23,169015.0
2018-09-15,00,161773.0
2018-09-15,01,153894.0
2018-09-15,02,146639.0
2018-09-15,03,142659.0
2018-09-15,04,139158.0
2018-09-15,05,137333.0
2018-09-15,06,138686.0
2018-09-15,07,144012.0
2018-09-15,08,147939.0
2018-09-15,09,161379.0
2018-09-15,10,171465.0
2018-09-15,11,175905.0
2018-09-15,12,177594.0
2018-09-15,13,179744.0
2018-09-15,14,177058.0
2018-09-15,15,169478.0
2018-09-15,16,165538.0
2018-09-15,17,164817.0
2018-09-15,18,163511.0
2018-09-15,19,163081.0
2018-09-15,20,169692.0
2018-09-15,21,177204.0
2018-09-15,22,167117.0
2018-09-15,23,158264.0
2018-09-16,00,148587.0
2018-09-16,01,139769.0
2018-09-16,02,132945.0
2018-09-16,03,129801.0
2018-09-16,04,126601.0
2018-09-16,05,125629.0
2018-09-16,06,127262.0
2018-09-16,07,128955.0
2018-09-16,08,128902.0
2018-09-16,09,139085.0
2018-09-16,10,148591.0
2018-09-16,11,155472.0
2018-09-16,12,159053.0
2018-09-16,13,163578.0
2018-09-16,14,165062.0
2018-09-16,15,158452.0
2018-09-16,16,154678.0
2018-09-16,17,154231.0
2018-09-16,18,154266.0
2018-09-16,19,155514.0
2018-09-16,20,166202.0
2018-09-16,21,177075.0
2018-09-16,22,169303.0
2018-09-16,23,157714.0
2018-09-17,00,148255.0
2018-09-17,01,140326.0
2018-09-17,02,134803.0
2018-09-17,03,133359.0
2018-09-17,04,132686.0
2018-09-17,05,136523.0
2018-09-17,06,150170.0
2018-09-17,07,172433.0
2018-09-17,08,182153.0
2018-09-17,09,190307.0
2018-09-17,10,198029.0
2018-09-17,11,203224.0
2018-09-17,12,208708.0
2018-09-17,13,210585.0
2018-09-17,14,206615.0
2018-09-17,15,202962.0
2018-09-17,16,201968.0
2018-09-17,17,201561.0
2018-09-17,18,197951.0
2018-09-17,19,194630.0
2018-09-17,20,201605.0
2018-09-17,21,203271.0
2018-09-17,22,184728.0
2018-09-17,23,168740.0
2018-09-18,00,159221.0
2018-09-18,01,152244.0
2018-09-18,02,147201.0
2018-09-18,03,144445.0
2018-09-18,04,143571.0
2018-09-18,05,145367.0
2018-09-18,06,156275.0
2018-09-18,07,176888.0
2018-09-18,08,185969.0
2018-09-18,09,193459.0
2018-09-18,10,199684.0
2018-09-18,11,203341.0
2018-09-18,12,208766.0
2018-09-18,13,211488.0
2018-09-18,14,206256.0
2018-09-18,15,203084.0
2018-09-18,16,203070.0
2018-09-18,17,202739.0
2018-09-18,18,199142.0
2018-09-18,19,196040.0
2018-09-18,20,202433.0
2018-09-18,21,204263.0
2018-09-18,22,184851.0
2018-09-18,23,169194.0
2018-09-19,00,160530.0
2018-09-19,01,152140.0
2018-09-19,02,146985.0
2018-09-19,03,144529.0
2018-09-19,04,143826.0
2018-09-19,05,145843.0
2018-09-19,06,157601.0
2018-09-19,07,177405.0
2018-09-19,08,186611.0
2018-09-19,09,194239.0
2018-09-19,10,200196.0
2018-09-19,11,204592.0
2018-09-19,12,210136.0
2018-09-19,13,213080.0
2018-09-19,14,209009.0
2018-09-19,15,207119.0
2018-09-19,16,206536.0
2018-09-19,17,206887.0
2018-09-19,18,202769.0
2018-09-19,19,198283.0
2018-09-19,20,205215.0
2018-09-19,21,206965.0
2018-09-19,22,187823.0
2018-09-19,23,171740.0
2018-09-20,00,162796.0
2018-09-20,01,154460.0
2018-09-20,02,148287.0
2018-09-20,03,145756.0
2018-09-20,04,144098.0
2018-09-20,05,145376.0
2018-09-20,06,156278.0
2018-09-20,07,177243.0
2018-09-20,08,185744.0
2018-09-20,09,193993.0
2018-09-20,10,199864.0
2018-09-20,11,204486.0
2018-09-20,12,211337.0
2018-09-20,13,214101.0
2018-09-20,14,211001.0
2018-09-20,15,208603.0
2018-09-20,16,209575.0
2018-09-20,17,209685.0
2018-09-20,18,206505.0
2018-09-20,19,203229.0
2018-09-20,20,209268.0
2018-09-20,21,208918.0
2018-09-20,22,189187.0
2018-09-20,23,173180.0
2018-09-21,00,164612.0
2018-09-21,01,156366.0
2018-09-21,02,149232.0
2018-09-21,03,146870.0
2018-09-21,04,145389.0
2018-09-21,05,146656.0
2018-09-21,06,157403.0
2018-09-21,07,178058.0
2018-09-21,08,186852.0
2018-09-21,09,195534.0
2018-09-21,10,201331.0
2018-09-21,11,206736.0
2018-09-21,12,212512.0
2018-09-21,13,215353.0
2018-09-21,14,211258.0
2018-09-21,15,207663.0
2018-09-21,16,206691.0
2018-09-21,17,204997.0
2018-09-21,18,200749.0
2018-09-21,19,197696.0
2018-09-21,20,201729.0
2018-09-21,21,201162.0
2018-09-21,22,184659.0
2018-09-21,23,171008.0
2018-09-22,00,164009.0
2018-09-22,01,156198.0
2018-09-22,02,147945.0
2018-09-22,03,144048.0
2018-09-22,04,141470.0
2018-09-22,05,140070.0
2018-09-22,06,141050.0
2018-09-22,07,147115.0
2018-09-22,08,151718.0
2018-09-22,09,164841.0
2018-09-22,10,175066.0
2018-09-22,11,180324.0
2018-09-22,12,183719.0
2018-09-22,13,187360.0
2018-09-22,14,185902.0
2018-09-22,15,179757.0
2018-09-22,16,175963.0
2018-09-22,17,173485.0
2018-09-22,18,173291.0
2018-09-22,19,172642.0
2018-09-22,20,180105.0
2018-09-22,21,184410.0
2018-09-22,22,172713.0
2018-09-22,23,162552.0
2018-09-23,00,153182.0
2018-09-23,01,144442.0
2018-09-23,02,137196.0
2018-09-23,03,132774.0
2018-09-23,04,129510.0
2018-09-23,05,129376.0
2018-09-23,06,130127.0
2018-09-23,07,132478.0
2018-09-23,08,133040.0
2018-09-23,09,142618.0
2018-09-23,10,151491.0
2018-09-23,11,158515.0
2018-09-23,12,164212.0
2018-09-23,13,169088.0
2018-09-23,14,171317.0
2018-09-23,15,166716.0
2018-09-23,16,163996.0
2018-09-23,17,162446.0
2018-09-23,18,162745.0
2018-09-23,19,163750.0
2018-09-23,20,176030.0
2018-09-23,21,183311.0
2018-09-23,22,175581.0
2018-09-23,23,165250.0
2018-09-24,00,153051.0
2018-09-24,01,145704.0
2018-09-24,02,138763.0
2018-09-24,03,136689.0
2018-09-24,04,136302.0
2018-09-24,05,139399.0
2018-09-24,06,151985.0
2018-09-24,07,173469.0
2018-09-24,08,183730.0
2018-09-24,09,193082.0
2018-09-24,10,199403.0
2018-09-24,11,203301.0
2018-09-24,12,208539.0
2018-09-24,13,211843.0
2018-09-24,14,209332.0
2018-09-24,15,206843.0
2018-09-24,16,206866.0
2018-09-24,17,205781.0
2018-09-24,18,202170.0
2018-09-24,19,199724.0
2018-09-24,20,206633.0
2018-09-24,21,206285.0
2018-09-24,22,187806.0
2018-09-24,23,172419.0
2018-09-25,00,163594.0
2018-09-25,01,154784.0
2018-09-25,02,150176.0
2018-09-25,03,147293.0
2018-09-25,04,145173.0
2018-09-25,05,147214.0
2018-09-25,06,157827.0
2018-09-25,07,178746.0
2018-09-25,08,188235.0
2018-09-25,09,194447.0
2018-09-25,10,198654.0
2018-09-25,11,201825.0
2018-09-25,12,206761.0
2018-09-25,13,209297.0
2018-09-25,14,206322.0
2018-09-25,15,203687.0
2018-09-25,16,203810.0
2018-09-25,17,204002.0
2018-09-25,18,200269.0
2018-09-25,19,198090.0
2018-09-25,20,205950.0
2018-09-25,21,204464.0
2018-09-25,22,186146.0
2018-09-25,23,171010.0
2018-09-26,00,162050.0
2018-09-26,01,154293.0
2018-09-26,02,149245.0
2018-09-26,03,145554.0
2018-09-26,04,144797.0
2018-09-26,05,147261.0
2018-09-26,06,157600.0
2018-09-26,07,178770.0
2018-09-26,08,188435.0
2018-09-26,09,194182.0
2018-09-26,10,198724.0
2018-09-26,11,202572.0
2018-09-26,12,206198.0
2018-09-26,13,208071.0
2018-09-26,14,202721.0
2018-09-26,15,200533.0
2018-09-26,16,200507.0
2018-09-26,17,200472.0
2018-09-26,18,196005.0
2018-09-26,19,193891.0
2018-09-26,20,202916.0
2018-09-26,21,201074.0
2018-09-26,22,183056.0
2018-09-26,23,168108.0
2018-09-27,00,160378.0
2018-09-27,01,152401.0
2018-09-27,02,146243.0
2018-09-27,03,144789.0
2018-09-27,04,143559.0
2018-09-27,05,145605.0
2018-09-27,06,155796.0
2018-09-27,07,176233.0
2018-09-27,08,185479.0
2018-09-27,09,191709.0
2018-09-27,10,195535.0
2018-09-27,11,198112.0
2018-09-27,12,202205.0
2018-09-27,13,203766.0
2018-09-27,14,199278.0
2018-09-27,15,198276.0
2018-09-27,16,198033.0
2018-09-27,17,198010.0
2018-09-27,18,194594.0
2018-09-27,19,192306.0
2018-09-27,20,200909.0
2018-09-27,21,199761.0
2018-09-27,22,181870.0
2018-09-27,23,166824.0
2018-09-28,00,160984.0
2018-09-28,01,152745.0
2018-09-28,02,146606.0
2018-09-28,03,144396.0
2018-09-28,04,144161.0
2018-09-28,05,145296.0
2018-09-28,06,156190.0
2018-09-28,07,176173.0
2018-09-28,08,183084.0
2018-09-28,09,189309.0
2018-09-28,10,193706.0
2018-09-28,11,197533.0
2018-09-28,12,201772.0
2018-09-28,13,204312.0
2018-09-28,14,199036.0
2018-09-28,15,195472.0
2018-09-28,16,193514.0
2018-09-28,17,192637.0
2018-09-28,18,188927.0
2018-09-28,19,187127.0
2018-09-28,20,195617.0
2018-09-28,21,193368.0
2018-09-28,22,176874.0
2018-09-28,23,163603.0
2018-09-29,00,157099.0
2018-09-29,01,149169.0
2018-09-29,02,142723.0
2018-09-29,03,138807.0
2018-09-29,04,136443.0
2018-09-29,05,135376.0
2018-09-29,06,137476.0
2018-09-29,07,142721.0
2018-09-29,08,147031.0
2018-09-29,09,159640.0
2018-09-29,10,167877.0
2018-09-29,11,171885.0
2018-09-29,12,174576.0
2018-09-29,13,177667.0
2018-09-29,14,175066.0
2018-09-29,15,168401.0
2018-09-29,16,163578.0
2018-09-29,17,161424.0
2018-09-29,18,160540.0
2018-09-29,19,161066.0
2018-09-29,20,171582.0
2018-09-29,21,174102.0
2018-09-29,22,162686.0
2018-09-29,23,153264.0
2018-09-30,00,144415.0
2018-09-30,01,136347.0
2018-09-30,02,129836.0
2018-09-30,03,127469.0
2018-09-30,04,124114.0
2018-09-30,05,123730.0
2018-09-30,06,125153.0
2018-09-30,07,128353.0
2018-09-30,08,129018.0
2018-09-30,09,138372.0
2018-09-30,10,146740.0
2018-09-30,11,152353.0
2018-09-30,12,155775.0
2018-09-30,13,159030.0
2018-09-30,14,160500.0
2018-09-30,15,153968.0
2018-09-30,16,149749.0
2018-09-30,17,148528.0
2018-09-30,18,147999.0
2018-09-30,19,151018.0
2018-09-30,20,166771.0
2018-09-30,21,169889.0
2018-09-30,22,162277.0
2018-09-30,23,152002.0
2018-10-01,00,142626.0
2018-10-01,01,136289.0
2018-10-01,02,131832.0
2018-10-01,03,130064.0
2018-10-01,04,129539.0
2018-10-01,05,131991.0
2018-10-01,06,145770.0
2018-10-01,07,166597.0
2018-10-01,08,177402.0
2018-10-01,09,184424.0
2018-10-01,10,188635.0
2018-10-01,11,192183.0
2018-10-01,12,197389.0
2018-10-01,13,199246.0
2018-10-01,14,194493.0
2018-10-01,15,191453.0
2018-10-01,16,189681.0
2018-10-01,17,189630.0
2018-10-01,18,185424.0
2018-10-01,19,184655.0
2018-10-01,20,196466.0
2018-10-01,21,193500.0
2018-10-01,22,175946.0
2018-10-01,23,161396.0
2018-10-02,00,153729.0
2018-10-02,01,147481.0
2018-10-02,02,141600.0
2018-10-02,03,140901.0
2018-10-02,04,139825.0
2018-10-02,05,141298.0
2018-10-02,06,152261.0
2018-10-02,07,171788.0
2018-10-02,08,180435.0
2018-10-02,09,186648.0
2018-10-02,10,188684.0
2018-10-02,11,190900.0
2018-10-02,12,193631.0
2018-10-02,13,193345.0
2018-10-02,14,189077.0
2018-10-02,15,186666.0
2018-10-02,16,186174.0
2018-10-02,17,186375.0
2018-10-02,18,183873.0
2018-10-02,19,183660.0
2018-10-02,20,196975.0
2018-10-02,21,194556.0
2018-10-02,22,177206.0
2018-10-02,23,162518.0
2018-10-03,00,153622.0
2018-10-03,01,146680.0
2018-10-03,02,141657.0
2018-10-03,03,139702.0
2018-10-03,04,138458.0
2018-10-03,05,140616.0
2018-10-03,06,152150.0
2018-10-03,07,173191.0
2018-10-03,08,182112.0
2018-10-03,09,187914.0
2018-10-03,10,189522.0
2018-10-03,11,193571.0
2018-10-03,12,196284.0
2018-10-03,13,197155.0
2018-10-03,14,192535.0
2018-10-03,15,188383.0
2018-10-03,16,188560.0
2018-10-03,17,188300.0
2018-10-03,18,185665.0
2018-10-03,19,186047.0
2018-10-03,20,198611.0
2018-10-03,21,194563.0
2018-10-03,22,176409.0
2018-10-03,23,162265.0
2018-10-04,00,154376.0
2018-10-04,01,146714.0
2018-10-04,02,141595.0
2018-10-04,03,139763.0
2018-10-04,04,138551.0
2018-10-04,05,140044.0
2018-10-04,06,151647.0
2018-10-04,07,173000.0
2018-10-04,08,182426.0
2018-10-04,09,188125.0
2018-10-04,10,191870.0
2018-10-04,11,194469.0
2018-10-04,12,197540.0
2018-10-04,13,198179.0
2018-10-04,14,193255.0
2018-10-04,15,190303.0
2018-10-04,16,189934.0
2018-10-04,17,190248.0
2018-10-04,18,187281.0
2018-10-04,19,186072.0
2018-10-04,20,198323.0
2018-10-04,21,193973.0
2018-10-04,22,175973.0
2018-10-04,23,162378.0
2018-10-05,00,154653.0
2018-10-05,01,147489.0
2018-10-05,02,141612.0
2018-10-05,03,139433.0
2018-10-05,04,138465.0
2018-10-05,05,139602.0
2018-10-05,06,151006.0
2018-10-05,07,171880.0
2018-10-05,08,180462.0
2018-10-05,09,185708.0
2018-10-05,10,189002.0
2018-10-05,11,193089.0
2018-10-05,12,196672.0
2018-10-05,13,197659.0
2018-10-05,14,191708.0
2018-10-05,15,187007.0
2018-10-05,16,185032.0
2018-10-05,17,184275.0
2018-10-05,18,181969.0
2018-10-05,19,182113.0
2018-10-05,20,191998.0
2018-10-05,21,187566.0
2018-10-05,22,172629.0
2018-10-05,23,159940.0
2018-10-06,00,152498.0
2018-10-06,01,145660.0
2018-10-06,02,138396.0
2018-10-06,03,135279.0
2018-10-06,04,133253.0
2018-10-06,05,131985.0
2018-10-06,06,133809.0
2018-10-06,07,140276.0
2018-10-06,08,144856.0
2018-10-06,09,156142.0
2018-10-06,10,165601.0
2018-10-06,11,169897.0
2018-10-06,12,172556.0
2018-10-06,13,173841.0
2018-10-06,14,170410.0
2018-10-06,15,163119.0
2018-10-06,16,158414.0
2018-10-06,17,156815.0
2018-10-06,18,155966.0
2018-10-06,19,158353.0
2018-10-06,20,170947.0
2018-10-06,21,171339.0
2018-10-06,22,160181.0
2018-10-06,23,149730.0
2018-10-07,00,142664.0
2018-10-07,01,135019.0
2018-10-07,02,128836.0
2018-10-07,03,125348.0
2018-10-07,04,123449.0
2018-10-07,05,122336.0
2018-10-07,06,124255.0
2018-10-07,07,127224.0
2018-10-07,08,128384.0
2018-10-07,09,136849.0
2018-10-07,10,146457.0
2018-10-07,11,151568.0
2018-10-07,12,154019.0
2018-10-07,13,156458.0
2018-10-07,14,156382.0
2018-10-07,15,148141.0
2018-10-07,16,142734.0
2018-10-07,17,141728.0
2018-10-07,18,141862.0
2018-10-07,19,146330.0
2018-10-07,20,163571.0
2018-10-07,21,164766.0
2018-10-07,22,156795.0
2018-10-07,23,147267.0
2018-10-08,00,138618.0
2018-10-08,01,131872.0
2018-10-08,02,128753.0
2018-10-08,03,127524.0
2018-10-08,04,126974.0
2018-10-08,05,129242.0
2018-10-08,06,143042.0
2018-10-08,07,164523.0
2018-10-08,08,175841.0
2018-10-08,09,180795.0
2018-10-08,10,184250.0
2018-10-08,11,186029.0
2018-10-08,12,188477.0
2018-10-08,13,189141.0
2018-10-08,14,184253.0
2018-10-08,15,179670.0
2018-10-08,16,177979.0
2018-10-08,17,177249.0
2018-10-08,18,175584.0
2018-10-08,19,178461.0
2018-10-08,20,192208.0
2018-10-08,21,188951.0
2018-10-08,22,171330.0
2018-10-08,23,156518.0
2018-10-09,00,148529.0
2018-10-09,01,142031.0
2018-10-09,02,136768.0
2018-10-09,03,135098.0
2018-10-09,04,134800.0
2018-10-09,05,136600.0
2018-10-09,06,147649.0
2018-10-09,07,166673.0
2018-10-09,08,175538.0
2018-10-09,09,180551.0
2018-10-09,10,183610.0
2018-10-09,11,185616.0
2018-10-09,12,186683.0
2018-10-09,13,187738.0
2018-10-09,14,183253.0
2018-10-09,15,177728.0
2018-10-09,16,175836.0
2018-10-09,17,175812.0
2018-10-09,18,173739.0
2018-10-09,19,178156.0
2018-10-09,20,191444.0
2018-10-09,21,187980.0
2018-10-09,22,171550.0
2018-10-09,23,156519.0
2018-10-10,00,148014.0
2018-10-10,01,140764.0
2018-10-10,02,136536.0
2018-10-10,03,134275.0
2018-10-10,04,133202.0
2018-10-10,05,135652.0
2018-10-10,06,148989.0
2018-10-10,07,169726.0
2018-10-10,08,181066.0
2018-10-10,09,185836.0
2018-10-10,10,189292.0
2018-10-10,11,191456.0
2018-10-10,12,193951.0
2018-10-10,13,193698.0
2018-10-10,14,187910.0
2018-10-10,15,182521.0
2018-10-10,16,181690.0
2018-10-10,17,180909.0
2018-10-10,18,177744.0
2018-10-10,19,181608.0
2018-10-10,20,196525.0
2018-10-10,21,190768.0
2018-10-10,22,173522.0
2018-10-10,23,159008.0
2018-10-11,00,150401.0
2018-10-11,01,142962.0
2018-10-11,02,138447.0
2018-10-11,03,135791.0
2018-10-11,04,135017.0
2018-10-11,05,137761.0
2018-10-11,06,149206.0
2018-10-11,07,168610.0
2018-10-11,08,180645.0
2018-10-11,09,184534.0
2018-10-11,10,188087.0
2018-10-11,11,190232.0
2018-10-11,12,192964.0
2018-10-11,13,193416.0
2018-10-11,14,187390.0
2018-10-11,15,182843.0
2018-10-11,16,181394.0
2018-10-11,17,180437.0
2018-10-11,18,176510.0
2018-10-11,19,178780.0
2018-10-11,20,190529.0
2018-10-11,21,185956.0
2018-10-11,22,169465.0
2018-10-11,23,156733.0
2018-10-12,00,149264.0
2018-10-12,01,141761.0
2018-10-12,02,135444.0
2018-10-12,03,132614.0
2018-10-12,04,130267.0
2018-10-12,05,128248.0
2018-10-12,06,128149.0
2018-10-12,07,133141.0
2018-10-12,08,135448.0
2018-10-12,09,144304.0
2018-10-12,10,153497.0
2018-10-12,11,157632.0
2018-10-12,12,159329.0
2018-10-12,13,161094.0
2018-10-12,14,158861.0
2018-10-12,15,150896.0
2018-10-12,16,147235.0
2018-10-12,17,144583.0
2018-10-12,18,143729.0
2018-10-12,19,148773.0
2018-10-12,20,163698.0
2018-10-12,21,164288.0
2018-10-12,22,157908.0
2018-10-12,23,147733.0
2018-10-13,00,140174.0
2018-10-13,01,132664.0
2018-10-13,02,126300.0
2018-10-13,03,123881.0
2018-10-13,04,122111.0
2018-10-13,05,122859.0
2018-10-13,06,126452.0
2018-10-13,07,133621.0
2018-10-13,08,137941.0
2018-10-13,09,148501.0
2018-10-13,10,158904.0
2018-10-13,11,162593.0
2018-10-13,12,164832.0
2018-10-13,13,166782.0
2018-10-13,14,165748.0
2018-10-13,15,158720.0
2018-10-13,16,153837.0
2018-10-13,17,151042.0
2018-10-13,18,149733.0
2018-10-13,19,154048.0
2018-10-13,20,166318.0
2018-10-13,21,166258.0
2018-10-13,22,156040.0
2018-10-13,23,146784.0
2018-10-14,00,140055.0
2018-10-14,01,132738.0
2018-10-14,02,125566.0
2018-10-14,03,122428.0
2018-10-14,04,120105.0
2018-10-14,05,118940.0
2018-10-14,06,121847.0
2018-10-14,07,124420.0
2018-10-14,08,126297.0
2018-10-14,09,134185.0
2018-10-14,10,144007.0
2018-10-14,11,150581.0
2018-10-14,12,153534.0
2018-10-14,13,155645.0
2018-10-14,14,153724.0
2018-10-14,15,145701.0
2018-10-14,16,140188.0
2018-10-14,17,139245.0
2018-10-14,18,140637.0
2018-10-14,19,147489.0
2018-10-14,20,162674.0
2018-10-14,21,164917.0
2018-10-14,22,156359.0
2018-10-14,23,146891.0
2018-10-15,00,136732.0
2018-10-15,01,129133.0
2018-10-15,02,125390.0
2018-10-15,03,123350.0
2018-10-15,04,123431.0
2018-10-15,05,126942.0
2018-10-15,06,141066.0
2018-10-15,07,163354.0
2018-10-15,08,176371.0
2018-10-15,09,179532.0
2018-10-15,10,183781.0
2018-10-15,11,185467.0
2018-10-15,12,188028.0
2018-10-15,13,188038.0
2018-10-15,14,182761.0
2018-10-15,15,178557.0
2018-10-15,16,177794.0
2018-10-15,17,176877.0
2018-10-15,18,175552.0
2018-10-15,19,181135.0
2018-10-15,20,194462.0
2018-10-15,21,189827.0
2018-10-15,22,172943.0
2018-10-15,23,158433.0
2018-10-16,00,149256.0
2018-10-16,01,141282.0
2018-10-16,02,136254.0
2018-10-16,03,134487.0
2018-10-16,04,134897.0
2018-10-16,05,136623.0
2018-10-16,06,147672.0
2018-10-16,07,169067.0
2018-10-16,08,181678.0
2018-10-16,09,185444.0
2018-10-16,10,188221.0
2018-10-16,11,190014.0
2018-10-16,12,192122.0
2018-10-16,13,191479.0
2018-10-16,14,185860.0
2018-10-16,15,181027.0
2018-10-16,16,179842.0
2018-10-16,17,179006.0
2018-10-16,18,176875.0
2018-10-16,19,181892.0
2018-10-16,20,195928.0
2018-10-16,21,191280.0
2018-10-16,22,173421.0
2018-10-16,23,158945.0
2018-10-17,00,150691.0
2018-10-17,01,143338.0
2018-10-17,02,138260.0
2018-10-17,03,136276.0
2018-10-17,04,135043.0
2018-10-17,05,137170.0
2018-10-17,06,148848.0
2018-10-17,07,171356.0
2018-10-17,08,184264.0
2018-10-17,09,187143.0
2018-10-17,10,189502.0
2018-10-17,11,190842.0
2018-10-17,12,192975.0
2018-10-17,13,192726.0
2018-10-17,14,186839.0
2018-10-17,15,183915.0
2018-10-17,16,182478.0
2018-10-17,17,182072.0
2018-10-17,18,178999.0
2018-10-17,19,184695.0
2018-10-17,20,198788.0
2018-10-17,21,193140.0
2018-10-17,22,174595.0
2018-10-17,23,160210.0
2018-10-18,00,151603.0
2018-10-18,01,143375.0
2018-10-18,02,138197.0
2018-10-18,03,136934.0
2018-10-18,04,136156.0
2018-10-18,05,138056.0
2018-10-18,06,150488.0
2018-10-18,07,171284.0
2018-10-18,08,184626.0
2018-10-18,09,187849.0
2018-10-18,10,190557.0
2018-10-18,11,192745.0
2018-10-18,12,194015.0
2018-10-18,13,193342.0
2018-10-18,14,186685.0
2018-10-18,15,181727.0
2018-10-18,16,179610.0
2018-10-18,17,180093.0
2018-10-18,18,177704.0
2018-10-18,19,184810.0
2018-10-18,20,196348.0
2018-10-18,21,191027.0
2018-10-18,22,173883.0
2018-10-18,23,159810.0
2018-10-19,00,150719.0
2018-10-19,01,143562.0
2018-10-19,02,137965.0
2018-10-19,03,136111.0
2018-10-19,04,135754.0
2018-10-19,05,136721.0
2018-10-19,06,146963.0
2018-10-19,07,168560.0
2018-10-19,08,182071.0
2018-10-19,09,187215.0
2018-10-19,10,190467.0
2018-10-19,11,192423.0
2018-10-19,12,193963.0
2018-10-19,13,192135.0
2018-10-19,14,185688.0
2018-10-19,15,181329.0
2018-10-19,16,178117.0
2018-10-19,17,176939.0
