date,weekday,working_day,madrid_temp,barcelona_temp,bilbao_temp,sevilla_temp,valencia_temp,value
2015-11-14,5,1,11.452580000000024,13.68629333333336,13.164523750000027,15.75946583333335,15.364028333333353,3614157.0
2015-11-15,6,1,10.936477083333358,14.038872916666689,12.01416458333336,15.91291583333336,14.150252083333356,3348024.0
2015-11-16,0,1,10.276339583333353,13.85402000000002,10.56736625000002,14.80081583333336,14.37428166666669,4044299.0
2015-11-17,1,1,9.16119666666669,13.014845833333355,12.12806500000002,14.936610416666694,14.245732083333358,4176334.0
2015-11-18,2,1,9.80349125000002,12.679610833333362,13.523068333333361,14.173996250000023,13.704747916666696,4179979.0
2015-11-19,3,1,11.304142083333351,13.165318333333358,13.860429166666691,13.756045833333353,15.179477083333355,4160627.0
2015-11-20,4,1,11.465151250000018,14.019027500000023,13.802432500000025,14.908093750000026,17.457278750000025,4158767.0
2015-11-21,5,1,8.82871125000002,13.762953333333357,9.275670000000027,14.040509583333355,16.164595000000023,3764778.0
2015-11-22,6,1,4.993880000000023,8.941378333333356,6.558617500000023,11.583327083333353,11.480725833333357,3530338.0
2015-11-23,0,1,4.048892916666692,7.028393750000021,6.906782500000027,10.330031250000019,9.025300416666687,4334625.0
2015-11-24,1,1,5.299655000000027,5.958509583333355,9.364313750000022,10.064132083333355,8.81544458333336,4533002.0
2015-11-25,2,1,8.644330833333358,10.055017500000021,11.289605416666687,11.00572166666669,14.188228333333358,4489321.0
2015-11-26,3,1,9.204573750000025,10.28694000000002,11.13392583333335,12.002261250000027,15.328606250000016,4443346.0
2015-11-27,4,1,10.040215000000025,9.881890833333358,11.432336250000027,13.620987500000025,12.860926666666687,4366350.0
2015-11-28,5,1,8.296584166666698,9.736241250000027,9.696761250000023,12.906752083333352,12.972640416666685,3922315.0
2015-11-29,6,1,6.433962916666691,8.471491250000021,9.201736666666685,14.194869166666686,10.390132083333357,3645986.0
2015-11-30,0,1,6.2454991666666855,8.86824125000002,7.88964458333336,13.729292083333354,10.138297916666687,4405575.0
2015-12-01,1,1,5.455744166666693,8.958074166666696,6.2253050000000245,12.404189166666685,9.885014166666695,4511537.0
2015-12-02,2,1,6.565302500000016,9.146164166666692,8.035384583333359,12.84722333333336,9.739150416666694,4505451.0
2015-12-03,3,1,6.919753750000027,9.231326250000018,10.875595000000024,13.924982500000025,9.961928750000025,4454610.0
2015-12-04,4,1,8.05768208333336,9.973769166666697,11.033613333333356,14.058791250000015,10.567670416666687,4404731.0
2015-12-05,5,1,9.002274166666695,10.50795875000002,10.962924583333354,14.03378791666669,10.959925000000025,3957320.0
2015-12-06,6,0,8.033910416666693,11.142846666666694,11.40781041666669,12.773978333333353,12.29891333333336,3639545.0
2015-12-07,0,1,7.273116666666688,11.194502500000025,12.043470416666691,12.224858750000019,12.973605416666693,3845202.0
2015-12-08,1,0,8.13077083333335,12.478082500000022,12.02113208333335,13.558628750000025,12.123497083333357,3690576.0
2015-12-09,2,1,8.158829583333352,11.69440166666669,10.95550875000003,15.179342916666691,11.99651583333336,4315491.0
2015-12-10,3,1,7.917575833333356,9.972560833333366,9.484845416666689,15.626122083333357,13.01353375000002,4407416.0
2015-12-11,4,1,8.522312083333354,9.23426625000002,8.023634583333353,14.384028750000022,12.681381250000022,4397290.0
2015-12-12,5,1,7.965478750000024,9.336420000000027,8.592307500000025,12.95203958333336,12.283003750000029,3992997.0
2015-12-13,6,1,7.327814166666687,8.520187083333354,9.724532916666691,13.297173750000026,11.408990833333354,3732423.0
2015-12-14,0,1,9.43884583333336,8.723107500000026,13.38764875000002,14.551662500000026,12.01429541666669,4445332.0
2015-12-15,1,1,10.13279583333336,9.983046250000015,15.349837083333354,13.924258333333357,14.18395250000002,4467217.0
2015-12-16,2,1,8.847864583333354,11.245456666666685,14.140885000000024,14.679905833333365,13.501580416666693,4415765.0
2015-12-17,3,1,8.810408333333362,10.865188750000023,13.946212916666694,13.59010291666669,12.440900833333364,4399883.0
2015-12-18,4,1,8.925765416666694,10.537561250000026,14.988611666666683,12.876967916666686,11.86222625000002,4304967.0
2015-12-19,5,1,8.636305833333354,10.576967083333352,16.266057916666686,12.752283750000023,11.303734166666692,3935946.0
2015-12-20,6,1,8.560835416666686,10.660801250000022,12.678620833333357,13.296310416666694,10.555423750000024,3644268.0
2015-12-21,0,1,7.998092083333359,10.947535000000022,9.447442083333357,14.206436666666685,11.061405416666695,4232698.0
2015-12-22,1,1,7.211723750000023,10.138127083333359,9.866276250000025,13.29530208333336,10.27422416666669,4284580.0
2015-12-23,2,1,6.903803333333353,11.272690416666697,10.559839583333357,11.491326250000023,10.522332916666693,4200396.0
2015-12-24,3,1,6.648096666666689,12.07877916666669,11.614140416666691,11.259107083333348,11.005497083333353,3687179.0
2015-12-25,4,0,5.018640416666678,9.862827916666687,12.130781666666698,10.759953750000017,10.654075416666691,3136583.0
2015-12-26,5,1,5.177464166666691,9.389742083333354,10.972456250000024,12.235344583333358,11.22518291666669,3466940.0
2015-12-27,6,1,6.276196666666688,9.598401250000023,10.94648541666668,13.96167416666669,9.874924166666688,3437467.0
2015-12-28,0,1,8.213862083333355,10.880050833333355,12.639286250000026,13.984502083333355,12.252873750000028,3942964.0
2015-12-29,1,1,8.382592916666693,12.13544041666669,11.002048333333361,14.05612500000003,12.400518750000026,3921714.0
2015-12-30,2,1,6.867699583333359,10.260015000000019,12.391929583333356,12.384635000000026,12.072269166666688,3893639.0
2015-12-31,3,1,9.143010833333356,9.74341083333335,10.213567500000027,15.098127500000025,14.425378333333354,3601797.0
2016-01-01,4,0,9.091802500000023,10.40974250000002,10.85009208333335,15.814172500000025,13.933566666666692,3132829.0
2016-01-02,5,1,7.735967916666688,11.319908750000023,9.00694125000002,14.04751125000002,14.19430916666669,3505820.0
2016-01-03,6,1,6.9644104166666905,8.89622541666669,11.099907916666695,14.827966666666688,13.326795833333357,3525667.0
2016-01-04,0,1,10.849073333333358,11.009435833333358,10.493411250000028,16.692214583333353,18.365024583333355,4020695.0
2016-01-05,1,1,4.9689275000000235,9.48891666666669,7.584182083333357,11.919996666666691,13.891309583333355,3997681.0
2016-01-06,2,0,4.1191645833333554,8.942822916666685,8.880060833333353,10.240360416666695,11.025660833333355,3544249.0
2016-01-07,3,1,10.355830833333355,13.378766666666692,12.947383333333354,14.183333333333364,16.06956375000002,4304962.0
2016-01-08,4,1,10.747928750000023,14.855789583333353,13.464654166666689,14.717392500000022,16.697412500000016,4325336.0
