date,weekday,working_day,value
2018-07-01,6,1,3649546.0
2018-07-02,0,1,4312596.0
2018-07-03,1,1,4506119.0
2018-07-04,2,1,4466348.0
2018-07-05,3,1,4441343.0
2018-07-06,4,1,4420409.0
2018-07-07,5,1,3995089.0
2018-07-08,6,1,3693845.0
2018-07-09,0,1,4532161.0
2018-07-10,1,1,4646812.0
2018-07-11,2,1,4626473.0
2018-07-12,3,1,4560833.0
2018-07-13,4,1,4538922.0
2018-07-14,5,1,4043315.0
2018-07-15,6,1,3678067.0
2018-07-16,0,1,4357594.0
2018-07-17,1,1,4535499.0
2018-07-18,2,1,4594265.0
2018-07-19,3,1,4608915.0
2018-07-20,4,1,4529236.0
2018-07-21,5,1,3973845.0
2018-07-22,6,1,3602894.0
2018-07-23,0,1,4426520.0
2018-07-24,1,1,4582597.0
2018-07-25,2,1,4521238.0
2018-07-26,3,1,4581655.0
2018-07-27,4,1,4562389.0
2018-07-28,5,1,4087772.0
2018-07-29,6,1,3725106.0
2018-07-30,0,1,4425235.0
2018-07-31,1,1,4541990.0
2018-08-01,2,1,4677336.0
2018-08-02,3,1,4806045.0
2018-08-03,4,1,4862956.0
2018-08-04,5,1,4323414.0
2018-08-05,6,1,4005784.0
2018-08-06,0,1,4708957.0
2018-08-07,1,1,4722761.0
2018-08-08,2,1,4605750.0
2018-08-09,3,1,4459055.0
2018-08-10,4,1,4312624.0
2018-08-11,5,1,3996815.0
2018-08-12,6,1,3760798.0
2018-08-13,0,1,4226402.0
2018-08-14,1,1,4201811.0
2018-08-15,2,0,3757729.0
2018-08-16,3,1,4122195.0
2018-08-17,4,1,4038851.0
2018-08-18,5,1,3687930.0
2018-08-19,6,1,3511361.0
2018-08-20,0,1,4185655.0
2018-08-21,1,1,4355444.0
2018-08-22,2,1,4415560.0
2018-08-23,3,1,4408423.0
2018-08-24,4,1,4364284.0
2018-08-25,5,1,3910373.0
2018-08-26,6,1,3619041.0
2018-08-27,0,1,4441147.0
2018-08-28,1,1,4590327.0
2018-08-29,2,1,4564931.0
2018-08-30,3,1,4552374.0
2018-08-31,4,1,4496882.0
2018-09-01,5,1,4042189.0
2018-09-02,6,1,3801777.0
2018-09-03,0,1,4483448.0
2018-09-04,1,1,4530042.0
2018-09-05,2,1,4483694.0
2018-09-06,3,1,4382857.0
2018-09-07,4,1,4310498.0
2018-09-08,5,1,3784078.0
2018-09-09,6,1,3492310.0
2018-09-10,0,1,4093808.0
2018-09-11,1,1,4148080.0
2018-09-12,2,1,4410133.0
2018-09-13,3,1,4444738.0
2018-09-14,4,1,4410999.0
2018-09-15,5,1,3853940.0
2018-09-16,6,1,3566727.0
2018-09-17,0,1,4305592.0
2018-09-18,1,1,4398991.0
2018-09-19,2,1,4440059.0
2018-09-20,3,1,4472970.0
2018-09-21,4,1,4450516.0
2018-09-22,5,1,3985753.0
2018-09-23,6,1,3699191.0
2018-09-24,0,1,4379119.0
2018-09-25,1,1,4427776.0
2018-09-26,2,1,4387035.0
2018-09-27,3,1,4331671.0
2018-09-28,4,1,4282442.0
2018-09-29,5,1,3790199.0
2018-09-30,6,1,3483406.0
2018-10-01,0,1,4116631.0
2018-10-02,1,1,4169606.0
2018-10-03,2,1,4193972.0
2018-10-04,3,1,4206039.0
2018-10-05,4,1,4150969.0
2018-10-06,5,1,3709323.0
2018-10-07,6,1,3412442.0
2018-10-08,0,1,3977284.0
2018-10-09,1,1,4019901.0
2018-10-10,2,1,4094662.0
2018-10-11,3,1,4078110.0
2018-10-12,4,0,3517896.0
2018-10-13,5,1,3536143.0
2018-10-14,6,1,3368173.0
2018-10-15,0,1,3958956.0
2018-10-16,1,1,4082572.0
2018-10-17,2,1,4124165.0
2018-10-18,3,1,4120924.0
2018-10-19,4,1,4081112.0
2018-10-20,5,1,3624965.0
2018-10-21,6,1,3362137.0
2018-10-22,0,1,3989612.0
2018-10-23,1,1,4081164.0
2018-10-24,2,1,4073665.0
2018-10-25,3,1,4075437.0
2018-10-26,4,1,4081782.0
2018-10-27,5,1,3670981.0
2018-10-28,6,1,3606327.0
2018-10-29,0,1,4275674.0
2018-10-30,1,1,4438017.0
2018-10-31,2,1,4397952.0
2018-11-01,3,0,3723884.0
2018-11-02,4,1,3962606.0
2018-11-03,5,1,3750772.0
2018-11-04,6,1,3560365.0
2018-11-05,0,1,4290539.0
2018-11-06,1,1,4415231.0
2018-11-07,2,1,4422690.0
2018-11-08,3,1,4431203.0
2018-11-09,4,1,4356531.0
2018-11-10,5,1,3904621.0
2018-11-11,6,1,3589286.0
2018-11-12,0,1,4263791.0
2018-11-13,1,1,4312048.0
2018-11-14,2,1,4305991.0
2018-11-15,3,1,4302337.0
2018-11-16,4,1,4261133.0
2018-11-17,5,1,3795559.0
2018-11-18,6,1,3590524.0
2018-11-19,0,1,4286362.0
2018-11-20,1,1,4443613.0
2018-11-21,2,1,4467163.0
2018-11-22,3,1,4490570.0
2018-11-23,4,1,4461064.0
2018-11-24,5,1,3998870.0
2018-11-25,6,1,3765224.0
2018-11-26,0,1,4453534.0
2018-11-27,1,1,4545796.0
2018-11-28,2,1,4559887.0
2018-11-29,3,1,4578318.0
2018-11-30,4,1,4509129.0
2018-12-01,5,1,4033349.0
2018-12-02,6,1,3747070.0
2018-12-03,0,1,4383703.0
2018-12-04,1,1,4431741.0
2018-12-05,2,1,4396521.0
2018-12-06,3,0,3853917.0
2018-12-07,4,1,4024696.0
2018-12-08,5,0,3763145.0
2018-12-09,6,1,3658034.0
2018-12-10,0,1,4386922.0
2018-12-11,1,1,4531938.0
2018-12-12,2,1,4581465.0
2018-12-13,3,1,4645053.0
2018-12-14,4,1,4579671.0
2018-12-15,5,1,4102046.0
2018-12-16,6,1,3859403.0
2018-12-17,0,1,4575483.0
2018-12-18,1,1,4722553.0
2018-12-19,2,1,4630763.0
2018-12-20,3,1,4568502.0
2018-12-21,4,1,4405469.0
2018-12-22,5,1,3909852.0
2018-12-23,6,1,3668856.0
2018-12-24,0,1,3672049.0
2018-12-25,1,0,3215768.0
2018-12-26,2,1,3818073.0
2018-12-27,3,1,4107085.0
2018-12-28,4,1,4121884.0
2018-12-29,5,1,3835129.0
2018-12-30,6,1,3636728.0
2018-12-31,0,1,3730835.0
2019-01-01,1,0,3324476.0
2019-01-02,2,1,4237206.0
2019-01-03,3,1,4501745.0
2019-01-04,4,1,4531560.0
2019-01-05,5,1,4102440.0
2019-01-06,6,0,3771411.0
2019-01-07,0,1,4365051.0
2019-01-08,1,1,4831293.0
2019-01-09,2,1,4842258.0
2019-01-10,3,1,4899723.0
2019-01-11,4,1,4956196.0
2019-01-12,5,1,4411394.0
2019-01-13,6,1,4126500.0
2019-01-14,0,1,4780555.0
2019-01-15,1,1,4835153.0
2019-01-16,2,1,4853460.0
2019-01-17,3,1,4868526.0
2019-01-18,4,1,4863887.0
2019-01-19,5,1,4389991.0
2019-01-20,6,1,4039985.0
2019-01-21,0,1,4761533.0
2019-01-22,1,1,4963874.0
2019-01-23,2,1,4907550.0
2019-01-24,3,1,4804591.0
2019-01-25,4,1,4671549.0
2019-01-26,5,1,4134328.0
2019-01-27,6,1,3887427.0
2019-01-28,0,1,4634266.0
2019-01-29,1,1,4747473.0
2019-01-30,2,1,4742852.0
2019-01-31,3,1,4711100.0
2019-02-01,4,1,4645823.0
2019-02-02,5,1,4246028.0
2019-02-03,6,1,3991225.0
2019-02-04,0,1,4741973.0
2019-02-05,1,1,4730861.0
2019-02-06,2,1,4643259.0
2019-02-07,3,1,4599388.0
2019-02-08,4,1,4545138.0
2019-02-09,5,1,4089851.0
2019-02-10,6,1,3835892.0
2019-02-11,0,1,4451952.0
2019-02-12,1,1,4565267.0
2019-02-13,2,1,4535495.0
2019-02-14,3,1,4514143.0
2019-02-15,4,1,4488093.0
2019-02-16,5,1,4004981.0
2019-02-17,6,1,3729716.0
2019-02-18,0,1,4441134.0
2019-02-19,1,1,4502848.0
2019-02-20,2,1,4471318.0
2019-02-21,3,1,4474464.0
2019-02-22,4,1,4381401.0
2019-02-23,5,1,3911968.0
2019-02-24,6,1,3612081.0
2019-02-25,0,1,4274830.0
2019-02-26,1,1,4329681.0
2019-02-27,2,1,4317108.0
2019-02-28,3,1,4218980.0
2019-03-01,4,1,4261822.0
2019-03-02,5,1,3828336.0
2019-03-03,6,1,3536857.0
2019-03-04,0,1,4160544.0
2019-03-05,1,1,4267653.0
2019-03-06,2,1,4384534.0
2019-03-07,3,1,4327592.0
2019-03-08,4,1,4255649.0
2019-03-09,5,1,3800309.0
2019-03-10,6,1,3487405.0
2019-03-11,0,1,4111568.0
2019-03-12,1,1,4223184.0
2019-03-13,2,1,4285304.0
2019-03-14,3,1,4276323.0
2019-03-15,4,1,4196071.0
2019-03-16,5,1,3744065.0
2019-03-17,6,1,3481408.0
2019-03-18,0,1,4030233.0
2019-03-19,1,1,4002429.0
2019-03-20,2,1,4278210.0
2019-03-21,3,1,4304944.0
2019-03-22,4,1,4257422.0
2019-03-23,5,1,3797925.0
2019-03-24,6,1,3478055.0
2019-03-25,0,1,4076903.0
2019-03-26,1,1,4174418.0
2019-03-27,2,1,4181432.0
2019-03-28,3,1,4180564.0
2019-03-29,4,1,4168193.0
2019-03-30,5,1,3749410.0
2019-03-31,6,1,3386791.0
2019-04-01,0,1,4159669.0
2019-04-02,1,1,4232110.0
2019-04-03,2,1,4244477.0
2019-04-04,3,1,4264665.0
2019-04-05,4,1,4334100.0
2019-04-06,5,1,3878907.0
2019-04-07,6,1,3620613.0
2019-04-08,0,1,4257953.0
2019-04-09,1,1,4339913.0
2019-04-10,2,1,4326728.0
2019-04-11,3,1,4300968.0
2019-04-12,4,1,4200875.0
2019-04-13,5,1,3735230.0
2019-04-14,6,1,3439839.0
2019-04-15,0,1,4017382.0
2019-04-16,1,1,4052291.0
2019-04-17,2,1,4017509.0
2019-04-18,3,0,3582305.0
2019-04-19,4,0,3297799.0
2019-04-20,5,1,3371818.0
2019-04-21,6,1,3253017.0
2019-04-22,0,1,3527569.0
2019-04-23,1,1,3897353.0
2019-04-24,2,1,4167266.0
2019-04-25,3,1,4168643.0
2019-04-26,4,1,4070964.0
2019-04-27,5,1,3597705.0
2019-04-28,6,1,3232199.0
2019-04-29,0,1,3837021.0
2019-04-30,1,1,3928844.0
2019-05-01,2,0,3309140.0
2019-05-02,3,1,3803344.0
2019-05-03,4,1,3942295.0
2019-05-04,5,1,3595429.0
2019-05-05,6,1,3322329.0
2019-05-06,0,1,3927487.0
2019-05-07,1,1,4055615.0
2019-05-08,2,1,4101436.0
2019-05-09,3,1,4094017.0
2019-05-10,4,1,4052595.0
2019-05-11,5,1,3620327.0
2019-05-12,6,1,3309971.0
2019-05-13,0,1,3921232.0
2019-05-14,1,1,4065971.0
2019-05-15,2,1,4055602.0
2019-05-16,3,1,4100480.0
2019-05-17,4,1,4001563.0
2019-05-18,5,1,3569415.0
2019-05-19,6,1,3307189.0
2019-05-20,0,1,3918459.0
2019-05-21,1,1,4033623.0
2019-05-22,2,1,4079573.0
2019-05-23,3,1,4076157.0
2019-05-24,4,1,4044526.0
2019-05-25,5,1,3602694.0
2019-05-26,6,1,3283446.0
2019-05-27,0,1,3962785.0
2019-05-28,1,1,4091259.0
2019-05-29,2,1,4082714.0
2019-05-30,3,1,4058732.0
2019-05-31,4,1,4071043.0
2019-06-01,5,1,3714712.0
2019-06-02,6,1,3439619.0
2019-06-03,0,1,4119203.0
2019-06-04,1,1,4221958.0
2019-06-05,2,1,4132133.0
2019-06-06,3,1,4078360.0
2019-06-07,4,1,4060998.0
2019-06-08,5,1,3656880.0
2019-06-09,6,1,3365234.0
2019-06-10,0,1,3907928.0
2019-06-11,1,1,4041877.0
2019-06-12,2,1,4082584.0
2019-06-13,3,1,4106572.0
2019-06-14,4,1,4084595.0
2019-06-15,5,1,3675219.0
2019-06-16,6,1,3390845.0
2019-06-17,0,1,4039427.0
2019-06-18,1,1,4176766.0
2019-06-19,2,1,4208290.0
2019-06-20,3,1,4153279.0
2019-06-21,4,1,4130741.0
2019-06-22,5,1,3789746.0
2019-06-23,6,1,3513182.0
2019-06-24,0,1,3874675.0
2019-06-25,1,1,4347195.0
2019-06-26,2,1,4507293.0
2019-06-27,3,1,4600595.0
2019-06-28,4,1,4664563.0
2019-06-29,5,1,4259485.0
2019-06-30,6,1,3940393.0
2019-07-01,0,1,4547494.0
2019-07-02,1,1,4610815.0
2019-07-03,2,1,4603979.0
2019-07-04,3,1,4595058.0
2019-07-05,4,1,4595526.0
2019-07-06,5,1,4157394.0
2019-07-07,6,1,3835140.0
2019-07-08,0,1,4407424.0
2019-07-09,1,1,4376509.0
2019-07-10,2,1,4461876.0
2019-07-11,3,1,4651645.0
2019-07-12,4,1,4698424.0
2019-07-13,5,1,4172488.0
2019-07-14,6,1,3752555.0
2019-07-15,0,1,4499102.0
2019-07-16,1,1,4583596.0
2019-07-17,2,1,4527327.0
2019-07-18,3,1,4561839.0
2019-07-19,4,1,4632496.0
2019-07-20,5,1,4212484.0
2019-07-21,6,1,3903437.0
2019-07-22,0,1,4729883.0
2019-07-23,1,1,4872557.0
2019-07-24,2,1,4877662.0
2019-07-25,3,1,4732486.0
2019-07-26,4,1,4574046.0
2019-07-27,5,1,3950519.0
2019-07-28,6,1,3581986.0
2019-07-29,0,1,4294760.0
2019-07-30,1,1,4373547.0
2019-07-31,2,1,4306898.0
2019-08-01,3,1,4452375.0
2019-08-02,4,1,4426552.0
2019-08-03,5,1,3979167.0
2019-08-04,6,1,3718244.0
2019-08-05,0,1,4359526.0
2019-08-06,1,1,4480190.0
2019-08-07,2,1,4430402.0
2019-08-08,3,1,4510535.0
2019-08-09,4,1,4516736.0
2019-08-10,5,1,4050108.0
2019-08-11,6,1,3660111.0
2019-08-12,0,1,4006177.0
2019-08-13,1,1,4014902.0
2019-08-14,2,1,4078278.0
2019-08-15,3,0,3727652.0
2019-08-16,4,1,4044195.0
2019-08-17,5,1,3896404.0
2019-08-18,6,1,3672662.0
2019-08-19,0,1,4212771.0
2019-08-20,1,1,4203752.0
2019-08-21,2,1,4186016.0
2019-08-22,3,1,4222592.0
2019-08-23,4,1,4219218.0
2019-08-24,5,1,3869212.0
2019-08-25,6,1,3612023.0
2019-08-26,0,1,4256874.0
2019-08-27,1,1,4248513.0
2019-08-28,2,1,4306651.0
2019-08-29,3,1,4402854.0
2019-08-30,4,1,4445148.0
2019-08-31,5,1,3974108.0
2019-09-01,6,1,3685594.0
2019-09-02,0,1,4339370.0
2019-09-03,1,1,4524158.0
2019-09-04,2,1,4557663.0
2019-09-05,3,1,4425378.0
2019-09-06,4,1,4265955.0
2019-09-07,5,1,3799652.0
2019-09-08,6,1,3511195.0
2019-09-09,0,1,4103016.0
2019-09-10,1,1,4120845.0
2019-09-11,2,1,3939691.0
2019-09-12,3,1,4061652.0
2019-09-13,4,1,3998021.0
2019-09-14,5,1,3598864.0
2019-09-15,6,1,3385806.0
2019-09-16,0,1,4079794.0
2019-09-17,1,1,4211709.0
2019-09-18,2,1,4220876.0
2019-09-19,3,1,4238035.0
2019-09-20,4,1,4185951.0
2019-09-21,5,1,3713319.0
2019-09-22,6,1,3400750.0
2019-09-23,0,1,3980747.0
2019-09-24,1,1,4119686.0
2019-09-25,2,1,4186733.0
2019-09-26,3,1,4194822.0
2019-09-27,4,1,4171596.0
2019-09-28,5,1,3690937.0
2019-09-29,6,1,3383973.0
2019-09-30,0,1,4051412.0
2019-10-01,1,1,4199695.0
2019-10-02,2,1,4148403.0
2019-10-03,3,1,4082607.0
2019-10-04,4,1,4074922.0
2019-10-05,5,1,3650131.0
2019-10-06,6,1,3366565.0
2019-10-07,0,1,4009651.0
2019-10-08,1,1,4141885.0
2019-10-09,2,1,4048271.0
2019-10-10,3,1,4103843.0
2019-10-11,4,1,4052406.0
2019-10-12,5,0,3511314.0
2019-10-13,6,1,3340119.0
2019-10-14,0,1,3997151.0
2019-10-15,1,1,3998955.0
2019-10-16,2,1,4033133.0
2019-10-17,3,1,4052362.0
2019-10-18,4,1,3976228.0
2019-10-19,5,1,3604147.0
2019-10-20,6,1,3324964.0
2019-10-21,0,1,3945462.0
2019-10-22,1,1,4118041.0
2019-10-23,2,1,4150826.0
2019-10-24,3,1,4127747.0
2019-10-25,4,1,4082041.0
2019-10-26,5,1,3606508.0
2019-10-27,6,1,3476350.0
2019-10-28,0,1,3981354.0
2019-10-29,1,1,4083703.0
2019-10-30,2,1,4077953.0
2019-10-31,3,1,4013480.0
2019-11-01,4,0,3466559.0
2019-11-02,5,1,3449776.0
2019-11-03,6,1,3309287.0
2019-11-04,0,1,3997167.0
2019-11-05,1,1,4124322.0
2019-11-06,2,1,4141386.0
2019-11-07,3,1,4219676.0
2019-11-08,4,1,4274398.0
2019-11-09,5,1,3837233.0
2019-11-10,6,1,3560206.0
2019-11-11,0,1,4325957.0
2019-11-12,1,1,4397309.0
2019-11-13,2,1,4416798.0
2019-11-14,3,1,4508264.0
2019-11-15,4,1,4510960.0
2019-11-16,5,1,4042942.0
2019-11-17,6,1,3814482.0
2019-11-18,0,1,4468624.0
2019-11-19,1,1,4629077.0
2019-11-20,2,1,4669162.0
2019-11-21,3,1,4660302.0
2019-11-22,4,1,4627113.0
2019-11-23,5,1,3986545.0
2019-11-24,6,1,3710464.0
2019-11-25,0,1,4391276.0
2019-11-26,1,1,4455672.0
2019-11-27,2,1,4387989.0
2019-11-28,3,1,4395512.0
2019-11-29,4,1,4319513.0
2019-11-30,5,1,3840565.0
2019-12-01,6,1,3648848.0
2019-12-02,0,1,4336796.0
2019-12-03,1,1,4474344.0
2019-12-04,2,1,4535629.0
2019-12-05,3,1,4485744.0
2019-12-06,4,0,3915251.0
2019-12-07,5,1,3833471.0
2019-12-08,6,0,3675284.0
2019-12-09,0,1,4127761.0
2019-12-10,1,1,4474279.0
2019-12-11,2,1,4553580.0
2019-12-12,3,1,4640012.0
2019-12-13,4,1,4486280.0
2019-12-14,5,1,3958723.0
2019-12-15,6,1,3734995.0
2019-12-16,0,1,4415001.0
2019-12-17,1,1,4492270.0
2019-12-18,2,1,4496653.0
2019-12-19,3,1,4492205.0
2019-12-20,4,1,4245437.0
2019-12-21,5,1,3731300.0
2019-12-22,6,1,3464450.0
2019-12-23,0,1,3784935.0
2019-12-24,1,1,3462050.0
2019-12-25,2,0,3008804.0
2019-12-26,3,1,3512403.0
2019-12-27,4,1,3794517.0
2019-12-28,5,1,3631441.0
2019-12-29,6,1,3470941.0
2019-12-30,0,1,3882176.0
2019-12-31,1,1,3714012.0
2020-01-01,2,0,3276601.0
2020-01-02,3,1,4104515.0
2020-01-03,4,1,4277206.0
2020-01-04,5,1,3938012.0
2020-01-05,6,1,3719952.0
2020-01-06,0,0,3604841.0
2020-01-07,1,1,4508396.0
2020-01-08,2,1,4683000.0
2020-01-09,3,1,4711597.0
2020-01-10,4,1,4684693.0
2020-01-11,5,1,4210343.0
2020-01-12,6,1,3988401.0
2020-01-13,0,1,4778074.0
2020-01-14,1,1,4828427.0
2020-01-15,2,1,4765776.0
2020-01-16,3,1,4711909.0
2020-01-17,4,1,4636272.0
2020-01-18,5,1,4159440.0
2020-01-19,6,1,3920928.0
2020-01-20,0,1,4834051.0
2020-01-21,1,1,4963903.0
2020-01-22,2,1,4847442.0
2020-01-23,3,1,4765863.0
2020-01-24,4,1,4703356.0
2020-01-25,5,1,4183791.0
2020-01-26,6,1,3849541.0
2020-01-27,0,1,4605611.0
2020-01-28,1,1,4613713.0
2020-01-29,2,1,4534087.0
2020-01-30,3,1,4455150.0
2020-01-31,4,1,4380423.0
2020-02-01,5,1,3882229.0
2020-02-02,6,1,3577059.0
2020-02-03,0,1,4166561.0
2020-02-04,1,1,4262291.0
2020-02-05,2,1,4318541.0
2020-02-06,3,1,4383721.0
2020-02-07,4,1,4408873.0
2020-02-08,5,1,3978106.0
2020-02-09,6,1,3700978.0
2020-02-10,0,1,4288790.0
2020-02-11,1,1,4355881.0
2020-02-12,2,1,4380645.0
2020-02-13,3,1,4344330.0
2020-02-14,4,1,4318533.0
2020-02-15,5,1,3857441.0
2020-02-16,6,1,3581788.0
2020-02-17,0,1,4216760.0
2020-02-18,1,1,4364223.0
2020-02-19,2,1,4363724.0
2020-02-20,3,1,4355420.0
2020-02-21,4,1,4289371.0
2020-02-22,5,1,3827234.0
2020-02-23,6,1,3520687.0
2020-02-24,0,1,4172590.0
2020-02-25,1,1,4241060.0
2020-02-26,2,1,4289822.0
2020-02-27,3,1,4278312.0
2020-02-28,4,1,4153019.0
2020-02-29,5,1,3827444.0
2020-03-01,6,1,3562140.0
2020-03-02,0,1,4213000.0
2020-03-03,1,1,4379982.0
2020-03-04,2,1,4317784.0
2020-03-05,3,1,4299917.0
2020-03-06,4,1,4318705.0
2020-03-07,5,1,3888091.0
2020-03-08,6,1,3592040.0
2020-03-09,0,1,4206873.0
2020-03-10,1,1,4240455.0
2020-03-11,2,1,4251344.0
2020-03-12,3,1,4208304.0
2020-03-13,4,1,4152172.0
2020-03-14,5,1,3660016.0
2020-03-15,6,1,3400008.0
2020-03-16,0,1,3991555.0
2020-03-17,1,1,4021214.0
2020-03-18,2,1,3896842.0
2020-03-19,3,1,3633178.0
2020-03-20,4,1,3698447.0
2020-03-21,5,1,3511435.0
2020-03-22,6,1,3324653.0
2020-03-23,0,1,3724209.0
2020-03-24,1,1,3772401.0
2020-03-25,2,1,3782420.0
2020-03-26,3,1,3758970.0
2020-03-27,4,1,3807026.0
2020-03-28,5,1,3445931.0
2020-03-29,6,1,3059609.0
2020-03-30,0,1,3466596.0
2020-03-31,1,1,3488382.0
2020-04-01,2,1,3442820.0
2020-04-02,3,1,3412144.0
2020-04-03,4,1,3333036.0
2020-04-04,5,1,3098446.0
2020-04-05,6,1,2952935.0
2020-04-06,0,1,3244310.0
2020-04-07,1,1,3237906.0
2020-04-08,2,1,3181027.0
2020-04-09,3,0,3039230.0
2020-04-10,4,0,2913670.0
2020-04-11,5,1,2962083.0
2020-04-12,6,1,2859121.0
2020-04-13,0,1,3088038.0
2020-04-14,1,1,3358746.0
2020-04-15,2,1,3448100.0
2020-04-16,3,1,3443742.0
2020-04-17,4,1,3418807.0
2020-04-18,5,1,3160512.0
2020-04-19,6,1,2971719.0
2020-04-20,0,1,3330946.0
2020-04-21,1,1,3459924.0
2020-04-22,2,1,3472413.0
2020-04-23,3,1,3457602.0
2020-04-24,4,1,3425319.0
2020-04-25,5,1,3192658.0
2020-04-26,6,1,2981617.0
2020-04-27,0,1,3371097.0
2020-04-28,1,1,3450344.0
2020-04-29,2,1,3463433.0
2020-04-30,3,1,3386013.0
2020-05-01,4,0,2978149.0
2020-05-02,5,1,3029908.0
2020-05-03,6,1,2941232.0
2020-05-04,0,1,3345138.0
2020-05-05,1,1,3481776.0
2020-05-06,2,1,3516873.0
2020-05-07,3,1,3467614.0
2020-05-08,4,1,3426833.0
2020-05-09,5,1,3122173.0
2020-05-10,6,1,2912461.0
2020-05-11,0,1,3363713.0
2020-05-12,1,1,3551173.0
2020-05-13,2,1,3516323.0
2020-05-14,3,1,3524500.0
2020-05-15,4,1,3446359.0
2020-05-16,5,1,3145530.0
2020-05-17,6,1,2958821.0
2020-05-18,0,1,3399587.0
2020-05-19,1,1,3507051.0
2020-05-20,2,1,3598706.0
2020-05-21,3,1,3633387.0
2020-05-22,4,1,3659520.0
2020-05-23,5,1,3328985.0
2020-05-24,6,1,3118630.0
2020-05-25,0,1,3599872.0
2020-05-26,1,1,3700772.0
2020-05-27,2,1,3729822.0
2020-05-28,3,1,3705162.0
2020-05-29,4,1,3700219.0
2020-05-30,5,1,3357965.0
2020-05-31,6,1,3105231.0
2020-06-01,0,1,3582998.0
2020-06-02,1,1,3745335.0
2020-06-03,2,1,3806278.0
2020-06-04,3,1,3725490.0
2020-06-05,4,1,3660520.0
2020-06-06,5,1,3324754.0
2020-06-07,6,1,3066333.0
2020-06-08,0,1,3550803.0
2020-06-09,1,1,3665611.0
2020-06-10,2,1,3734473.0
2020-06-11,3,1,3728123.0
2020-06-12,4,1,3692225.0
2020-06-13,5,1,3323263.0
2020-06-14,6,1,3081481.0
2020-06-15,0,1,3662145.0
2020-06-16,1,1,3755262.0
2020-06-17,2,1,3759222.0
2020-06-18,3,1,3753524.0
2020-06-19,4,1,3767697.0
2020-06-20,5,1,3490330.0
2020-06-21,6,1,3291709.0
2020-06-22,0,1,3939996.0
2020-06-23,1,1,4079618.0
2020-06-24,2,1,3839978.0
2020-06-25,3,1,4104214.0
2020-06-26,4,1,4024893.0
2020-06-27,5,1,3658070.0
2020-06-28,6,1,3484466.0
2020-06-29,0,1,4166507.0
2020-06-30,1,1,4326407.0
2020-07-01,2,1,4380147.0
2020-07-02,3,1,4384822.0
2020-07-03,4,1,4197914.0
2020-07-04,5,1,3805533.0
2020-07-05,6,1,3594453.0
2020-07-06,0,1,4341451.0
2020-07-07,1,1,4466677.0
2020-07-08,2,1,4491676.0
2020-07-09,3,1,4410916.0
2020-07-10,4,1,4315028.0
2020-07-11,5,1,3925758.0
2020-07-12,6,1,3606250.0
2020-07-13,0,1,4287810.0
2020-07-14,1,1,4317348.0
2020-07-15,2,1,4327967.0
2020-07-16,3,1,4346275.0
2020-07-17,4,1,4310005.0
2020-07-18,5,1,3918003.0
2020-07-19,6,1,3677030.0
2020-07-20,0,1,4386852.0
2020-07-21,1,1,4489243.0
2020-07-22,2,1,4446294.0
2020-07-23,3,1,4505353.0
2020-07-24,4,1,4478002.0
2020-07-25,5,1,3997696.0
2020-07-26,6,1,3779645.0
2020-07-27,0,1,4532088.0
2020-07-28,1,1,4640737.0
2020-07-29,2,1,4649022.0
2020-07-30,3,1,4701222.0
2020-07-31,4,1,4627680.0
2020-08-01,5,1,4179448.0
2020-08-02,6,1,3809513.0
2020-08-03,0,1,4222822.0
2020-08-04,1,1,4263593.0
2020-08-05,2,1,4371528.0
2020-08-06,3,1,4427981.0
2020-08-07,4,1,4422215.0
2020-08-08,5,1,3992575.0
2020-08-09,6,1,3741895.0
2020-08-10,0,1,4189799.0
2020-08-11,1,1,4168820.0
2020-08-12,2,1,4032772.0
2020-08-13,3,1,4066232.0
2020-08-14,4,1,4019878.0
2020-08-15,5,0,3558539.0
2020-08-16,6,1,3330471.0
2020-08-17,0,1,3829444.0
2020-08-18,1,1,4014405.0
2020-08-19,2,1,4123326.0
2020-08-20,3,1,4136240.0
2020-08-21,4,1,4195292.0
2020-08-22,5,1,3822182.0
2020-08-23,6,1,3522822.0
2020-08-24,0,1,4165274.0
2020-08-25,1,1,4400776.0
2020-08-26,2,1,4508774.0
2020-08-27,3,1,4543760.0
2020-08-28,4,1,4372517.0
2020-08-29,5,1,3571613.0
2020-08-30,6,1,3215011.0
2020-08-31,0,1,3864140.0
2020-09-01,1,1,3998114.0
2020-09-02,2,1,4053583.0
2020-09-03,3,1,4115199.0
2020-09-04,4,1,4135209.0
2020-09-05,5,1,3713846.0
2020-09-06,6,1,3419792.0
2020-09-07,0,1,3942129.0
2020-09-08,1,1,3989588.0
2020-09-09,2,1,4101108.0
2020-09-10,3,1,4126725.0
2020-09-11,4,1,3999549.0
2020-09-12,5,1,3725231.0
2020-09-13,6,1,3472226.0
2020-09-14,0,1,4128301.0
2020-09-15,1,1,4250982.0
2020-09-16,2,1,4313938.0
2020-09-17,3,1,4234509.0
2020-09-18,4,1,4079626.0
2020-09-19,5,1,3566160.0
2020-09-20,6,1,3276096.0
2020-09-21,0,1,3902482.0
2020-09-22,1,1,4029451.0
2020-09-23,2,1,4056344.0
2020-09-24,3,1,4052320.0
2020-09-25,4,1,3921346.0
2020-09-26,5,1,3462463.0
2020-09-27,6,1,3199703.0
2020-09-28,0,1,3801916.0
2020-09-29,1,1,3943620.0
