date,value,weekday,working_day,madrid_temp,barcelona_temp,bilbao_temp,sevilla_temp,valencia_temp,is_winter,is_summer
2014-02-18,4540972.0,1.0,1.0,6.325831666666692,10.874445000000025,7.415012500000027,11.32489500000002,12.28903500000002,1,0
2014-02-19,4473137.0,2.0,1.0,6.064313333333359,9.648685000000029,8.143020833333358,10.483556666666692,12.352135833333357,1,0
2014-02-20,4462116.0,3.0,1.0,7.2482016666666835,9.048405833333357,9.675684166666686,11.046127916666686,13.976953750000016,1,0
2014-02-21,4418498.0,4.0,1.0,6.742935416666685,9.044967083333356,7.559562083333351,11.681228750000024,14.724247916666693,1,0
2014-02-22,3954322.0,5.0,1.0,4.636905000000027,8.917842916666688,7.902288750000025,9.425345833333358,11.787195416666686,1,0
2014-02-23,3650877.0,6.0,1.0,5.669325833333358,8.644405833333357,10.54556833333336,11.813918333333351,11.05646291666669,1,0
2014-02-24,4411221.0,0.0,1.0,6.029117916666692,9.442417916666692,10.27853541666669,11.574020833333355,10.34780416666669,1,0
2014-02-25,4521561.0,1.0,1.0,5.972475833333355,9.228950000000026,9.029890000000018,10.937422500000023,12.71569083333336,1,0
2014-02-26,4484611.0,2.0,1.0,5.48341208333336,9.397281666666688,6.2890454166666885,10.956527083333356,12.314456250000028,1,0
2014-02-27,4488402.0,3.0,1.0,6.0637650000000205,7.742699583333358,8.446162083333357,11.38306125000002,11.422989166666689,1,0
2014-02-28,4393001.0,4.0,1.0,8.247357500000021,9.03701208333335,6.623966666666689,13.347576250000015,14.150403750000018,1,0
2014-03-01,4058273.0,5.0,1.0,7.502802500000025,8.918186666666687,7.878238750000025,13.976730416666683,13.072381666666688,1,0
2014-03-02,3622174.0,6.0,1.0,10.734979166666692,8.38463791666669,10.566920000000025,15.58379458333335,17.588434583333363,1,0
2014-03-03,4335839.0,0.0,1.0,7.673567916666689,10.775557500000025,7.785295416666692,13.310774166666688,15.122897916666696,1,0
2014-03-04,4485233.0,1.0,1.0,7.13417833333336,10.971581250000025,8.098290416666691,11.547399166666688,14.55178250000002,1,0
2014-03-05,4383097.0,2.0,1.0,9.34484375000003,10.113000833333352,9.839554166666693,14.125829166666689,15.323388750000024,1,0
2014-03-06,4300864.0,3.0,1.0,9.28439791666669,9.764225833333358,9.562547500000028,14.57856458333336,12.718946666666689,1,0
2014-03-07,4247044.0,4.0,1.0,9.42985375000002,10.602199166666692,9.146061666666691,14.269291666666687,12.652744166666688,1,0
2014-03-08,3757488.0,5.0,1.0,9.620303750000026,10.108105833333362,12.096265833333357,15.06531041666669,12.174971666666687,1,0
2014-03-09,3449969.0,6.0,1.0,8.84358125000003,11.36672250000002,14.03816208333336,14.189629166666686,11.26479500000002,1,0
2014-03-10,4147556.0,0.0,1.0,9.562289583333357,11.261967500000033,11.36617291666669,14.021551250000025,11.533573750000022,1,0
2014-03-11,4238624.0,1.0,1.0,9.536562916666687,10.768995416666687,9.541659583333354,14.499483333333352,11.499575416666689,1,0
2014-03-12,4239528.0,2.0,1.0,8.994511250000023,10.574100416666688,10.816867500000017,14.586174583333358,11.729495000000028,1,0
2014-03-13,4229423.0,3.0,1.0,8.406955416666689,10.886653750000027,10.890077500000016,13.357415000000026,11.453914166666683,1,0
2014-03-14,4235258.0,4.0,1.0,8.745080416666687,10.936455833333362,10.435672916666697,13.817866250000016,12.182112500000018,1,0
2014-03-15,3760377.0,5.0,1.0,9.823358333333358,13.00388958333336,8.356611666666689,15.066787083333358,14.19328041666669,1,0
2014-03-16,3402561.0,6.0,1.0,11.53046000000002,14.49989208333336,8.935021666666685,16.446943750000013,15.62485208333336,1,0
2014-03-17,4004387.0,0.0,1.0,12.899916250000029,14.761978333333351,10.153364583333358,17.40083125000002,16.781242916666688,1,0
2014-03-18,4078188.0,1.0,1.0,13.49023833333336,13.235233750000026,9.05452875000002,18.006057916666688,15.299443333333356,1,0
2014-03-19,3952064.0,2.0,1.0,13.551629583333352,12.524060000000024,9.540388750000018,17.127872500000024,13.722364166666692,1,0
2014-03-20,4008081.0,3.0,1.0,13.742373333333356,11.564020000000028,11.962650416666692,16.05018500000002,13.821404583333347,1,0
2014-03-21,4034647.0,4.0,1.0,13.187384583333357,12.205641250000026,11.613234166666697,15.838667500000026,14.417688333333365,0,0
2014-03-22,3663843.0,5.0,1.0,11.140323750000023,13.504428750000027,8.087694166666695,14.958692916666692,17.68530875000003,0,0
2014-03-23,3414354.0,6.0,1.0,7.539067083333357,9.966577500000025,6.797540833333351,13.845830000000024,14.66204208333336,0,0
2014-03-24,4167742.0,0.0,1.0,7.619987916666687,10.52132541666669,7.459120416666686,14.470981250000024,15.775598333333356,0,0
2014-03-25,4301669.0,1.0,1.0,7.070347083333353,11.453515416666692,7.262039166666686,14.343954583333357,15.461176666666692,0,0
2014-03-26,4342449.0,2.0,1.0,6.850659583333363,8.832990833333357,7.002811250000029,13.586143750000026,13.458845833333354,0,0
2014-03-27,4189442.0,3.0,1.0,6.680239166666683,9.540981250000025,7.778822500000025,12.417618333333358,13.40810500000002,0,0
2014-03-28,4257135.0,4.0,1.0,8.38144166666669,10.427810833333355,10.81210708333336,10.204870000000026,12.249320416666691,0,0
2014-03-29,3887007.0,5.0,1.0,8.839850000000022,12.58025458333336,11.514265000000025,11.192192916666686,13.97526333333336,0,0
2014-03-30,3387774.0,6.0,1.0,8.868393750000022,12.733667083333357,13.436810416666686,12.470799166666682,14.743534166666686,0,0
2014-03-31,4142656.0,0.0,1.0,9.81135625000002,13.09647166666669,13.45160333333336,15.084558750000022,13.99196750000002,0,0
2014-04-01,4193562.0,1.0,1.0,11.705112500000023,12.544774583333352,15.610943333333354,16.045536666666695,13.799412083333356,0,0
2014-04-02,4226833.0,2.0,1.0,9.055324583333356,13.558729166666687,13.933220833333351,13.375715000000026,14.382532916666683,0,0
2014-04-03,4227452.0,3.0,1.0,8.853173750000023,12.537083333333356,9.742903333333354,12.57069208333336,16.432438750000024,0,0
2014-04-04,4175149.0,4.0,1.0,9.51809125000002,14.446029583333356,11.535739583333354,13.031387083333358,18.863722500000023,0,0
2014-04-05,3702698.0,5.0,1.0,12.828484166666684,13.215500833333358,13.282556666666684,15.982131250000023,19.886287916666685,0,0
2014-04-06,3340909.0,6.0,1.0,14.264073333333355,13.95182708333336,15.474907916666696,18.525029166666688,18.47471416666669,0,0
2014-04-07,3930104.0,0.0,1.0,16.37766000000002,13.755894166666684,15.515018750000024,19.870792083333352,17.85924666666669,0,0
2014-04-08,3990583.0,1.0,1.0,16.89140291666669,13.794916250000028,10.629500833333358,21.12946000000002,16.878980000000016,0,0
2014-04-09,4004157.0,2.0,1.0,16.479384583333353,14.152308333333355,11.11772208333336,20.261368333333355,16.885786666666686,0,0
2014-04-10,3953651.0,3.0,1.0,17.575616666666694,14.244510416666689,12.934920833333358,20.99611791666669,17.613927916666693,0,0
2014-04-11,3984392.0,4.0,1.0,16.904564583333354,14.675307083333358,10.98639125000002,20.594485833333355,18.38532708333336,0,0
2014-04-12,3581024.0,5.0,1.0,15.288457916666692,15.06364333333336,10.86213708333336,17.464176250000026,17.021997083333353,0,0
2014-04-13,3234148.0,6.0,1.0,16.326809166666685,15.18817541666669,11.511805833333357,19.357587916666684,17.990555416666684,0,0
2014-04-14,3805318.0,0.0,1.0,17.369937500000027,15.411675833333351,12.176212083333356,19.91738458333335,18.151828750000025,0,0
2014-04-15,3865555.0,1.0,1.0,17.652419583333362,15.29221916666669,14.261132500000024,18.57582916666669,20.04050208333336,0,0
2014-04-16,3807132.0,2.0,1.0,17.961003333333355,14.895814583333356,14.545801250000016,19.76547416666669,17.99684041666669,0,0
2014-04-17,3365671.0,3.0,0.0,19.02330791666669,14.29178208333335,13.40548041666669,22.00956833333336,17.101914166666685,0,0
2014-04-18,3056935.0,4.0,0.0,19.062810000000024,15.323887916666692,12.510806250000025,19.916132083333355,18.990310416666688,0,0
2014-04-19,3212573.0,5.0,1.0,17.424616250000025,13.95366916666669,11.394790833333357,18.33232208333336,20.40825916666669,0,0
2014-04-20,3052328.0,6.0,1.0,12.853387916666692,13.646427083333364,10.350213333333356,15.245355416666692,20.49912833333336,0,0
2014-04-21,3378984.0,0.0,1.0,10.910170000000017,13.720177083333354,11.455397083333354,14.608524166666692,18.813195416666684,0,0
2014-04-22,3793958.0,1.0,1.0,11.688520000000024,14.635005416666688,11.507553333333354,15.384332083333357,19.77287291666669,0,0
2014-04-23,3787972.0,2.0,1.0,12.43310041666669,15.404462916666692,12.597050000000024,16.62101708333336,18.92195208333336,0,0
2014-04-24,3919721.0,3.0,1.0,11.387019166666688,15.485365416666683,11.074578333333356,16.444634583333347,19.619815416666693,0,0
2014-04-25,3955401.0,4.0,1.0,11.128839166666689,14.276167916666692,11.179224583333353,15.71317000000002,19.59821958333336,0,0
2014-04-26,3600799.0,5.0,1.0,11.405062500000026,15.60507750000002,11.880090833333355,18.15685458333336,21.77678833333336,0,0
2014-04-27,3239089.0,6.0,1.0,13.103589583333358,15.37496375000002,11.321385416666695,19.14354916666669,21.018263750000028,0,0
2014-04-28,3823535.0,0.0,1.0,15.59274541666669,15.149559583333357,11.325717916666685,21.049614583333355,19.37119916666669,0,0
2014-04-29,3917400.0,1.0,1.0,15.880374583333356,14.579217083333353,12.861170000000024,22.32345916666669,18.34373333333336,0,0
2014-04-30,3930210.0,2.0,1.0,16.14015875000002,14.903415000000024,13.276485000000024,23.513289166666684,19.417781666666688,0,0
2014-05-01,3233103.0,3.0,0.0,17.133793750000027,15.897495416666686,12.217930833333355,23.46862291666669,19.768752500000016,0,0
2014-05-02,3492165.0,4.0,1.0,15.191075000000025,14.754906250000026,10.966800416666688,24.631321250000017,19.99185583333336,0,0
2014-05-03,3406516.0,5.0,1.0,15.012078750000027,15.93166541666669,11.005110833333353,23.865970000000036,18.77472416666669,0,0
2014-05-04,3168494.0,6.0,1.0,16.673090833333355,14.769383750000022,10.626397916666695,23.164271250000024,17.780655833333352,0,0
2014-05-05,3820357.0,0.0,1.0,18.961104166666686,14.568596666666686,15.300286250000022,23.769616666666693,18.51841666666669,0,0
2014-05-06,3936280.0,1.0,1.0,20.81106041666669,15.755141250000024,13.802117083333352,24.477614583333352,18.72527500000002,0,0
2014-05-07,3970870.0,2.0,1.0,20.363032500000028,16.312941666666692,14.183545000000022,25.14987416666669,18.467096250000026,0,0
2014-05-08,3975589.0,3.0,1.0,21.28312750000002,17.013615000000023,13.956171250000018,24.35099958333335,19.088617500000023,0,0
2014-05-09,3960450.0,4.0,1.0,22.31420375000002,17.627882083333358,14.18485833333336,24.054214166666696,20.66645750000001,0,0
2014-05-10,3585056.0,5.0,1.0,23.04763291666669,18.623165000000025,14.489741666666689,25.07019541666669,22.68803333333336,0,0
2014-05-11,3310572.0,6.0,1.0,22.116897916666687,17.30428458333336,12.557978750000023,27.439212916666687,21.60080333333336,0,0
2014-05-12,3919757.0,0.0,1.0,21.34925750000002,15.618219166666684,11.77997375000003,26.71744250000002,19.48153291666669,0,0
2014-05-13,4013908.0,1.0,1.0,17.855250833333354,13.923159583333357,10.811915000000022,25.769029166666694,18.795087916666688,0,0
2014-05-14,4015583.0,2.0,1.0,17.217402500000027,15.376927083333356,11.795292083333358,24.76545708333336,17.804048750000025,0,0
2014-05-15,3911724.0,3.0,1.0,19.41362958333336,15.707229166666696,13.195572083333351,24.379987916666693,19.141889166666694,0,0
2014-05-16,3920765.0,4.0,1.0,19.817417500000023,16.319635000000023,12.43370083333336,22.94125750000002,18.83316458333336,0,0
2014-05-17,3501523.0,5.0,1.0,18.58794666666669,16.189965833333357,13.004916666666697,22.308089583333352,18.686607916666688,0,0
2014-05-18,3205597.0,6.0,1.0,18.911910000000024,15.64692583333336,15.286777916666688,21.66937666666668,18.14029333333335,0,0
2014-05-19,3863368.0,0.0,1.0,18.230146666666684,16.494855833333357,14.585748333333356,19.88447500000002,22.14224708333336,0,0
2014-05-20,3969817.0,1.0,1.0,14.156365416666686,17.200057916666687,14.414769166666686,17.723119583333354,20.45885583333336,0,0
2014-05-21,3998970.0,2.0,1.0,12.061678750000018,17.62222708333336,16.454604583333357,16.473982916666685,21.87505375000002,0,0
2014-05-22,3963873.0,3.0,1.0,11.447217083333356,17.060052500000022,12.97746083333336,16.800695833333354,21.320407916666685,0,0
2014-05-23,3940095.0,4.0,1.0,12.994765416666686,16.854943750000025,11.708947500000022,17.418787083333353,21.509394166666684,0,0
2014-05-24,3537683.0,5.0,1.0,14.974756250000018,15.327395416666691,11.391891666666696,18.62792416666669,18.93061458333335,0,0
2014-05-25,3192361.0,6.0,1.0,15.30704083333336,16.14219500000003,10.729912916666692,18.63379166666669,19.37115083333336,0,0
2014-05-26,3844326.0,0.0,1.0,15.086481250000023,15.91037375000002,11.555605833333358,19.659967500000025,19.518213750000022,0,0
2014-05-27,3950383.0,1.0,1.0,16.756983333333356,15.898706666666692,12.17359916666669,20.66001708333336,19.15297833333336,0,0
2014-05-28,4000789.0,2.0,1.0,15.155766250000026,16.113815000000027,12.079166666666694,20.51845541666669,20.51284125000003,0,0
2014-05-29,3982707.0,3.0,1.0,16.204117500000027,16.439019166666686,13.32899458333335,22.25644333333335,19.716751250000023,0,0
2014-05-30,3926570.0,4.0,1.0,16.951207916666693,16.10022333333335,12.819927083333354,23.30603541666669,19.43656750000002,0,0
2014-05-31,3516159.0,5.0,1.0,15.274132083333354,16.764000000000024,12.723688750000024,24.495395416666685,19.041507500000023,0,0
2014-06-01,3208049.0,6.0,1.0,17.077163333333353,17.350651250000023,13.561018750000024,22.82670625000003,19.60339750000002,0,0
2014-06-02,3828613.0,0.0,1.0,18.52715375000002,17.52247625000002,13.764815833333351,23.658481250000023,20.34531166666669,0,0
2014-06-03,3979262.0,1.0,1.0,20.82496458333336,18.16568500000002,14.052475000000028,25.09802750000002,21.59289833333336,0,0
2014-06-04,4017381.0,2.0,1.0,20.70908125000003,18.394828333333358,12.82811750000002,23.99851916666669,24.164107500000025,0,0
2014-06-05,4029775.0,3.0,1.0,20.35083625000002,17.98955791666669,16.04092666666669,24.252211666666685,20.92049583333336,0,0
2014-06-06,4080996.0,4.0,1.0,22.26281083333336,19.35902291666669,20.761124166666686,21.875532916666685,21.526748750000024,0,0
2014-06-07,3664104.0,5.0,1.0,20.23783708333335,21.184217916666693,18.09889166666669,21.91845333333336,23.426518750000024,0,0
2014-06-08,3337447.0,6.0,1.0,21.26221083333336,22.096390416666694,18.33255458333336,22.55581041666669,23.870824166666697,0,0
2014-06-09,3911835.0,0.0,1.0,21.53163958333336,22.58190291666669,17.39753500000002,23.77098916666669,23.94306791666669,0,0
2014-06-10,4086129.0,1.0,1.0,21.98066791666669,22.22831750000003,15.208501666666686,24.99318958333336,24.319849583333355,0,0
2014-06-11,4162633.0,2.0,1.0,23.082726666666694,22.587782083333355,16.819004583333356,27.064966250000023,25.49681916666669,0,0
2014-06-12,4240654.0,3.0,1.0,24.61612583333336,24.376174583333352,18.49746958333336,28.27363416666669,26.487013333333355,0,0
2014-06-13,4290242.0,4.0,1.0,25.792097500000025,25.330925416666688,18.884706250000026,29.909132500000023,27.73726791666669,0,0
2014-06-14,3868124.0,5.0,1.0,25.48290458333336,23.411747500000025,17.320764583333354,30.913721250000027,26.85752666666669,0,0
2014-06-15,3459843.0,6.0,1.0,21.791648333333367,19.831922083333357,16.32638000000002,30.431145000000026,24.003321666666693,0,0
2014-06-16,4061172.0,0.0,1.0,19.83829125000003,20.210289583333356,16.020043333333355,25.337822083333357,20.95658750000002,0,0
2014-06-17,4161128.0,1.0,1.0,21.35197458333336,19.965753333333357,16.251022083333357,24.596134583333367,22.57155875000002,0,0
2014-06-18,4153444.0,2.0,1.0,23.39207333333336,19.31949375000002,16.18101333333335,23.72375958333335,22.051100000000023,0,0
2014-06-19,4047863.0,3.0,0.0,24.59804708333336,20.37465750000002,17.208622500000025,22.47381833333336,22.84220833333336,0,0
2014-06-20,4107634.0,4.0,1.0,23.92212250000003,21.33732500000002,19.95307708333336,21.918562500000014,23.666263750000027,0,0
2014-06-21,3738249.0,5.0,1.0,22.490808750000028,22.38789250000002,19.90722083333336,21.315686250000024,23.826816250000025,0,1
2014-06-22,3407618.0,6.0,1.0,22.224185833333355,22.11951958333336,18.595850000000027,21.5675179166667,24.27472416666669,0,1
2014-06-23,3968870.0,0.0,1.0,22.470157500000024,22.836154583333357,18.72938458333336,20.741420000000023,24.30623875000002,0,1
2014-06-24,3817867.0,1.0,1.0,18.76505916666669,21.200425416666693,17.36077250000002,19.488660000000017,22.25430583333336,0,1
2014-06-25,4009536.0,2.0,1.0,20.18080083333336,20.586480833333358,17.858586250000023,21.15110791666669,22.77361458333336,0,1
2014-06-26,4102051.0,3.0,1.0,21.28114166666669,21.78124416666669,16.55320500000002,23.08630875000002,24.46046375000002,0,1
2014-06-27,4140122.0,4.0,1.0,22.801983750000023,21.48716708333336,17.091302916666688,25.33283791666669,24.37660041666669,0,1
2014-06-28,3800153.0,5.0,1.0,22.464389166666688,22.13655208333336,17.46906916666669,26.39484083333336,25.431307500000027,0,1
2014-06-29,3388385.0,6.0,1.0,21.34804458333336,20.778162083333356,15.545047500000024,25.098514583333355,24.336206666666687,0,1
2014-06-30,3998410.0,0.0,1.0,22.35728333333336,20.12626500000001,16.884200416666687,24.576094583333354,23.375867500000027,0,1
2014-07-01,4189911.0,1.0,1.0,21.383813750000016,21.712048750000022,16.84109916666669,23.527064583333352,24.252119583333357,0,1
2014-07-02,4145918.0,2.0,1.0,20.46532583333335,22.00226250000002,15.969283333333356,21.62773041666669,23.287655000000026,0,1
2014-07-03,4083224.0,3.0,1.0,16.800530416666692,22.41565541666669,17.74699416666669,22.25380916666668,21.485702500000027,0,1
2014-07-04,4060321.0,4.0,1.0,20.60540125000002,23.50279291666669,18.805435000000028,24.904830000000025,24.75011583333336,0,1
2014-07-05,3751389.0,5.0,1.0,22.874801666666684,23.20694166666669,19.18257125000002,26.65900125000003,26.220839583333355,0,1
2014-07-06,3436882.0,6.0,1.0,19.97758541666669,23.59606125000003,17.103222083333353,24.27806041666669,27.734957500000025,0,1
2014-07-07,3984301.0,0.0,1.0,20.248773750000023,19.387658750000018,15.53493500000002,25.671829583333352,23.13898166666669,0,1
2014-07-08,4125953.0,1.0,1.0,21.474869583333348,20.10952208333335,16.157393750000026,28.293206250000026,22.71686083333336,0,1
2014-07-09,4185349.0,2.0,1.0,21.28856875000002,19.373336250000023,15.468450000000026,28.46701458333336,23.13465750000002,0,1
2014-07-10,4185164.0,3.0,1.0,20.408256250000026,20.41108625000002,15.486666666666688,27.447099166666693,22.927838750000024,0,1
2014-07-11,4172742.0,4.0,1.0,21.498284583333355,21.375055416666694,16.137965833333357,27.442733750000027,22.928592500000036,0,1
2014-07-12,3718211.0,5.0,1.0,23.162897083333363,20.10889208333335,16.507397083333355,26.528465416666688,22.92050541666669,0,1
2014-07-13,3393355.0,6.0,1.0,25.28018750000002,21.08723458333336,17.407200833333352,26.3986029166667,23.536705833333357,0,1
2014-07-14,4200158.0,0.0,1.0,26.73064750000003,21.28242250000002,18.328881250000023,28.28151083333336,24.43390208333336,0,1
2014-07-15,4403239.0,1.0,1.0,28.14680458333336,22.22274208333336,18.540693750000024,29.65845083333336,24.642420416666685,0,1
2014-07-16,4488657.0,2.0,1.0,29.259597500000023,23.36075458333335,20.531753333333363,30.567061666666685,24.91445291666669,0,1
2014-07-17,4552478.0,3.0,1.0,29.426487500000025,24.226972916666693,23.197310000000027,30.89426958333336,25.322595000000025,0,1
2014-07-18,4481784.0,4.0,1.0,28.30581208333336,24.43961958333335,19.722162916666694,27.17431083333335,25.42814458333336,0,1
2014-07-19,3874299.0,5.0,1.0,21.081118750000027,25.06205958333336,20.867903333333363,23.95283333333336,27.83798500000002,0,1
2014-07-20,3452729.0,6.0,1.0,20.79909666666669,25.022005833333356,18.084131250000024,25.11625708333336,28.526759166666693,0,1
2014-07-21,4152252.0,0.0,1.0,22.76491583333335,22.960218750000028,17.772606666666686,27.690920833333355,26.49366666666669,0,1
2014-07-22,4308228.0,1.0,1.0,25.82893250000002,23.319003333333352,18.28577041666669,28.786156666666688,26.017642500000036,0,1
2014-07-23,4400300.0,2.0,1.0,27.695227083333357,24.01583166666669,19.776260833333364,28.74462208333336,25.941217500000025,0,1
2014-07-24,4411460.0,3.0,1.0,27.762730000000023,24.28647125000003,19.44304791666669,27.577234583333357,25.855715416666687,0,1
2014-07-25,4258998.0,4.0,1.0,27.42617416666669,24.264968750000023,19.96842000000003,26.623793750000026,26.09410958333336,0,1
2014-07-26,3899844.0,5.0,1.0,27.87121916666669,24.04407083333336,20.361322083333352,25.680108750000027,25.96634208333336,0,1
2014-07-27,3565865.0,6.0,1.0,28.609846666666687,24.20940500000003,19.81974875000002,25.44579458333336,26.40435083333336,0,1
2014-07-28,4242806.0,0.0,1.0,28.131596666666685,23.309106666666693,18.58256500000002,24.47267958333336,26.058995833333352,0,1
2014-07-29,4203305.0,1.0,1.0,24.25070458333336,20.14493041666669,17.71939416666669,24.469457500000026,25.78784666666669,0,1
2014-07-30,4181023.0,2.0,1.0,24.189334166666693,22.49869125000002,17.64581625000002,24.857984166666693,25.264753750000025,0,1
2014-07-31,4158811.0,3.0,1.0,26.668103750000025,23.37093416666669,18.81023833333336,23.282485833333357,26.187828333333357,0,1
2014-08-01,4164355.0,4.0,1.0,25.02983958333336,23.26894791666669,18.71829583333336,23.07407000000002,26.450525000000027,0,1
