date,hour,weekday,working_day,value
2014-11-23,13,6,1,157271.0
2014-11-23,14,6,1,156448.0
2014-11-23,15,6,1,148241.0
2014-11-23,16,6,1,144209.0
2014-11-23,17,6,1,145982.0
2014-11-23,18,6,1,160506.0
2014-11-23,19,6,1,166327.0
2014-11-23,20,6,1,171033.0
2014-11-23,21,6,1,172681.0
2014-11-23,22,6,1,164455.0
2014-11-23,23,6,1,151507.0
2014-11-24,0,0,1,138283.0
2014-11-24,1,0,1,128574.0
2014-11-24,2,0,1,122786.0
2014-11-24,3,0,1,121074.0
2014-11-24,4,0,1,120147.0
2014-11-24,5,0,1,124343.0
2014-11-24,6,0,1,140063.0
2014-11-24,7,0,1,165328.0
2014-11-24,8,0,1,180734.0
2014-11-24,9,0,1,187618.0
2014-11-24,10,0,1,193499.0
2014-11-24,11,0,1,195640.0
2014-11-24,12,0,1,195418.0
2014-11-24,13,0,1,193555.0
2014-11-24,14,0,1,187190.0
2014-11-24,15,0,1,183119.0
2014-11-24,16,0,1,180290.0
2014-11-24,17,0,1,184792.0
2014-11-24,18,0,1,199174.0
2014-11-24,19,0,1,203384.0
2014-11-24,20,0,1,202436.0
2014-11-24,21,0,1,196969.0
2014-11-24,22,0,1,180363.0
2014-11-24,23,0,1,163682.0
2014-11-25,0,1,1,150893.0
2014-11-25,1,1,1,140089.0
2014-11-25,2,1,1,134144.0
2014-11-25,3,1,1,132143.0
2014-11-25,4,1,1,131484.0
2014-11-25,5,1,1,135230.0
2014-11-25,6,1,1,147220.0
2014-11-25,7,1,1,171628.0
2014-11-25,8,1,1,185565.0
2014-11-25,9,1,1,190305.0
2014-11-25,10,1,1,194587.0
2014-11-25,11,1,1,195845.0
2014-11-25,12,1,1,195826.0
2014-11-25,13,1,1,194680.0
2014-11-25,14,1,1,188030.0
2014-11-25,15,1,1,184837.0
2014-11-25,16,1,1,183543.0
2014-11-25,17,1,1,188087.0
2014-11-25,18,1,1,201400.0
2014-11-25,19,1,1,205343.0
2014-11-25,20,1,1,205533.0
2014-11-25,21,1,1,198430.0
2014-11-25,22,1,1,182721.0
2014-11-25,23,1,1,166383.0
2014-11-26,0,2,1,153075.0
2014-11-26,1,2,1,141942.0
2014-11-26,2,2,1,135337.0
2014-11-26,3,2,1,132923.0
2014-11-26,4,2,1,132518.0
2014-11-26,5,2,1,134846.0
2014-11-26,6,2,1,147301.0
2014-11-26,7,2,1,171356.0
2014-11-26,8,2,1,186336.0
2014-11-26,9,2,1,191833.0
2014-11-26,10,2,1,196565.0
2014-11-26,11,2,1,197371.0
2014-11-26,12,2,1,197068.0
2014-11-26,13,2,1,195642.0
2014-11-26,14,2,1,187275.0
2014-11-26,15,2,1,183271.0
2014-11-26,16,2,1,181466.0
2014-11-26,17,2,1,184982.0
2014-11-26,18,2,1,200999.0
2014-11-26,19,2,1,205130.0
2014-11-26,20,2,1,204651.0
2014-11-26,21,2,1,197429.0
2014-11-26,22,2,1,182086.0
2014-11-26,23,2,1,164814.0
2014-11-27,0,3,1,152216.0
2014-11-27,1,3,1,141777.0
2014-11-27,2,3,1,135090.0
2014-11-27,3,3,1,132486.0
2014-11-27,4,3,1,131396.0
2014-11-27,5,3,1,134142.0
2014-11-27,6,3,1,146828.0
2014-11-27,7,3,1,169832.0
2014-11-27,8,3,1,185563.0
2014-11-27,9,3,1,191647.0
2014-11-27,10,3,1,197321.0
2014-11-27,11,3,1,199806.0
2014-11-27,12,3,1,200936.0
2014-11-27,13,3,1,200386.0
2014-11-27,14,3,1,192505.0
2014-11-27,15,3,1,188785.0
2014-11-27,16,3,1,188351.0
2014-11-27,17,3,1,194291.0
2014-11-27,18,3,1,208005.0
2014-11-27,19,3,1,210524.0
2014-11-27,20,3,1,208980.0
2014-11-27,21,3,1,202604.0
2014-11-27,22,3,1,185846.0
2014-11-27,23,3,1,168510.0
2014-11-28,0,4,1,156340.0
2014-11-28,1,4,1,144637.0
2014-11-28,2,4,1,137603.0
2014-11-28,3,4,1,135019.0
2014-11-28,4,4,1,134885.0
2014-11-28,5,4,1,136556.0
2014-11-28,6,4,1,149444.0
2014-11-28,7,4,1,171874.0
2014-11-28,8,4,1,186412.0
2014-11-28,9,4,1,194131.0
2014-11-28,10,4,1,200435.0
2014-11-28,11,4,1,202125.0
2014-11-28,12,4,1,201781.0
2014-11-28,13,4,1,201051.0
2014-11-28,14,4,1,193826.0
2014-11-28,15,4,1,188633.0
2014-11-28,16,4,1,186430.0
2014-11-28,17,4,1,190364.0
2014-11-28,18,4,1,200332.0
2014-11-28,19,4,1,202299.0
2014-11-28,20,4,1,200294.0
2014-11-28,21,4,1,194756.0
2014-11-28,22,4,1,182070.0
2014-11-28,23,4,1,168718.0
2014-11-29,0,5,1,156735.0
2014-11-29,1,5,1,143657.0
2014-11-29,2,5,1,134681.0
2014-11-29,3,5,1,130201.0
2014-11-29,4,5,1,127532.0
2014-11-29,5,5,1,126757.0
2014-11-29,6,5,1,129693.0
2014-11-29,7,5,1,137150.0
2014-11-29,8,5,1,143699.0
2014-11-29,9,5,1,158193.0
2014-11-29,10,5,1,170701.0
2014-11-29,11,5,1,174127.0
2014-11-29,12,5,1,173662.0
2014-11-29,13,5,1,174692.0
2014-11-29,14,5,1,170909.0
2014-11-29,15,5,1,163223.0
2014-11-29,16,5,1,157892.0
2014-11-29,17,5,1,160108.0
2014-11-29,18,5,1,173673.0
2014-11-29,19,5,1,176263.0
2014-11-29,20,5,1,177649.0
2014-11-29,21,5,1,177289.0
2014-11-29,22,5,1,169792.0
2014-11-29,23,5,1,157371.0
2014-11-30,0,6,1,144515.0
2014-11-30,1,6,1,132710.0
2014-11-30,2,6,1,124248.0
2014-11-30,3,6,1,118995.0
2014-11-30,4,6,1,116597.0
2014-11-30,5,6,1,116580.0
2014-11-30,6,6,1,118751.0
2014-11-30,7,6,1,122837.0
2014-11-30,8,6,1,124043.0
2014-11-30,9,6,1,134154.0
2014-11-30,10,6,1,147384.0
2014-11-30,11,6,1,155815.0
2014-11-30,12,6,1,157407.0
2014-11-30,13,6,1,160781.0
2014-11-30,14,6,1,160340.0
2014-11-30,15,6,1,151359.0
2014-11-30,16,6,1,147799.0
2014-11-30,17,6,1,150238.0
2014-11-30,18,6,1,165178.0
2014-11-30,19,6,1,171320.0
2014-11-30,20,6,1,175654.0
2014-11-30,21,6,1,176937.0
2014-11-30,22,6,1,170218.0
2014-11-30,23,6,1,158234.0
2014-12-01,0,0,1,145142.0
2014-12-01,1,0,1,133895.0
2014-12-01,2,0,1,127278.0
2014-12-01,3,0,1,123672.0
2014-12-01,4,0,1,123395.0
2014-12-01,5,0,1,127181.0
2014-12-01,6,0,1,142634.0
2014-12-01,7,0,1,168032.0
2014-12-01,8,0,1,185483.0
2014-12-01,9,0,1,191056.0
2014-12-01,10,0,1,194869.0
2014-12-01,11,0,1,194848.0
2014-12-01,12,0,1,192512.0
2014-12-01,13,0,1,194353.0
2014-12-01,14,0,1,188785.0
2014-12-01,15,0,1,185463.0
2014-12-01,16,0,1,185539.0
2014-12-01,17,0,1,189702.0
2014-12-01,18,0,1,203392.0
2014-12-01,19,0,1,206569.0
2014-12-01,20,0,1,205573.0
2014-12-01,21,0,1,201401.0
2014-12-01,22,0,1,184977.0
2014-12-01,23,0,1,168245.0
2014-12-02,0,1,1,154868.0
2014-12-02,1,1,1,143200.0
2014-12-02,2,1,1,136752.0
2014-12-02,3,1,1,133471.0
2014-12-02,4,1,1,132786.0
2014-12-02,5,1,1,136177.0
2014-12-02,6,1,1,147685.0
2014-12-02,7,1,1,173544.0
2014-12-02,8,1,1,190410.0
2014-12-02,9,1,1,195813.0
2014-12-02,10,1,1,197686.0
2014-12-02,11,1,1,195740.0
2014-12-02,12,1,1,195070.0
2014-12-02,13,1,1,194364.0
2014-12-02,14,1,1,188068.0
2014-12-02,15,1,1,185895.0
2014-12-02,16,1,1,185422.0
2014-12-02,17,1,1,190984.0
2014-12-02,18,1,1,205705.0
2014-12-02,19,1,1,209058.0
2014-12-02,20,1,1,209338.0
2014-12-02,21,1,1,205778.0
2014-12-02,22,1,1,190024.0
2014-12-02,23,1,1,171206.0
2014-12-03,0,2,1,157923.0
2014-12-03,1,2,1,145502.0
2014-12-03,2,2,1,138026.0
2014-12-03,3,2,1,134325.0
2014-12-03,4,2,1,134327.0
2014-12-03,5,2,1,137426.0
2014-12-03,6,2,1,150294.0
2014-12-03,7,2,1,175551.0
2014-12-03,8,2,1,191818.0
2014-12-03,9,2,1,196919.0
2014-12-03,10,2,1,200068.0
2014-12-03,11,2,1,200008.0
2014-12-03,12,2,1,199612.0
2014-12-03,13,2,1,200705.0
2014-12-03,14,2,1,193736.0
2014-12-03,15,2,1,190794.0
2014-12-03,16,2,1,190002.0
2014-12-03,17,2,1,193949.0
2014-12-03,18,2,1,205634.0
2014-12-03,19,2,1,208633.0
2014-12-03,20,2,1,209022.0
2014-12-03,21,2,1,205125.0
2014-12-03,22,2,1,189991.0
2014-12-03,23,2,1,172231.0
2014-12-04,0,3,1,156875.0
2014-12-04,1,3,1,143961.0
2014-12-04,2,3,1,136822.0
2014-12-04,3,3,1,133937.0
2014-12-04,4,3,1,132708.0
2014-12-04,5,3,1,135812.0
2014-12-04,6,3,1,149928.0
2014-12-04,7,3,1,175802.0
2014-12-04,8,3,1,193199.0
2014-12-04,9,3,1,198182.0
2014-12-04,10,3,1,201889.0
2014-12-04,11,3,1,201976.0
2014-12-04,12,3,1,200334.0
2014-12-04,13,3,1,200645.0
2014-12-04,14,3,1,194790.0
2014-12-04,15,3,1,192186.0
2014-12-04,16,3,1,192704.0
2014-12-04,17,3,1,197034.0
2014-12-04,18,3,1,210019.0
2014-12-04,19,3,1,213129.0
2014-12-04,20,3,1,212864.0
2014-12-04,21,3,1,209045.0
2014-12-04,22,3,1,192765.0
2014-12-04,23,3,1,174856.0
2014-12-05,0,4,1,159551.0
2014-12-05,1,4,1,146857.0
2014-12-05,2,4,1,138861.0
2014-12-05,3,4,1,135885.0
2014-12-05,4,4,1,134289.0
2014-12-05,5,4,1,137621.0
2014-12-05,6,4,1,150190.0
2014-12-05,7,4,1,175843.0
2014-12-05,8,4,1,193437.0
2014-12-05,9,4,1,199649.0
2014-12-05,10,4,1,202639.0
2014-12-05,11,4,1,202380.0
2014-12-05,12,4,1,199551.0
2014-12-05,13,4,1,199450.0
2014-12-05,14,4,1,193265.0
2014-12-05,15,4,1,188787.0
2014-12-05,16,4,1,188653.0
2014-12-05,17,4,1,191970.0
2014-12-05,18,4,1,206403.0
2014-12-05,19,4,1,207811.0
2014-12-05,20,4,1,207747.0
2014-12-05,21,4,1,204039.0
2014-12-05,22,4,1,191413.0
2014-12-05,23,4,1,177903.0
2014-12-06,0,5,0,163865.0
2014-12-06,1,5,0,149726.0
2014-12-06,2,5,0,139290.0
2014-12-06,3,5,0,134520.0
2014-12-06,4,5,0,132436.0
2014-12-06,5,5,0,131764.0
2014-12-06,6,5,0,132737.0
2014-12-06,7,5,0,138513.0
2014-12-06,8,5,0,145052.0
2014-12-06,9,5,0,158214.0
2014-12-06,10,5,0,169836.0
2014-12-06,11,5,0,173644.0
2014-12-06,12,5,0,172328.0
2014-12-06,13,5,0,173870.0
2014-12-06,14,5,0,173105.0
2014-12-06,15,5,0,166058.0
2014-12-06,16,5,0,162085.0
2014-12-06,17,5,0,163908.0
2014-12-06,18,5,0,179675.0
2014-12-06,19,5,0,184495.0
2014-12-06,20,5,0,187370.0
2014-12-06,21,5,0,188443.0
2014-12-06,22,5,0,181533.0
2014-12-06,23,5,0,169580.0
2014-12-07,0,6,1,155329.0
2014-12-07,1,6,1,142878.0
2014-12-07,2,6,1,133720.0
2014-12-07,3,6,1,127480.0
2014-12-07,4,6,1,125377.0
2014-12-07,5,6,1,125543.0
2014-12-07,6,6,1,127289.0
2014-12-07,7,6,1,131247.0
2014-12-07,8,6,1,133629.0
2014-12-07,9,6,1,145652.0
2014-12-07,10,6,1,158375.0
2014-12-07,11,6,1,162115.0
2014-12-07,12,6,1,161388.0
2014-12-07,13,6,1,163171.0
2014-12-07,14,6,1,163134.0
2014-12-07,15,6,1,157888.0
2014-12-07,16,6,1,154027.0
2014-12-07,17,6,1,155336.0
2014-12-07,18,6,1,170815.0
2014-12-07,19,6,1,177271.0
2014-12-07,20,6,1,180134.0
2014-12-07,21,6,1,182788.0
2014-12-07,22,6,1,177624.0
2014-12-07,23,6,1,165948.0
2014-12-08,0,0,0,151207.0
2014-12-08,1,0,0,137931.0
2014-12-08,2,0,0,128900.0
2014-12-08,3,0,0,124640.0
2014-12-08,4,0,0,122304.0
2014-12-08,5,0,0,123990.0
2014-12-08,6,0,0,128335.0
2014-12-08,7,0,0,134935.0
2014-12-08,8,0,0,137897.0
2014-12-08,9,0,0,150926.0
2014-12-08,10,0,0,164566.0
2014-12-08,11,0,0,168790.0
2014-12-08,12,0,0,167020.0
2014-12-08,13,0,0,168321.0
2014-12-08,14,0,0,169177.0
2014-12-08,15,0,0,163517.0
2014-12-08,16,0,0,158986.0
2014-12-08,17,0,0,162204.0
2014-12-08,18,0,0,179167.0
2014-12-08,19,0,0,188454.0
2014-12-08,20,0,0,193267.0
2014-12-08,21,0,0,193682.0
2014-12-08,22,0,0,186536.0
2014-12-08,23,0,0,170053.0
2014-12-09,0,1,1,153048.0
2014-12-09,1,1,1,140426.0
2014-12-09,2,1,1,133991.0
2014-12-09,3,1,1,130842.0
2014-12-09,4,1,1,129836.0
2014-12-09,5,1,1,134441.0
2014-12-09,6,1,1,149960.0
2014-12-09,7,1,1,179587.0
2014-12-09,8,1,1,199926.0
2014-12-09,9,1,1,208030.0
2014-12-09,10,1,1,213035.0
2014-12-09,11,1,1,213075.0
2014-12-09,12,1,1,212815.0
2014-12-09,13,1,1,211931.0
2014-12-09,14,1,1,205630.0
2014-12-09,15,1,1,203460.0
2014-12-09,16,1,1,203949.0
2014-12-09,17,1,1,209378.0
2014-12-09,18,1,1,223470.0
2014-12-09,19,1,1,227039.0
2014-12-09,20,1,1,226854.0
2014-12-09,21,1,1,222710.0
2014-12-09,22,1,1,205763.0
2014-12-09,23,1,1,185609.0
2014-12-10,0,2,1,168378.0
2014-12-10,1,2,1,153149.0
2014-12-10,2,2,1,145105.0
2014-12-10,3,2,1,142022.0
2014-12-10,4,2,1,140792.0
2014-12-10,5,2,1,143896.0
2014-12-10,6,2,1,157872.0
2014-12-10,7,2,1,185738.0
2014-12-10,8,2,1,206779.0
2014-12-10,9,2,1,211276.0
2014-12-10,10,2,1,213696.0
2014-12-10,11,2,1,212490.0
2014-12-10,12,2,1,210929.0
2014-12-10,13,2,1,209709.0
2014-12-10,14,2,1,202611.0
2014-12-10,15,2,1,199352.0
2014-12-10,16,2,1,198154.0
2014-12-10,17,2,1,204022.0
2014-12-10,18,2,1,221404.0
2014-12-10,19,2,1,225574.0
2014-12-10,20,2,1,226545.0
2014-12-10,21,2,1,222386.0
2014-12-10,22,2,1,206428.0
2014-12-10,23,2,1,185746.0
2014-12-11,0,3,1,167756.0
2014-12-11,1,3,1,153600.0
2014-12-11,2,3,1,145352.0
2014-12-11,3,3,1,141753.0
2014-12-11,4,3,1,140622.0
2014-12-11,5,3,1,143693.0
2014-12-11,6,3,1,158020.0
2014-12-11,7,3,1,186558.0
2014-12-11,8,3,1,204755.0
2014-12-11,9,3,1,210622.0
2014-12-11,10,3,1,212990.0
2014-12-11,11,3,1,210960.0
2014-12-11,12,3,1,208528.0
2014-12-11,13,3,1,207603.0
2014-12-11,14,3,1,200605.0
2014-12-11,15,3,1,197265.0
2014-12-11,16,3,1,197034.0
2014-12-11,17,3,1,202054.0
2014-12-11,18,3,1,219516.0
2014-12-11,19,3,1,224065.0
2014-12-11,20,3,1,225267.0
2014-12-11,21,3,1,221441.0
2014-12-11,22,3,1,205750.0
2014-12-11,23,3,1,185488.0
2014-12-12,0,4,1,169053.0
2014-12-12,1,4,1,155570.0
2014-12-12,2,4,1,146025.0
2014-12-12,3,4,1,142318.0
2014-12-12,4,4,1,140832.0
2014-12-12,5,4,1,143495.0
2014-12-12,6,4,1,158259.0
2014-12-12,7,4,1,187346.0
2014-12-12,8,4,1,206532.0
2014-12-12,9,4,1,212412.0
2014-12-12,10,4,1,215383.0
2014-12-12,11,4,1,214127.0
2014-12-12,12,4,1,210310.0
2014-12-12,13,4,1,208610.0
2014-12-12,14,4,1,200196.0
2014-12-12,15,4,1,196271.0
2014-12-12,16,4,1,195794.0
2014-12-12,17,4,1,200651.0
2014-12-12,18,4,1,216124.0
2014-12-12,19,4,1,218983.0
2014-12-12,20,4,1,217953.0
2014-12-12,21,4,1,213438.0
2014-12-12,22,4,1,200203.0
2014-12-12,23,4,1,184656.0
2014-12-13,0,5,1,170020.0
2014-12-13,1,5,1,156264.0
2014-12-13,2,5,1,145301.0
2014-12-13,3,5,1,139445.0
2014-12-13,4,5,1,136970.0
2014-12-13,5,5,1,135910.0
2014-12-13,6,5,1,138786.0
2014-12-13,7,5,1,147332.0
2014-12-13,8,5,1,157597.0
2014-12-13,9,5,1,172430.0
2014-12-13,10,5,1,186269.0
2014-12-13,11,5,1,189686.0
2014-12-13,12,5,1,187335.0
2014-12-13,13,5,1,188869.0
2014-12-13,14,5,1,185261.0
2014-12-13,15,5,1,178217.0
2014-12-13,16,5,1,174310.0
2014-12-13,17,5,1,177584.0
2014-12-13,18,5,1,191594.0
2014-12-13,19,5,1,194977.0
2014-12-13,20,5,1,196334.0
2014-12-13,21,5,1,195126.0
2014-12-13,22,5,1,185841.0
2014-12-13,23,5,1,172352.0
2014-12-14,0,6,1,157832.0
2014-12-14,1,6,1,143783.0
2014-12-14,2,6,1,133793.0
2014-12-14,3,6,1,128927.0
2014-12-14,4,6,1,126185.0
2014-12-14,5,6,1,125542.0
2014-12-14,6,6,1,127633.0
2014-12-14,7,6,1,132101.0
2014-12-14,8,6,1,137097.0
2014-12-14,9,6,1,147638.0
2014-12-14,10,6,1,163211.0
2014-12-14,11,6,1,171597.0
2014-12-14,12,6,1,172955.0
2014-12-14,13,6,1,177006.0
2014-12-14,14,6,1,177652.0
2014-12-14,15,6,1,170443.0
2014-12-14,16,6,1,165707.0
2014-12-14,17,6,1,167533.0
2014-12-14,18,6,1,180260.0
2014-12-14,19,6,1,186288.0
2014-12-14,20,6,1,191869.0
2014-12-14,21,6,1,194332.0
2014-12-14,22,6,1,186134.0
2014-12-14,23,6,1,171161.0
2014-12-15,0,0,1,154317.0
2014-12-15,1,0,1,140681.0
2014-12-15,2,0,1,132879.0
2014-12-15,3,0,1,130216.0
2014-12-15,4,0,1,129404.0
2014-12-15,5,0,1,133134.0
2014-12-15,6,0,1,148606.0
2014-12-15,7,0,1,178561.0
2014-12-15,8,0,1,201237.0
2014-12-15,9,0,1,209047.0
2014-12-15,10,0,1,214620.0
2014-12-15,11,0,1,215153.0
2014-12-15,12,0,1,213189.0
2014-12-15,13,0,1,212381.0
2014-12-15,14,0,1,204368.0
2014-12-15,15,0,1,201486.0
2014-12-15,16,0,1,201486.0
2014-12-15,17,0,1,205905.0
2014-12-15,18,0,1,218332.0
2014-12-15,19,0,1,220280.0
2014-12-15,20,0,1,221020.0
2014-12-15,21,0,1,216629.0
2014-12-15,22,0,1,201804.0
2014-12-15,23,0,1,182055.0
2014-12-16,0,1,1,164716.0
2014-12-16,1,1,1,151155.0
2014-12-16,2,1,1,142538.0
2014-12-16,3,1,1,139302.0
2014-12-16,4,1,1,138500.0
2014-12-16,5,1,1,141200.0
2014-12-16,6,1,1,155139.0
2014-12-16,7,1,1,182734.0
2014-12-16,8,1,1,203332.0
2014-12-16,9,1,1,209363.0
2014-12-16,10,1,1,213404.0
2014-12-16,11,1,1,212966.0
2014-12-16,12,1,1,211103.0
2014-12-16,13,1,1,210644.0
2014-12-16,14,1,1,204006.0
2014-12-16,15,1,1,201877.0
2014-12-16,16,1,1,201227.0
2014-12-16,17,1,1,204871.0
2014-12-16,18,1,1,218581.0
2014-12-16,19,1,1,222156.0
2014-12-16,20,1,1,223151.0
2014-12-16,21,1,1,218683.0
2014-12-16,22,1,1,203025.0
2014-12-16,23,1,1,182799.0
2014-12-17,0,2,1,166002.0
2014-12-17,1,2,1,150932.0
2014-12-17,2,2,1,143329.0
2014-12-17,3,2,1,140045.0
2014-12-17,4,2,1,138779.0
2014-12-17,5,2,1,141642.0
2014-12-17,6,2,1,155766.0
2014-12-17,7,2,1,183168.0
2014-12-17,8,2,1,202846.0
2014-12-17,9,2,1,207810.0
2014-12-17,10,2,1,210846.0
2014-12-17,11,2,1,209931.0
2014-12-17,12,2,1,208603.0
2014-12-17,13,2,1,207967.0
2014-12-17,14,2,1,200966.0
2014-12-17,15,2,1,197474.0
2014-12-17,16,2,1,197050.0
2014-12-17,17,2,1,201656.0
2014-12-17,18,2,1,214834.0
2014-12-17,19,2,1,218819.0
2014-12-17,20,2,1,219396.0
2014-12-17,21,2,1,216362.0
2014-12-17,22,2,1,201948.0
2014-12-17,23,2,1,182133.0
2014-12-18,0,3,1,166085.0
2014-12-18,1,3,1,151738.0
2014-12-18,2,3,1,142937.0
2014-12-18,3,3,1,139811.0
2014-12-18,4,3,1,137712.0
2014-12-18,5,3,1,140611.0
2014-12-18,6,3,1,152566.0
2014-12-18,7,3,1,180204.0
2014-12-18,8,3,1,200429.0
2014-12-18,9,3,1,205187.0
2014-12-18,10,3,1,207669.0
2014-12-18,11,3,1,205624.0
2014-12-18,12,3,1,203447.0
2014-12-18,13,3,1,201830.0
2014-12-18,14,3,1,194406.0
2014-12-18,15,3,1,191364.0
2014-12-18,16,3,1,191715.0
2014-12-18,17,3,1,195965.0
2014-12-18,18,3,1,211105.0
2014-12-18,19,3,1,215851.0
2014-12-18,20,3,1,215877.0
2014-12-18,21,3,1,213186.0
2014-12-18,22,3,1,199146.0
2014-12-18,23,3,1,180821.0
2014-12-19,0,4,1,164451.0
2014-12-19,1,4,1,150666.0
2014-12-19,2,4,1,141521.0
2014-12-19,3,4,1,137421.0
2014-12-19,4,4,1,135998.0
2014-12-19,5,4,1,138592.0
2014-12-19,6,4,1,152314.0
2014-12-19,7,4,1,178467.0
2014-12-19,8,4,1,199698.0
2014-12-19,9,4,1,204420.0
2014-12-19,10,4,1,206799.0
2014-12-19,11,4,1,204140.0
2014-12-19,12,4,1,201113.0
2014-12-19,13,4,1,198108.0
2014-12-19,14,4,1,191216.0
2014-12-19,15,4,1,186390.0
2014-12-19,16,4,1,185620.0
2014-12-19,17,4,1,190890.0
2014-12-19,18,4,1,205584.0
2014-12-19,19,4,1,209473.0
2014-12-19,20,4,1,208130.0
2014-12-19,21,4,1,203566.0
2014-12-19,22,4,1,192990.0
2014-12-19,23,4,1,178366.0
2014-12-20,0,5,1,164250.0
2014-12-20,1,5,1,150160.0
2014-12-20,2,5,1,139785.0
2014-12-20,3,5,1,133500.0
2014-12-20,4,5,1,131104.0
2014-12-20,5,5,1,131099.0
2014-12-20,6,5,1,134515.0
2014-12-20,7,5,1,142426.0
2014-12-20,8,5,1,152209.0
2014-12-20,9,5,1,167638.0
2014-12-20,10,5,1,180791.0
2014-12-20,11,5,1,181933.0
2014-12-20,12,5,1,178551.0
2014-12-20,13,5,1,178323.0
2014-12-20,14,5,1,175308.0
2014-12-20,15,5,1,169221.0
2014-12-20,16,5,1,164691.0
2014-12-20,17,5,1,167447.0
2014-12-20,18,5,1,183284.0
2014-12-20,19,5,1,187958.0
2014-12-20,20,5,1,190918.0
2014-12-20,21,5,1,189980.0
2014-12-20,22,5,1,180797.0
2014-12-20,23,5,1,168913.0
2014-12-21,0,6,1,154590.0
2014-12-21,1,6,1,141221.0
2014-12-21,2,6,1,131430.0
2014-12-21,3,6,1,125260.0
2014-12-21,4,6,1,122525.0
2014-12-21,5,6,1,122875.0
2014-12-21,6,6,1,125052.0
2014-12-21,7,6,1,129295.0
2014-12-21,8,6,1,134253.0
2014-12-21,9,6,1,143820.0
2014-12-21,10,6,1,158053.0
2014-12-21,11,6,1,162761.0
2014-12-21,12,6,1,160884.0
2014-12-21,13,6,1,161685.0
2014-12-21,14,6,1,161740.0
2014-12-21,15,6,1,155751.0
2014-12-21,16,6,1,152605.0
2014-12-21,17,6,1,154746.0
2014-12-21,18,6,1,171280.0
2014-12-21,19,6,1,178151.0
2014-12-21,20,6,1,183868.0
2014-12-21,21,6,1,186825.0
2014-12-21,22,6,1,181595.0
2014-12-21,23,6,1,166817.0
2014-12-22,0,0,1,149791.0
2014-12-22,1,0,1,137442.0
2014-12-22,2,0,1,128748.0
2014-12-22,3,0,1,125829.0
2014-12-22,4,0,1,124940.0
2014-12-22,5,0,1,128823.0
2014-12-22,6,0,1,142404.0
2014-12-22,7,0,1,166239.0
2014-12-22,8,0,1,187376.0
2014-12-22,9,0,1,200293.0
2014-12-22,10,0,1,206070.0
2014-12-22,11,0,1,203979.0
2014-12-22,12,0,1,199439.0
2014-12-22,13,0,1,197635.0
2014-12-22,14,0,1,190129.0
2014-12-22,15,0,1,184202.0
2014-12-22,16,0,1,183418.0
2014-12-22,17,0,1,187437.0
2014-12-22,18,0,1,202159.0
2014-12-22,19,0,1,206012.0
2014-12-22,20,0,1,205877.0
2014-12-22,21,0,1,204091.0
2014-12-22,22,0,1,191486.0
2014-12-22,23,0,1,174471.0
2014-12-23,0,1,1,157635.0
2014-12-23,1,1,1,142918.0
2014-12-23,2,1,1,134086.0
2014-12-23,3,1,1,129690.0
2014-12-23,4,1,1,128846.0
2014-12-23,5,1,1,131967.0
2014-12-23,6,1,1,142831.0
2014-12-23,7,1,1,164748.0
2014-12-23,8,1,1,185512.0
2014-12-23,9,1,1,198026.0
2014-12-23,10,1,1,204062.0
2014-12-23,11,1,1,202268.0
2014-12-23,12,1,1,197914.0
2014-12-23,13,1,1,195672.0
2014-12-23,14,1,1,189143.0
2014-12-23,15,1,1,184298.0
2014-12-23,16,1,1,183829.0
2014-12-23,17,1,1,188101.0
2014-12-23,18,1,1,201330.0
2014-12-23,19,1,1,205103.0
2014-12-23,20,1,1,204162.0
2014-12-23,21,1,1,201757.0
2014-12-23,22,1,1,190332.0
2014-12-23,23,1,1,173609.0
2014-12-24,0,2,1,157024.0
2014-12-24,1,2,1,140714.0
2014-12-24,2,2,1,130554.0
2014-12-24,3,2,1,125035.0
2014-12-24,4,2,1,123011.0
2014-12-24,5,2,1,124015.0
2014-12-24,6,2,1,130834.0
2014-12-24,7,2,1,145051.0
2014-12-24,8,2,1,160339.0
2014-12-24,9,2,1,176211.0
2014-12-24,10,2,1,185415.0
2014-12-24,11,2,1,184366.0
2014-12-24,12,2,1,178051.0
2014-12-24,13,2,1,175074.0
2014-12-24,14,2,1,167999.0
2014-12-24,15,2,1,161416.0
2014-12-24,16,2,1,159682.0
2014-12-24,17,2,1,163118.0
2014-12-24,18,2,1,179864.0
2014-12-24,19,2,1,183884.0
2014-12-24,20,2,1,176501.0
2014-12-24,21,2,1,165516.0
2014-12-24,22,2,1,151214.0
2014-12-24,23,2,1,145486.0
2014-12-25,0,3,0,141634.0
2014-12-25,1,3,0,134207.0
2014-12-25,2,3,0,124374.0
2014-12-25,3,3,0,115952.0
2014-12-25,4,3,0,111356.0
2014-12-25,5,3,0,110465.0
2014-12-25,6,3,0,111636.0
2014-12-25,7,3,0,114356.0
2014-12-25,8,3,0,115385.0
2014-12-25,9,3,0,121735.0
2014-12-25,10,3,0,134430.0
2014-12-25,11,3,0,143373.0
2014-12-25,12,3,0,145747.0
2014-12-25,13,3,0,146305.0
2014-12-25,14,3,0,142536.0
2014-12-25,15,3,0,132523.0
2014-12-25,16,3,0,129219.0
2014-12-25,17,3,0,132748.0
2014-12-25,18,3,0,149403.0
2014-12-25,19,3,0,157664.0
2014-12-25,20,3,0,162658.0
