date,value,price,weekday,working_day,madrid_temp,barcelona_temp,bilbao_temp,sevilla_temp,valencia_temp
2018-09-06,4382857.0,136.73666666666665,3,1,21.231125000000016,21.411636666666684,17.430312916666697,24.081373750000022,24.350570000000022
2018-09-07,4310498.0,133.69708333333332,4,1,22.508152916666685,21.690260000000027,17.612491250000023,23.80095833333336,23.499932500000025
2018-09-08,3784078.0,136.09791666666666,5,1,21.807225000000027,21.63457666666669,19.59825916666669,22.78121416666669,23.437311250000032
2018-09-09,3492310.0,139.97125,6,1,21.692081250000022,22.524222916666687,19.14930666666669,22.96364958333336,23.373710416666697
2018-09-10,4093808.0,139.00458333333333,0,1,22.52430583333336,22.416039583333347,18.78806000000002,25.26725916666669,22.85710083333335
2018-09-11,4148080.0,136.96291666666667,1,1,23.01296333333336,22.90133166666668,19.658847500000014,26.396681250000025,23.240656250000026
2018-09-12,4410133.0,140.51791666666665,2,1,23.335169166666688,22.99535583333336,20.452864583333355,26.83875958333336,24.455987083333365
2018-09-13,4444738.0,140.45041666666663,3,1,25.081312916666693,23.08839333333336,18.861068750000022,25.723505000000017,24.579176666666687
2018-09-14,4410999.0,138.90958333333333,4,1,25.56511833333336,22.495761250000022,19.109746250000025,25.507380000000023,24.146181250000023
2018-09-15,3853940.0,137.56958333333333,5,1,23.978884583333357,22.110998333333352,19.135878750000025,24.83476291666669,21.76371458333336
2018-09-16,3566727.0,138.77166666666668,6,1,23.754786250000024,21.696819166666685,19.24069791666669,25.88785041666669,22.821120416666687
2018-09-17,4305592.0,137.22583333333333,0,1,23.447432916666685,22.08935000000002,22.09340000000002,26.355005000000023,23.257235000000023
2018-09-18,4398991.0,139.81833333333333,1,1,22.257867916666687,22.175376250000028,20.03835166666669,26.68762458333336,23.37275583333336
2018-09-19,4440059.0,141.15708333333333,2,1,23.585238333333358,22.07789541666669,20.040106250000026,27.077222083333357,23.665907500000017
2018-09-20,4472970.0,139.89291666666665,3,1,23.93434916666669,23.297917500000025,20.67391291666669,27.215305000000026,23.72280416666669
2018-09-21,4450516.0,138.86375,4,1,24.582727500000026,24.09367208333336,19.07609500000002,27.57232083333336,24.40882583333336
2018-09-22,3985753.0,139.78875,5,1,25.23865125000002,23.77348250000001,20.293765833333342,29.05444583333335,24.691777083333356
2018-09-23,3699191.0,138.05666666666667,6,1,25.86666291666669,24.22827458333336,19.46021916666669,29.33613416666669,25.59276708333336
2018-09-24,4379119.0,131.20375,0,1,25.130427083333355,22.237064166666688,14.957432916666695,29.73976958333336,25.23327958333336
2018-09-25,4427776.0,133.73291666666668,1,1,23.483910000000023,20.54485291666669,13.82693000000002,29.009819583333357,21.82679708333335
2018-09-26,4387035.0,136.00375,2,1,20.638950416666688,20.52287125000002,19.07579000000002,27.71240625000002,21.977098333333355
2018-09-27,4331671.0,138.6341666666667,3,1,21.09054041666669,18.588403750000023,21.62106708333336,27.22591666666669,21.38856291666669
2018-09-28,4282442.0,141.81166666666667,4,1,21.72344416666669,20.95673208333336,18.549057500000018,26.440880416666698,20.631700000000023
2018-09-29,3790199.0,136.74249999999998,5,1,21.677330833333357,20.945317916666696,16.98621833333335,26.248906666666684,21.606909166666693
2018-09-30,3483406.0,136.47791666666666,6,1,22.58686708333335,21.74210958333336,15.745538333333352,25.84487083333336,20.903761666666693
2018-10-01,4116631.0,130.45041666666663,0,1,19.722291666666685,19.158094583333348,14.22907833333336,26.272760416666696,21.60492291666669
2018-10-02,4169606.0,131.56666666666666,1,1,17.507806666666685,17.911117083333355,13.428042916666683,25.70505208333336,19.51260833333336
2018-10-03,4193972.0,136.3225,2,1,19.58906541666669,18.86822875000002,14.256362500000025,24.46253791666669,20.062912916666686
2018-10-04,4206039.0,140.41791666666668,3,1,20.39462708333336,19.529992083333365,16.003990416666692,25.00895666666669,20.05990791666669
2018-10-05,4150969.0,138.57875,4,1,20.052239583333357,19.691390416666685,17.352572083333353,24.789788750000024,20.23613166666669
2018-10-06,3709323.0,135.94416666666666,5,1,20.556777916666697,19.473595833333352,14.31767375000002,24.261407500000026,21.19771750000002
2018-10-07,3412442.0,123.34708333333332,6,1,16.007398333333352,17.013515000000023,12.538622083333353,24.67339458333335,20.442797500000022
2018-10-08,3977284.0,132.7025,0,1,14.669895000000023,16.147767500000022,13.684704583333364,22.566502500000023,18.61148458333336
2018-10-09,4019901.0,134.0325,1,1,14.222020833333357,18.029087083333348,14.657089166666692,21.262291250000025,17.148562916666688
2018-10-10,4094662.0,131.36958333333334,2,1,14.793877083333356,18.57847625000002,17.380047916666687,20.73367666666669,19.823122500000014
2018-10-11,4078110.0,129.21333333333334,3,1,15.914534583333362,19.320814166666693,18.03619791666669,21.74320083333336,20.467595416666693
2018-10-12,3517896.0,127.5525,4,0,18.44159375000002,20.145175833333354,20.944929583333355,22.815850000000022,22.44838875000002
2018-10-13,3536143.0,127.68541666666664,5,1,18.30852750000003,19.92864416666669,21.933484166666695,23.58290958333336,21.306684166666688
2018-10-14,3368173.0,119.04625,6,1,14.702009583333352,19.64014083333336,15.186865416666691,19.625950000000028,20.43279416666669
2018-10-15,3958956.0,125.7025,0,1,11.393612500000025,18.11127291666669,14.35623583333335,16.16122875000003,19.43513375000002
2018-10-16,4082572.0,138.71916666666667,1,1,14.919174583333351,17.783053750000022,15.227024583333352,18.658655000000017,17.93631333333335
2018-10-17,4124165.0,137.21875,2,1,14.698459583333358,17.875065833333355,14.772710000000025,19.127414166666693,18.54149791666669
2018-10-18,4120924.0,129.6425,3,1,15.10578916666669,18.13190041666668,15.53281166666669,15.59591958333336,17.15967250000002
2018-10-19,4081112.0,127.48375,4,1,14.43169500000002,19.511805833333355,15.47195708333336,16.286981666666694,18.144482500000024
2018-10-20,3624965.0,125.58,5,1,15.353774583333362,18.83935875000002,15.408645000000025,15.70501000000002,18.98386791666669
2018-10-21,3362137.0,127.19541666666667,6,1,15.795649583333352,18.27498666666669,15.636001250000024,17.886193333333356,19.355319166666693
2018-10-22,3989612.0,127.56583333333332,0,1,16.07518958333336,17.627680416666685,14.233198750000026,19.533278333333357,18.468988750000022
2018-10-23,4081164.0,126.11791666666666,1,1,15.014653333333364,16.866245000000017,12.681247083333352,19.88780166666669,18.36281666666669
2018-10-24,4073665.0,129.6233333333333,2,1,14.841089583333362,17.271865833333354,12.565545833333353,19.371017083333356,18.86130291666669
2018-10-25,4075437.0,134.62208333333334,3,1,15.509800000000023,16.806188333333363,12.767795416666692,19.421663333333356,18.31795625000002
2018-10-26,4081782.0,136.25833333333333,4,1,14.012282083333352,16.419957500000024,12.85583000000002,17.950281250000018,18.07853666666669
2018-10-27,3670981.0,126.90125,5,1,9.129497916666692,14.086562500000026,8.665530833333355,16.668948750000023,15.057907500000022
2018-10-28,3606327.0,121.18888888888888,6,1,5.909777037037056,9.985271481481504,6.837220740740764,11.7716214814815,12.108650740740764
2018-10-29,4275674.0,124.53291666666668,0,1,5.606705833333353,10.257399583333354,7.118524583333358,11.44565125000002,12.28564958333336
2018-10-30,4438017.0,129.15416666666667,1,1,6.766076666666694,11.275710416666683,9.484266250000024,12.575870833333354,12.054090416666693
2018-10-31,4397952.0,133.45291666666665,2,1,7.608544583333351,12.719425833333355,10.023085000000023,10.733606250000024,12.882910000000017
2018-11-01,3723884.0,130.77208333333334,3,0,8.268517916666696,12.297477916666688,11.39084166666669,12.610528750000023,12.645492916666692
2018-11-02,3962606.0,130.03791666666666,4,1,11.357771666666691,13.073797083333362,11.194237916666689,14.292871666666686,13.003248333333351
2018-11-03,3750772.0,130.80875,5,1,9.627913333333357,12.409499583333352,9.53831458333336,15.374932500000025,13.04080500000002
2018-11-04,3560365.0,127.82166666666666,6,1,9.630620000000023,14.522738750000023,11.15646708333336,14.741144166666688,12.314355416666691
2018-11-05,4290539.0,126.23666666666666,0,1,8.507520000000023,14.438500833333364,11.157261250000024,13.99781791666669,12.50455083333336
2018-11-06,4415231.0,124.38125,1,1,7.642193750000018,12.135258750000023,11.448593333333363,12.418156250000022,13.424880000000025
2018-11-07,4422690.0,125.6125,2,1,9.776992500000024,12.560285000000016,12.562715416666691,14.436944166666686,14.69485750000002
2018-11-08,4431203.0,128.04208333333335,3,1,8.762170416666685,13.008100416666691,11.249931666666692,13.997948333333357,14.165796666666694
2018-11-09,4356531.0,124.93833333333332,4,1,8.139011666666695,13.284306666666684,11.905765833333357,12.465793333333355,14.314691666666688
2018-11-10,3904621.0,118.2325,5,1,10.65688500000002,12.86060625000002,15.079278333333358,14.492510833333355,15.85615250000003
2018-11-11,3589286.0,121.53083333333332,6,1,12.738957083333355,14.80990875000002,14.975437500000025,16.51440916666669,17.313460416666686
2018-11-12,4263791.0,129.86958333333334,0,1,10.692214583333357,15.82478416666669,12.02874083333335,14.642380000000024,14.904514583333354
2018-11-13,4312048.0,131.15208333333334,1,1,12.124607500000025,16.295942083333355,12.037633750000024,15.809859583333356,15.927159583333356
2018-11-14,4305991.0,128.55291666666668,2,1,11.107812083333355,15.82753750000002,13.672988333333356,16.38018291666669,16.399722083333355
2018-11-15,4302337.0,130.20875,3,1,11.570234583333352,15.327691250000028,14.586022916666687,16.310111250000016,15.27244541666669
2018-11-16,4261133.0,130.07291666666666,4,1,10.980633750000022,15.03403125000002,14.41390416666669,15.46317000000002,15.359736250000024
2018-11-17,3795559.0,128.49875,5,1,11.676559583333358,13.456810416666691,13.51646375000002,15.51421500000002,14.77804041666669
2018-11-18,3590524.0,125.55083333333332,6,1,9.944442500000031,11.56131333333336,11.240147916666688,14.145277500000027,13.799290416666686
2018-11-19,4286362.0,135.275,0,1,9.82479125000002,12.082555833333355,10.335687916666693,13.498466250000028,12.852704166666683
2018-11-20,4443613.0,129.80833333333334,1,1,8.319196666666686,11.080215416666688,7.1724800000000215,13.884202500000024,13.220309166666684
2018-11-21,4467163.0,131.23458333333335,2,1,7.913915000000022,11.01114458333336,10.34621625000002,13.828545833333358,13.813614166666689
2018-11-22,4490570.0,132.42333333333332,3,1,7.028904583333357,11.182956250000023,11.515732083333354,12.60380583333336,12.765384583333358
2018-11-23,4461064.0,133.12625,4,1,7.528214166666696,11.263105416666692,10.662691250000014,13.045526666666694,13.408022916666685
2018-11-24,3998870.0,129.46958333333333,5,1,6.051387083333353,9.654810416666686,11.587180833333354,12.356397916666689,11.685295416666689
2018-11-25,3765224.0,126.755,6,1,9.864057500000028,9.957819166666688,9.560653333333356,15.86296041666669,14.190607916666693
2018-11-26,4453534.0,123.83833333333332,0,1,8.371932083333355,10.187372083333358,8.832330416666688,12.83889166666669,14.930117500000016
2018-11-27,4545796.0,130.82291666666666,1,1,6.8874354166666905,9.65800375000002,9.536573333333358,10.789735416666687,13.251519166666688
2018-11-28,4559887.0,128.58458333333334,2,1,7.110214166666689,9.742844166666693,11.351129583333355,10.517092083333353,11.997908333333356
2018-11-29,4578318.0,127.47916666666669,3,1,6.272211250000026,10.125358750000023,12.30890333333335,10.989445833333356,10.545474166666692
2018-11-30,4509129.0,127.41458333333334,4,1,6.941776250000022,10.764205833333358,10.235101666666692,13.279068333333356,12.869733750000028
2018-12-01,4033349.0,129.39041666666665,5,1,6.063623750000024,9.327276250000018,10.791326666666691,11.342308750000024,11.461094583333349
2018-12-02,3747070.0,125.02708333333334,6,1,7.600386250000024,10.768364583333351,12.416387083333357,11.519688750000023,13.182499166666688
2018-12-03,4383703.0,127.74791666666664,0,1,7.248185000000025,11.70775750000002,13.131250000000025,12.859032916666688,14.345879166666691
2018-12-04,4431741.0,134.445,1,1,8.147933750000027,12.633284583333362,12.882185000000028,14.000258750000024,13.54815000000002
2018-12-05,4396521.0,129.9425,2,1,8.35218833333336,11.86115125000002,11.857028750000026,14.196954166666686,12.81523833333336
2018-12-06,3853917.0,129.28583333333333,3,0,7.598830000000021,11.979334166666682,11.127576250000024,13.912793333333362,12.855716666666687
2018-12-07,4024696.0,127.98041666666668,4,1,6.634800000000023,10.322420416666686,10.558437083333354,13.278548750000027,12.073795833333351
2018-12-08,3763145.0,128.38541666666666,5,0,9.059299166666689,10.148798750000015,10.554225416666684,12.599430416666692,12.887994166666688
2018-12-09,3658034.0,129.21583333333334,6,1,7.895764583333356,10.583520000000016,10.217187500000025,13.603102500000022,13.740989166666688
2018-12-10,4386922.0,128.33625,0,1,6.97629041666669,10.274450416666689,8.933404583333356,14.77324958333336,11.751379166666688
2018-12-11,4531938.0,132.0025,1,1,6.737795833333354,8.785465416666694,8.621424166666687,12.876348333333365,10.20212416666669
2018-12-12,4581465.0,131.63375,2,1,6.851504583333359,9.846429583333355,10.117782500000024,13.49868291666669,12.229141250000024
2018-12-13,4645053.0,126.97041666666668,3,1,7.133617500000021,9.368362500000025,9.717349583333352,12.91478125000002,12.577752916666691
2018-12-14,4579671.0,128.20541666666665,4,1,5.490594583333362,9.944157083333351,8.844171666666691,10.684777916666688,12.952619583333354
2018-12-15,4102046.0,128.51666666666668,5,1,6.337395833333358,8.960147083333359,12.020959583333358,10.250135416666684,13.238397500000016
2018-12-16,3859403.0,124.94291666666668,6,1,7.765894166666686,10.81981750000002,10.511701666666688,10.699039166666688,14.049808750000023
2018-12-17,4575483.0,130.50291666666666,0,1,4.285686666666692,9.678522500000025,8.348586250000027,9.454014583333349,11.59921750000003
2018-12-18,4722553.0,127.92458333333332,1,1,4.6327658333333614,8.733922083333363,9.877352083333356,10.529546250000026,8.923804166666685
2018-12-19,4630763.0,127.10541666666668,2,1,7.166020000000017,10.208613333333348,9.07791250000002,12.762170833333352,12.836573333333355
2018-12-20,4568502.0,130.24375,3,1,7.289504166666691,8.182204166666686,10.501377916666698,11.20976125000002,11.87667208333336
2018-12-21,4405469.0,126.99083333333331,4,1,6.763106666666687,8.614159166666688,12.714573333333355,11.227422500000026,11.334739166666692
2018-12-22,3909852.0,131.55125,5,1,7.031060833333352,10.151258750000023,12.940273333333357,12.30540458333336,11.479728750000024
2018-12-23,3668856.0,132.86208333333337,6,1,5.934391666666691,11.012535833333354,10.644575416666688,11.123712083333354,11.017357916666684
2018-12-24,3672049.0,131.17541666666668,0,1,6.34264625000002,10.932979583333356,9.031202500000022,10.839685000000024,10.37652083333336
2018-12-25,3215768.0,134.76958333333332,1,0,6.487462916666689,10.02567041666669,9.327750833333354,10.842764583333356,9.494804166666688
2018-12-26,3818073.0,130.46125,2,1,6.489454583333358,9.948714166666688,8.615148333333364,9.923059583333355,9.825586666666686
2018-12-27,4107085.0,135.63041666666666,3,1,4.795627083333358,9.432174166666686,8.110610833333354,9.09038708333336,9.864506666666694
2018-12-28,4121884.0,131.10833333333332,4,1,5.034776250000024,9.430646666666693,8.622502500000023,9.720829583333352,10.973606666666692
2018-12-29,3835129.0,126.10916666666668,5,1,7.045880000000016,9.12125875000002,7.600967083333356,10.534060833333353,10.341425833333362
2018-12-30,3636728.0,128.98708333333337,6,1,5.752923333333349,8.681369166666693,5.8930925000000185,12.254286250000028,9.067510000000022
2018-12-31,3730835.0,129.08541666666667,0,1,5.649895416666692,8.663241666666684,5.627598333333357,11.494592916666685,9.795119583333353
2019-01-01,3324476.0,137.73166666666663,1,0,3.944340000000023,8.845027500000024,6.326156250000023,10.435499166666688,9.294671250000022
2019-01-02,4237206.0,127.76875,2,1,2.559564583333355,7.665592916666687,6.034326666666691,8.923496666666693,8.703535833333357
2019-01-03,4501745.0,131.16208333333333,3,1,3.56441625000002,6.297061666666695,3.839901250000018,8.678633750000023,7.985753333333354
2019-01-04,4531560.0,134.40583333333333,4,1,3.731500833333359,6.61660041666669,3.354710833333357,10.360557916666687,7.772037916666687
2019-01-05,4102440.0,133.93958333333333,5,1,2.6926912500000264,6.750950000000024,3.989476250000019,9.07859833333336,9.40340500000002
2019-01-06,3771411.0,127.93041666666666,6,0,1.701235833333352,8.030927916666691,3.942530000000024,8.389996666666683,9.922723333333357
2019-01-07,4365051.0,130.06833333333333,0,1,2.3887362500000244,7.5547008333333565,3.88969208333336,7.604718750000029,9.080326250000024
2019-01-08,4831293.0,129.0608333333333,1,1,2.8298487500000227,6.252220416666691,6.393955833333355,7.960931666666691,9.218448750000016
2019-01-09,4842258.0,126.44333333333331,2,1,3.4945825000000164,7.298325833333355,7.377729166666692,8.072472916666685,10.52144750000002
2019-01-10,4899723.0,127.96916666666668,3,1,2.9078716666666886,6.088992500000025,5.071945416666686,8.754185416666694,7.52356333333335
2019-01-11,4956196.0,129.85458333333335,4,1,1.158278750000025,3.851159583333356,4.8398375000000255,8.094698333333362,6.122615000000025
2019-01-12,4411394.0,130.21916666666667,5,1,2.061619166666688,5.079869583333351,7.140130000000025,8.47894750000002,7.186212500000025
2019-01-13,4126500.0,128.47833333333332,6,1,2.328222083333356,6.438001250000028,8.119583333333354,8.143345000000027,9.118016250000029
2019-01-14,4780555.0,129.02583333333334,0,1,3.028821666666692,8.611425833333362,9.127802083333355,8.10277625000002,11.371760833333354
2019-01-15,4835153.0,134.38041666666666,1,1,4.306960833333359,7.65090458333336,7.7989354166666915,8.469212500000026,9.317316666666692
2019-01-16,4853460.0,136.42583333333332,2,1,3.845401666666691,7.64304000000002,7.162186250000029,9.11443458333335,8.844945000000026
2019-01-17,4868526.0,131.69875,3,1,3.291631666666691,7.952721666666686,7.264174166666692,9.377605416666691,9.273147083333356
2019-01-18,4863887.0,135.2525,4,1,1.6725912500000175,7.045151250000025,6.158909166666686,9.781811666666684,9.396580416666689
2019-01-19,4389991.0,133.30041666666668,5,1,1.4131820833333582,6.789849583333361,7.352390000000024,10.61876833333335,9.283898333333356
2019-01-20,4039985.0,130.26333333333335,6,1,5.080865416666687,7.521846250000024,7.722130416666687,12.666050416666684,9.992098333333354
2019-01-21,4761533.0,131.88666666666668,0,1,3.2624441666666897,5.970860833333354,6.17496208333336,9.12876958333336,8.48147958333336
2019-01-22,4963874.0,130.8575,1,1,2.828117916666692,6.19238666666669,5.850650416666689,8.392725416666691,8.768229583333358
2019-01-23,4907550.0,126.14458333333332,2,1,6.6001637500000285,7.169385833333355,7.995977500000019,12.10201666666669,12.833692916666685
2019-01-24,4804591.0,126.23041666666666,3,1,8.453324166666691,6.540491666666689,7.404738750000028,12.797580833333356,11.930738750000025
2019-01-25,4671549.0,127.54583333333332,4,1,8.499169583333355,5.738661250000024,9.319125833333358,11.956028750000025,13.570590000000022
2019-01-26,4134328.0,128.96041666666667,5,1,5.678694166666688,7.41379166666669,9.068730833333351,12.13086166666669,12.66918291666669
2019-01-27,3887427.0,109.7075,6,1,5.1554195833333525,8.272180000000022,7.701675416666686,10.570670416666694,13.525107916666684
2019-01-28,4634266.0,120.91833333333334,0,1,5.523085416666689,8.489831250000025,7.691725000000024,10.732129583333352,12.211838333333354
2019-01-29,4747473.0,124.74708333333332,1,1,5.5393808333333565,7.4119520833333565,7.428227083333357,11.212731250000028,12.494123750000025
2019-01-30,4742852.0,122.78041666666668,2,1,5.315190000000023,7.946782916666699,7.2025995833333525,12.844688750000024,12.469985000000015
2019-01-31,4711100.0,119.76291666666668,3,1,8.50721750000003,9.578018750000028,10.88734125000002,14.199722083333358,15.465630833333364
2019-02-01,4645823.0,117.58875,4,1,6.324995000000027,11.628076250000028,8.34180916666669,12.832307916666691,14.65936708333336
2019-02-02,4246028.0,102.82083333333333,5,1,3.936017916666693,7.995100833333351,5.174206666666687,9.793000833333352,11.048477083333353
2019-02-03,3991225.0,115.91958333333334,6,1,2.569962500000017,6.37820708333336,5.781467916666688,7.996901250000022,9.605863333333357
2019-02-04,4741973.0,124.46083333333333,0,1,3.738030000000021,5.681400000000025,5.828945000000026,8.83770250000002,9.391147916666684
2019-02-05,4730861.0,126.84458333333332,1,1,5.743462083333365,8.186974166666689,10.108615833333351,11.048272083333355,12.41029250000002
2019-02-06,4643259.0,127.45958333333334,2,1,6.781081666666684,8.632584583333355,9.10193125000003,11.042023750000022,12.02956500000002
2019-02-07,4599388.0,123.47166666666668,3,1,8.025893750000018,9.133366250000025,8.753584166666691,11.649274583333352,11.688612083333355
2019-02-08,4545138.0,121.44791666666669,4,1,6.791285416666689,10.140679166666684,8.875941666666689,10.687668333333358,11.346092916666686
2019-02-09,4089851.0,120.75083333333332,5,1,6.232272083333356,9.271172916666686,10.928106250000022,10.409396250000023,11.277033750000022
2019-02-10,3835892.0,102.17833333333334,6,1,6.873805833333357,10.928197083333352,9.875777083333354,11.142520833333355,13.46575416666669
2019-02-11,4451952.0,121.1275,0,1,7.99573125000003,9.92036541666669,7.814244166666687,14.063652916666692,12.60279750000002
2019-02-12,4565267.0,126.22833333333334,1,1,6.2610825000000245,9.06978958333336,7.078656666666689,13.09072166666669,10.035864166666686
2019-02-13,4535495.0,127.57583333333334,2,1,7.162437083333347,8.057885833333357,8.150344583333357,12.962548333333352,9.404820416666688
2019-02-14,4514143.0,121.02625,3,1,7.05327833333336,7.150069583333358,10.104223333333358,12.375135000000023,9.402694583333355
2019-02-15,4488093.0,119.6925,4,1,7.798274166666691,7.5973037500000276,10.710952916666692,12.88516541666669,8.970472916666692
2019-02-16,4004981.0,117.16,5,1,8.239443333333353,8.104244166666689,10.590050416666692,13.63235916666669,9.690404166666688
2019-02-17,3729716.0,113.01083333333334,6,1,7.049250000000026,7.850824166666693,11.611341250000022,12.842400833333356,9.063470833333357
2019-02-18,4441134.0,121.59166666666664,0,1,7.19317125000002,8.994897083333358,9.713516666666688,12.110987916666687,11.20074958333336
2019-02-19,4502848.0,124.285,1,1,7.801101250000021,9.578383750000024,8.656621250000017,13.741905833333355,10.589236666666688
2019-02-20,4471318.0,122.82666666666668,2,1,8.443595416666687,9.312810416666686,9.728325000000028,13.00390166666669,10.148622083333356
2019-02-21,4474464.0,119.28791666666666,3,1,8.163771666666685,8.655612916666685,11.43074833333335,13.281864166666688,9.80893291666669
2019-02-22,4381401.0,117.89916666666666,4,1,9.576837500000025,11.272270416666691,11.843896666666694,13.492150416666682,12.263014166666691
2019-02-23,3911968.0,117.98791666666666,5,1,9.650861666666692,11.391392916666694,10.608757500000024,14.42236500000003,13.70497125000002
2019-02-24,3612081.0,117.45125,6,1,10.183100000000026,11.001620000000024,10.485904166666684,15.609785416666682,11.772403333333356
2019-02-25,4274830.0,120.61166666666666,0,1,11.644108333333357,9.38354833333335,10.532272916666694,15.203300833333358,10.435429166666689
2019-02-26,4329681.0,117.88833333333334,1,1,11.86475041666669,11.13513500000002,12.679742500000016,14.924464166666688,12.322526250000024
2019-02-27,4317108.0,117.62333333333332,2,1,11.734846666666687,11.433333750000022,13.736554166666687,14.714105416666692,13.482059583333356
2019-02-28,4218980.0,117.53333333333336,3,1,11.18864375000002,11.20627250000002,10.72263125000002,15.112696666666686,14.491449166666692
2019-03-01,4261822.0,120.18541666666664,4,1,11.207961250000023,10.568361666666688,9.849437916666687,14.917677916666683,13.124424166666694
2019-03-02,3828336.0,114.77958333333332,5,1,11.627730000000025,10.877984166666687,11.72467541666669,15.650008750000024,14.770522500000022
2019-03-03,3536857.0,105.11291666666666,6,1,12.890689166666684,11.806054583333356,14.507551666666686,16.182578333333353,17.138188333333357
2019-03-04,4160544.0,104.28125,0,1,10.967410833333354,13.295657083333356,10.564935000000023,15.160504583333362,18.765231250000028
2019-03-05,4267653.0,116.86291666666666,1,1,11.11526625000002,10.757510416666692,11.836633750000024,15.646215416666683,14.586888333333356
2019-03-06,4384534.0,100.8325,2,1,9.465590000000027,12.083306666666694,13.511572083333355,14.267186666666689,15.199020416666691
2019-03-07,4327592.0,115.03833333333334,3,1,7.010452916666687,12.514611666666694,10.233350000000025,11.950585000000023,14.799383333333353
2019-03-08,4255649.0,121.6475,4,1,8.998802916666692,10.322890833333354,9.580457500000024,13.325220000000025,13.29487541666669
2019-03-09,3800309.0,120.99125,5,1,10.169336250000024,11.698347083333358,11.641003333333366,14.90564250000002,14.24991291666669
2019-03-10,3487405.0,113.54458333333334,6,1,13.23575416666669,12.838798750000024,10.546684583333352,16.090255000000017,15.685531250000018
2019-03-11,4111568.0,117.14,0,1,12.41836083333336,12.143886666666686,9.232424583333357,17.872246666666687,14.03894541666669
2019-03-12,4223184.0,116.60458333333334,1,1,13.310131250000024,12.349897916666691,10.248540000000023,17.552482916666687,14.38292875000002
2019-03-13,4285304.0,109.6375,2,1,10.235019166666683,10.035232916666686,7.778313333333351,15.867355000000025,15.406537916666691
2019-03-14,4276323.0,116.73958333333331,3,1,9.340600416666687,10.294398750000026,8.751968333333354,16.703068333333352,13.567528333333351
2019-03-15,4196071.0,120.95791666666666,4,1,12.372521666666694,10.805007500000023,9.598015416666692,17.51410375000002,15.918267083333356
2019-03-16,3744065.0,117.70416666666668,5,1,14.011764583333353,11.774410416666695,11.10120125000002,17.33651083333336,15.734326666666682
2019-03-17,3481408.0,99.42625,6,1,12.544865416666688,12.057275000000027,8.766485416666695,16.72235375000002,17.843520833333354
2019-03-18,4030233.0,113.40666666666668,0,1,9.87020250000002,10.744428333333362,7.986739166666692,16.836675000000024,13.478844583333354
2019-03-19,4002429.0,114.19291666666668,1,1,9.157067500000023,10.000034583333354,8.057805000000018,16.134321250000024,12.350895416666694
2019-03-20,4278210.0,112.31375,2,1,8.961115833333354,9.645085833333352,8.173303750000022,14.361790416666691,11.58632791666669
2019-03-21,4304944.0,117.11625,3,1,9.381841666666691,10.293420416666695,8.953658333333358,14.071487083333356,11.917065833333355
2019-03-22,4257422.0,121.32541666666668,4,1,10.99150208333336,12.608217500000022,10.29075583333336,14.698237083333357,13.134322500000025
2019-03-23,3797925.0,116.96958333333332,5,1,12.718895416666683,13.192489583333357,11.397637916666689,16.149032083333356,13.842341250000027
2019-03-24,3478055.0,110.90208333333334,6,1,13.856876666666686,13.526900416666686,11.079347916666684,16.309573333333354,15.04501500000002
2019-03-25,4076903.0,106.6425,0,1,13.666842083333355,12.82748791666669,9.469577916666688,18.050013333333357,15.006615416666683
2019-03-26,4174418.0,103.83666666666666,1,1,13.251550833333352,11.330907500000018,8.541984166666685,19.27393083333335,12.558956666666695
2019-03-27,4181432.0,110.45291666666668,2,1,11.691867500000024,10.321516250000023,8.543969583333356,17.120763750000027,13.04365583333336
2019-03-28,4180564.0,114.71958333333332,3,1,11.861606666666688,10.81854458333336,8.487634583333348,15.809697083333354,12.29883291666669
2019-03-29,4168193.0,118.24416666666669,4,1,11.539199166666686,10.537274583333348,10.427556666666684,16.643803750000025,12.260195833333356
2019-03-30,3749410.0,118.48625,5,1,11.74591458333335,10.597518333333356,12.784032500000022,17.140405833333357,12.12175916666669
2019-03-31,3386791.0,118.1882608695652,6,1,10.717156086956544,12.203188260869588,11.897098260869589,16.505083478260893,11.617578695652195
2019-04-01,4159669.0,123.6025,0,1,11.312289583333358,12.45895791666669,11.649317500000024,15.11414958333336,13.105551666666685
2019-04-02,4232110.0,122.2325,1,1,11.91057791666669,12.142561250000014,10.221928333333356,16.516218333333352,14.315953750000023
2019-04-03,4244477.0,116.61,2,1,9.840907500000023,12.594658750000022,7.294762083333357,16.670820833333355,15.763438750000022
2019-04-04,4264665.0,117.20791666666666,3,1,8.029709166666693,9.46725875000002,9.279086666666686,14.373387500000026,12.435691666666694
2019-04-05,4334100.0,114.78208333333332,4,1,6.383499583333354,10.951418333333356,10.066147083333354,12.921127083333351,13.004184166666692
2019-04-06,3878907.0,108.70375,5,1,5.944776666666688,11.26489791666669,9.333590000000024,12.37558458333335,12.675896666666688
2019-04-07,3620613.0,113.15291666666668,6,1,7.907830000000028,10.094209583333354,9.512526666666696,13.15819750000002,14.93236541666669
2019-04-08,4257953.0,117.90666666666668,0,1,10.417585416666688,11.619490833333352,10.479923333333357,14.53368458333336,16.778364166666687
2019-04-09,4339913.0,114.42208333333332,1,1,7.803573333333357,11.30845458333335,9.134994583333354,13.99897458333336,15.59319500000002
2019-04-10,4326728.0,114.31666666666666,2,1,8.434647083333354,11.320468333333352,8.615158333333357,14.716109166666683,14.979301666666688
