date,hour,value
14/04/2017,17,102.51
14/04/2017,18,103.73
14/04/2017,19,105.97
14/04/2017,20,111.81
14/04/2017,21,118.62
14/04/2017,22,118.41
14/04/2017,23,114.88
15/04/2017,0,124.13
15/04/2017,1,116.24
15/04/2017,2,112.71
15/04/2017,3,112.87
15/04/2017,4,110.86
15/04/2017,5,110.71
15/04/2017,6,112.5
15/04/2017,7,114.06
15/04/2017,8,113.98
15/04/2017,9,116.95
15/04/2017,10,115.03
15/04/2017,11,112.48
15/04/2017,12,111.15
15/04/2017,13,112.3
15/04/2017,14,111.52
15/04/2017,15,108.65
15/04/2017,16,104.73
15/04/2017,17,103.31
15/04/2017,18,103.86
15/04/2017,19,107.41
15/04/2017,20,113.09
15/04/2017,21,119.5
15/04/2017,22,115.35
15/04/2017,23,116.25
16/04/2017,0,120.28
16/04/2017,1,111.52
16/04/2017,2,109.6
16/04/2017,3,108.28
16/04/2017,4,106.94
16/04/2017,5,105.87
16/04/2017,6,106.13
16/04/2017,7,105.18
16/04/2017,8,106.42
16/04/2017,9,108.61
16/04/2017,10,109.92
16/04/2017,11,109.47
16/04/2017,12,109.35
16/04/2017,13,110.17
16/04/2017,14,110.31
16/04/2017,15,110.32
16/04/2017,16,109.34
16/04/2017,17,109.09
16/04/2017,18,108.25
16/04/2017,19,109.96
16/04/2017,20,119.33
16/04/2017,21,121.39
16/04/2017,22,120.3
16/04/2017,23,119.43
17/04/2017,0,120.47
17/04/2017,1,112.31
17/04/2017,2,112.14
17/04/2017,3,112.05
17/04/2017,4,115.3
17/04/2017,5,119.63
17/04/2017,6,121.38
17/04/2017,7,123.74
17/04/2017,8,122.05
17/04/2017,9,119.55
17/04/2017,10,116.97
17/04/2017,11,115.75
17/04/2017,12,115.29
17/04/2017,13,115.82
17/04/2017,14,115.99
17/04/2017,15,115.99
17/04/2017,16,114.63
17/04/2017,17,113.54
17/04/2017,18,108.22
17/04/2017,19,105.41
17/04/2017,20,114.97
17/04/2017,21,117.05
17/04/2017,22,114.42
17/04/2017,23,107.84
18/04/2017,0,108.16
18/04/2017,1,107.35
18/04/2017,2,104.22
18/04/2017,3,103.54
18/04/2017,4,103.28
18/04/2017,5,103.23
18/04/2017,6,107.84
18/04/2017,7,116.72
18/04/2017,8,115.29
18/04/2017,9,115.03
18/04/2017,10,113.7
18/04/2017,11,112.14
18/04/2017,12,111.72
18/04/2017,13,111.01
18/04/2017,14,109.74
18/04/2017,15,104.58
18/04/2017,16,103.76
18/04/2017,17,103.46
18/04/2017,18,103.31
18/04/2017,19,104.49
18/04/2017,20,111.25
18/04/2017,21,115.41
18/04/2017,22,106.14
18/04/2017,23,103.81
19/04/2017,0,104.27
19/04/2017,1,101.1
19/04/2017,2,98.4
19/04/2017,3,97.59
19/04/2017,4,98.31
19/04/2017,5,99.07
19/04/2017,6,106.06
19/04/2017,7,113.8
19/04/2017,8,115.02
19/04/2017,9,111.84
19/04/2017,10,106.54
19/04/2017,11,102.23
19/04/2017,12,102.18
19/04/2017,13,102.84
19/04/2017,14,99.98
19/04/2017,15,100.17
19/04/2017,16,99.33
19/04/2017,17,99.5
19/04/2017,18,101.66
19/04/2017,19,104.44
19/04/2017,20,109.87
19/04/2017,21,113.91
19/04/2017,22,106.3
19/04/2017,23,102.68
20/04/2017,0,105.0
20/04/2017,1,103.36
20/04/2017,2,99.82
20/04/2017,3,99.86
20/04/2017,4,100.41
20/04/2017,5,102.43
20/04/2017,6,110.13
20/04/2017,7,116.71
20/04/2017,8,118.34
20/04/2017,9,113.54
20/04/2017,10,109.32
20/04/2017,11,105.71
20/04/2017,12,103.29
20/04/2017,13,101.32
20/04/2017,14,98.79
20/04/2017,15,98.91
20/04/2017,16,98.34
20/04/2017,17,99.79
20/04/2017,18,103.44
20/04/2017,19,109.38
20/04/2017,20,111.94
20/04/2017,21,113.24
20/04/2017,22,111.86
20/04/2017,23,108.39
21/04/2017,0,109.02
21/04/2017,1,105.94
21/04/2017,2,102.49
21/04/2017,3,103.07
21/04/2017,4,103.52
21/04/2017,5,104.61
21/04/2017,6,110.79
21/04/2017,7,118.8
21/04/2017,8,121.67
21/04/2017,9,117.71
21/04/2017,10,114.65
21/04/2017,11,111.79
21/04/2017,12,108.89
21/04/2017,13,106.39
21/04/2017,14,102.7
21/04/2017,15,102.72
21/04/2017,16,102.41
21/04/2017,17,102.87
21/04/2017,18,108.3
21/04/2017,19,113.76
21/04/2017,20,116.67
21/04/2017,21,118.87
21/04/2017,22,119.18
21/04/2017,23,117.5
22/04/2017,0,120.31
22/04/2017,1,115.91
22/04/2017,2,109.54
22/04/2017,3,109.03
22/04/2017,4,108.33
22/04/2017,5,107.93
22/04/2017,6,109.64
22/04/2017,7,109.85
22/04/2017,8,109.68
22/04/2017,9,117.59
22/04/2017,10,118.97
22/04/2017,11,118.31
22/04/2017,12,117.49
22/04/2017,13,118.17
22/04/2017,14,117.83
22/04/2017,15,116.46
22/04/2017,16,109.53
22/04/2017,17,107.82
22/04/2017,18,113.56
22/04/2017,19,117.67
22/04/2017,20,119.11
22/04/2017,21,123.04
22/04/2017,22,122.62
22/04/2017,23,121.66
23/04/2017,0,124.09
23/04/2017,1,122.6
23/04/2017,2,122.18
23/04/2017,3,121.65
23/04/2017,4,121.21
23/04/2017,5,120.78
23/04/2017,6,121.03
23/04/2017,7,120.23
23/04/2017,8,120.19
23/04/2017,9,120.88
23/04/2017,10,117.37
23/04/2017,11,117.61
23/04/2017,12,116.33
23/04/2017,13,116.79
23/04/2017,14,116.03
23/04/2017,15,108.29
23/04/2017,16,106.34
23/04/2017,17,106.15
23/04/2017,18,106.47
23/04/2017,19,115.15
23/04/2017,20,119.56
23/04/2017,21,123.93
23/04/2017,22,122.52
23/04/2017,23,119.59
24/04/2017,0,123.04
24/04/2017,1,120.77
24/04/2017,2,119.17
24/04/2017,3,116.15
24/04/2017,4,116.21
24/04/2017,5,120.62
24/04/2017,6,122.77
24/04/2017,7,125.95
24/04/2017,8,123.98
24/04/2017,9,123.06
24/04/2017,10,122.31
24/04/2017,11,121.12
24/04/2017,12,120.51
24/04/2017,13,119.55
24/04/2017,14,118.9
24/04/2017,15,118.93
24/04/2017,16,117.38
24/04/2017,17,118.05
24/04/2017,18,116.92
24/04/2017,19,119.61
24/04/2017,20,122.23
24/04/2017,21,124.97
24/04/2017,22,122.11
24/04/2017,23,121.68
25/04/2017,0,123.34
25/04/2017,1,120.9
25/04/2017,2,118.57
25/04/2017,3,115.57
25/04/2017,4,113.1
25/04/2017,5,116.87
25/04/2017,6,119.21
25/04/2017,7,123.33
25/04/2017,8,123.62
25/04/2017,9,124.53
25/04/2017,10,121.26
25/04/2017,11,119.64
25/04/2017,12,119.08
25/04/2017,13,118.16
25/04/2017,14,114.82
25/04/2017,15,108.95
25/04/2017,16,104.69
25/04/2017,17,103.93
25/04/2017,18,103.26
25/04/2017,19,107.35
25/04/2017,20,113.84
25/04/2017,21,119.19
25/04/2017,22,117.1
25/04/2017,23,107.28
26/04/2017,0,111.13
26/04/2017,1,106.51
26/04/2017,2,105.33
26/04/2017,3,105.24
26/04/2017,4,105.06
26/04/2017,5,105.64
26/04/2017,6,109.47
26/04/2017,7,119.49
26/04/2017,8,120.63
26/04/2017,9,119.17
26/04/2017,10,118.02
26/04/2017,11,115.53
26/04/2017,12,115.49
26/04/2017,13,115.11
26/04/2017,14,112.72
26/04/2017,15,112.65
26/04/2017,16,112.22
26/04/2017,17,110.07
26/04/2017,18,107.55
26/04/2017,19,109.38
26/04/2017,20,114.21
26/04/2017,21,118.93
26/04/2017,22,116.54
26/04/2017,23,109.85
27/04/2017,0,105.93
27/04/2017,1,104.32
27/04/2017,2,103.69
27/04/2017,3,104.04
27/04/2017,4,104.15
27/04/2017,5,104.79
27/04/2017,6,109.18
27/04/2017,7,119.57
27/04/2017,8,121.39
27/04/2017,9,119.57
27/04/2017,10,116.01
27/04/2017,11,112.8
27/04/2017,12,109.78
27/04/2017,13,108.55
27/04/2017,14,105.07
27/04/2017,15,104.54
27/04/2017,16,104.38
27/04/2017,17,103.97
27/04/2017,18,108.03
27/04/2017,19,112.67
27/04/2017,20,114.01
27/04/2017,21,118.4
27/04/2017,22,116.64
27/04/2017,23,110.84
28/04/2017,0,107.44
28/04/2017,1,103.97
28/04/2017,2,102.39
28/04/2017,3,101.71
28/04/2017,4,101.04
28/04/2017,5,101.81
28/04/2017,6,108.01
28/04/2017,7,118.4
28/04/2017,8,119.7
28/04/2017,9,117.42
28/04/2017,10,116.53
28/04/2017,11,115.99
28/04/2017,12,117.5
28/04/2017,13,117.85
28/04/2017,14,117.39
28/04/2017,15,118.34
28/04/2017,16,117.86
28/04/2017,17,117.37
28/04/2017,18,116.87
28/04/2017,19,115.32
28/04/2017,20,116.78
28/04/2017,21,120.37
28/04/2017,22,118.88
28/04/2017,23,117.08
29/04/2017,0,116.64
29/04/2017,1,116.73
29/04/2017,2,115.7
29/04/2017,3,116.85
29/04/2017,4,115.54
29/04/2017,5,115.44
29/04/2017,6,115.42
29/04/2017,7,117.01
29/04/2017,8,118.6
29/04/2017,9,118.97
29/04/2017,10,119.01
29/04/2017,11,117.63
29/04/2017,12,117.24
29/04/2017,13,116.15
29/04/2017,14,113.52
29/04/2017,15,107.61
29/04/2017,16,105.53
29/04/2017,17,104.28
29/04/2017,18,105.17
29/04/2017,19,105.72
29/04/2017,20,108.06
29/04/2017,21,115.22
29/04/2017,22,113.37
29/04/2017,23,109.42
30/04/2017,0,105.62
30/04/2017,1,102.27
30/04/2017,2,94.08
30/04/2017,3,88.28
30/04/2017,4,85.33
30/04/2017,5,84.56
30/04/2017,6,82.78
30/04/2017,7,81.86
30/04/2017,8,84.34
30/04/2017,9,83.98
30/04/2017,10,77.28
30/04/2017,11,74.4
30/04/2017,12,74.48
30/04/2017,13,70.67
30/04/2017,14,68.36
30/04/2017,15,66.74
30/04/2017,16,66.57
30/04/2017,17,69.2
30/04/2017,18,72.69
30/04/2017,19,80.36
30/04/2017,20,85.87
30/04/2017,21,102.02
30/04/2017,22,101.65
30/04/2017,23,101.97
01/05/2017,0,106.7
01/05/2017,1,101.27
01/05/2017,2,94.44
01/05/2017,3,95.19
01/05/2017,4,98.21
01/05/2017,5,99.13
01/05/2017,6,105.24
01/05/2017,7,104.02
01/05/2017,8,108.95
01/05/2017,9,107.66
01/05/2017,10,105.68
01/05/2017,11,105.96
01/05/2017,12,108.29
01/05/2017,13,108.61
01/05/2017,14,109.24
01/05/2017,15,104.93
01/05/2017,16,102.01
01/05/2017,17,102.26
01/05/2017,18,103.24
01/05/2017,19,108.34
01/05/2017,20,115.02
01/05/2017,21,125.16
01/05/2017,22,125.43
01/05/2017,23,120.38
02/05/2017,0,121.74
02/05/2017,1,121.12
02/05/2017,2,120.49
02/05/2017,3,119.1
02/05/2017,4,117.43
02/05/2017,5,118.33
02/05/2017,6,119.36
02/05/2017,7,119.04
02/05/2017,8,117.37
02/05/2017,9,117.04
02/05/2017,10,115.11
02/05/2017,11,113.93
02/05/2017,12,113.88
02/05/2017,13,113.94
02/05/2017,14,113.88
02/05/2017,15,114.02
02/05/2017,16,113.23
02/05/2017,17,112.79
02/05/2017,18,112.79
02/05/2017,19,113.61
02/05/2017,20,116.56
02/05/2017,21,120.79
02/05/2017,22,118.23
02/05/2017,23,116.57
03/05/2017,0,117.65
03/05/2017,1,110.4
03/05/2017,2,106.64
03/05/2017,3,105.7
03/05/2017,4,105.17
03/05/2017,5,105.92
03/05/2017,6,113.72
03/05/2017,7,117.3
03/05/2017,8,119.17
03/05/2017,9,116.91
03/05/2017,10,114.51
03/05/2017,11,113.09
03/05/2017,12,112.53
03/05/2017,13,112.52
03/05/2017,14,112.83
03/05/2017,15,112.91
03/05/2017,16,112.51
03/05/2017,17,112.1
03/05/2017,18,112.3
03/05/2017,19,113.3
03/05/2017,20,115.63
03/05/2017,21,118.73
03/05/2017,22,116.37
03/05/2017,23,114.93
04/05/2017,0,115.53
04/05/2017,1,108.5
04/05/2017,2,107.2
04/05/2017,3,103.24
04/05/2017,4,103.3
04/05/2017,5,104.14
04/05/2017,6,109.04
04/05/2017,7,116.05
04/05/2017,8,117.48
04/05/2017,9,115.47
04/05/2017,10,113.4
04/05/2017,11,112.89
04/05/2017,12,113.1
04/05/2017,13,112.65
04/05/2017,14,112.1
04/05/2017,15,111.94
04/05/2017,16,111.37
04/05/2017,17,112.17
04/05/2017,18,112.16
04/05/2017,19,113.35
04/05/2017,20,115.61
04/05/2017,21,118.29
04/05/2017,22,117.31
04/05/2017,23,115.54
05/05/2017,0,111.26
05/05/2017,1,106.87
05/05/2017,2,103.56
05/05/2017,3,102.59
05/05/2017,4,102.21
05/05/2017,5,101.91
05/05/2017,6,106.44
05/05/2017,7,116.28
05/05/2017,8,116.14
05/05/2017,9,114.75
05/05/2017,10,114.47
05/05/2017,11,113.19
05/05/2017,12,111.7
05/05/2017,13,105.42
05/05/2017,14,100.56
05/05/2017,15,99.42
05/05/2017,16,98.82
05/05/2017,17,99.54
05/05/2017,18,102.51
05/05/2017,19,104.73
05/05/2017,20,104.8
05/05/2017,21,115.26
05/05/2017,22,112.68
05/05/2017,23,106.95
06/05/2017,0,104.44
06/05/2017,1,103.09
06/05/2017,2,101.28
06/05/2017,3,101.42
06/05/2017,4,100.59
06/05/2017,5,101.05
06/05/2017,6,101.53
06/05/2017,7,103.02
06/05/2017,8,102.77
06/05/2017,9,101.61
06/05/2017,10,101.53
06/05/2017,11,101.3
06/05/2017,12,102.25
06/05/2017,13,103.44
06/05/2017,14,107.42
06/05/2017,15,104.18
06/05/2017,16,102.51
06/05/2017,17,102.85
06/05/2017,18,112.94
06/05/2017,19,116.24
06/05/2017,20,122.07
06/05/2017,21,125.1
06/05/2017,22,124.7
06/05/2017,23,125.23
07/05/2017,0,125.12
07/05/2017,1,122.17
07/05/2017,2,119.85
07/05/2017,3,120.17
07/05/2017,4,119.52
07/05/2017,5,119.16
07/05/2017,6,118.9
07/05/2017,7,117.57
07/05/2017,8,113.06
07/05/2017,9,114.38
07/05/2017,10,113.62
07/05/2017,11,114.13
07/05/2017,12,111.22
07/05/2017,13,113.11
07/05/2017,14,110.07
07/05/2017,15,106.26
07/05/2017,16,105.48
07/05/2017,17,104.65
07/05/2017,18,104.5
07/05/2017,19,105.16
07/05/2017,20,109.83
07/05/2017,21,117.18
07/05/2017,22,117.37
07/05/2017,23,116.71
08/05/2017,0,117.64
08/05/2017,1,107.84
08/05/2017,2,106.22
08/05/2017,3,106.24
08/05/2017,4,105.82
08/05/2017,5,106.81
08/05/2017,6,110.78
08/05/2017,7,116.7
08/05/2017,8,116.14
08/05/2017,9,115.17
08/05/2017,10,114.81
08/05/2017,11,114.52
08/05/2017,12,114.71
08/05/2017,13,114.41
08/05/2017,14,114.8
08/05/2017,15,114.34
08/05/2017,16,113.43
08/05/2017,17,112.7
08/05/2017,18,111.41
08/05/2017,19,112.7
08/05/2017,20,116.55
08/05/2017,21,122.1
08/05/2017,22,120.8
08/05/2017,23,118.79
09/05/2017,0,119.22
09/05/2017,1,117.77
09/05/2017,2,115.13
09/05/2017,3,114.48
09/05/2017,4,115.11
09/05/2017,5,116.92
09/05/2017,6,118.34
09/05/2017,7,118.94
09/05/2017,8,118.95
09/05/2017,9,116.97
09/05/2017,10,116.31
09/05/2017,11,115.59
09/05/2017,12,115.34
09/05/2017,13,114.76
09/05/2017,14,113.92
09/05/2017,15,112.89
09/05/2017,16,109.82
09/05/2017,17,108.97
09/05/2017,18,107.45
09/05/2017,19,110.65
09/05/2017,20,115.37
09/05/2017,21,119.6
09/05/2017,22,118.64
09/05/2017,23,117.99
10/05/2017,0,119.09
10/05/2017,1,113.04
10/05/2017,2,107.6
10/05/2017,3,107.47
10/05/2017,4,106.97
10/05/2017,5,107.55
10/05/2017,6,115.85
10/05/2017,7,116.74
10/05/2017,8,117.91
10/05/2017,9,116.13
10/05/2017,10,115.05
10/05/2017,11,113.36
10/05/2017,12,112.2
10/05/2017,13,108.65
10/05/2017,14,103.76
10/05/2017,15,103.47
10/05/2017,16,102.39
10/05/2017,17,102.29
10/05/2017,18,105.56
10/05/2017,19,110.13
10/05/2017,20,113.34
10/05/2017,21,118.34
10/05/2017,22,116.41
10/05/2017,23,112.39
11/05/2017,0,106.11
11/05/2017,1,102.51
11/05/2017,2,101.4
11/05/2017,3,100.92
11/05/2017,4,99.22
11/05/2017,5,100.87
11/05/2017,6,102.27
11/05/2017,7,108.42
11/05/2017,8,107.53
11/05/2017,9,109.18
11/05/2017,10,106.5
11/05/2017,11,104.7
11/05/2017,12,100.74
11/05/2017,13,99.29
11/05/2017,14,98.74
11/05/2017,15,98.66
11/05/2017,16,98.08
11/05/2017,17,98.9
11/05/2017,18,100.44
11/05/2017,19,102.71
11/05/2017,20,110.65
11/05/2017,21,118.65
11/05/2017,22,117.7
11/05/2017,23,114.25
12/05/2017,0,104.5
12/05/2017,1,103.0
12/05/2017,2,102.76
12/05/2017,3,102.09
12/05/2017,4,101.9
12/05/2017,5,102.43
12/05/2017,6,103.74
12/05/2017,7,107.87
12/05/2017,8,111.9
12/05/2017,9,113.28
12/05/2017,10,110.68
12/05/2017,11,107.31
12/05/2017,12,109.75
12/05/2017,13,107.4
12/05/2017,14,103.27
12/05/2017,15,102.31
12/05/2017,16,100.87
12/05/2017,17,100.49
12/05/2017,18,103.0
12/05/2017,19,104.76
12/05/2017,20,112.36
12/05/2017,21,118.83
12/05/2017,22,118.5
12/05/2017,23,119.04
13/05/2017,0,117.17
13/05/2017,1,107.82
13/05/2017,2,107.26
13/05/2017,3,105.52
13/05/2017,4,105.39
13/05/2017,5,105.46
13/05/2017,6,105.51
13/05/2017,7,106.01
13/05/2017,8,106.73
13/05/2017,9,110.01
13/05/2017,10,114.57
13/05/2017,11,112.48
13/05/2017,12,106.88
13/05/2017,13,106.61
13/05/2017,14,105.0
13/05/2017,15,103.55
13/05/2017,16,102.53
13/05/2017,17,102.3
13/05/2017,18,102.5
13/05/2017,19,105.16
13/05/2017,20,114.98
13/05/2017,21,120.16
13/05/2017,22,119.64
13/05/2017,23,119.38
14/05/2017,0,118.31
14/05/2017,1,110.95
14/05/2017,2,109.25
14/05/2017,3,109.55
14/05/2017,4,109.7
14/05/2017,5,111.1
14/05/2017,6,111.61
14/05/2017,7,108.72
14/05/2017,8,108.24
14/05/2017,9,108.01
14/05/2017,10,107.9
14/05/2017,11,109.77
14/05/2017,12,112.58
14/05/2017,13,115.85
14/05/2017,14,116.62
14/05/2017,15,109.87
14/05/2017,16,107.12
14/05/2017,17,107.06
14/05/2017,18,106.08
14/05/2017,19,108.67
14/05/2017,20,114.41
14/05/2017,21,120.06
14/05/2017,22,121.3
14/05/2017,23,118.55
15/05/2017,0,119.66
15/05/2017,1,113.44
15/05/2017,2,110.78
15/05/2017,3,108.79
15/05/2017,4,108.08
15/05/2017,5,108.97
15/05/2017,6,113.81
15/05/2017,7,117.06
15/05/2017,8,115.43
15/05/2017,9,115.01
15/05/2017,10,114.32
15/05/2017,11,113.4
15/05/2017,12,113.57
15/05/2017,13,113.5
15/05/2017,14,113.75
15/05/2017,15,113.64
15/05/2017,16,112.98
15/05/2017,17,112.4
15/05/2017,18,112.12
15/05/2017,19,113.2
15/05/2017,20,115.38
15/05/2017,21,120.5
15/05/2017,22,119.23
15/05/2017,23,118.0
16/05/2017,0,119.9
16/05/2017,1,117.21
16/05/2017,2,114.06
16/05/2017,3,110.18
16/05/2017,4,109.73
16/05/2017,5,113.58
16/05/2017,6,117.54
16/05/2017,7,118.95
16/05/2017,8,118.05
16/05/2017,9,117.53
16/05/2017,10,116.69
16/05/2017,11,115.69
16/05/2017,12,115.66
16/05/2017,13,115.7
16/05/2017,14,114.77
16/05/2017,15,114.5
16/05/2017,16,113.91
16/05/2017,17,113.59
16/05/2017,18,113.51
16/05/2017,19,114.12
16/05/2017,20,117.18
16/05/2017,21,120.15
16/05/2017,22,117.85
16/05/2017,23,116.64
17/05/2017,0,117.05
17/05/2017,1,110.5
17/05/2017,2,107.57
17/05/2017,3,107.3
17/05/2017,4,107.32
17/05/2017,5,107.05
17/05/2017,6,111.28
17/05/2017,7,116.16
17/05/2017,8,115.79
17/05/2017,9,116.36
17/05/2017,10,114.87
17/05/2017,11,113.38
17/05/2017,12,113.96
17/05/2017,13,113.15
17/05/2017,14,111.12
17/05/2017,15,109.98
17/05/2017,16,106.82
17/05/2017,17,106.83
17/05/2017,18,105.83
17/05/2017,19,107.31
17/05/2017,20,113.61
17/05/2017,21,118.02
17/05/2017,22,113.81
17/05/2017,23,110.83
18/05/2017,0,115.92
18/05/2017,1,114.21
18/05/2017,2,112.83
18/05/2017,3,112.67
18/05/2017,4,110.18
18/05/2017,5,108.47
18/05/2017,6,111.94
18/05/2017,7,115.82
18/05/2017,8,114.98
18/05/2017,9,112.91
18/05/2017,10,110.58
18/05/2017,11,107.13
18/05/2017,12,106.27
18/05/2017,13,101.09
18/05/2017,14,99.47
18/05/2017,15,98.8
18/05/2017,16,97.62
18/05/2017,17,97.15
18/05/2017,18,98.72
18/05/2017,19,99.44
18/05/2017,20,101.32
18/05/2017,21,109.69
18/05/2017,22,108.64
18/05/2017,23,105.82
19/05/2017,0,106.66
19/05/2017,1,106.24
19/05/2017,2,106.19
19/05/2017,3,106.01
19/05/2017,4,106.04
19/05/2017,5,106.82
19/05/2017,6,112.89
19/05/2017,7,114.6
19/05/2017,8,114.3
19/05/2017,9,112.84
19/05/2017,10,111.54
19/05/2017,11,110.59
19/05/2017,12,111.59
19/05/2017,13,111.58
19/05/2017,14,109.26
19/05/2017,15,108.85
19/05/2017,16,108.34
19/05/2017,17,107.88
19/05/2017,18,108.02
19/05/2017,19,109.87
19/05/2017,20,114.49
19/05/2017,21,117.81
19/05/2017,22,116.37
19/05/2017,23,116.87
20/05/2017,0,117.2
20/05/2017,1,113.53
20/05/2017,2,110.71
20/05/2017,3,111.5
20/05/2017,4,110.83
20/05/2017,5,109.9
20/05/2017,6,109.66
20/05/2017,7,110.81
20/05/2017,8,111.49
20/05/2017,9,114.29
20/05/2017,10,115.12
20/05/2017,11,114.17
20/05/2017,12,114.45
20/05/2017,13,114.84
20/05/2017,14,115.27
20/05/2017,15,111.59
20/05/2017,16,109.47
20/05/2017,17,108.61
20/05/2017,18,109.15
20/05/2017,19,110.3
20/05/2017,20,111.41
20/05/2017,21,116.25
20/05/2017,22,110.57
20/05/2017,23,106.85
21/05/2017,0,107.81
21/05/2017,1,106.6
21/05/2017,2,104.94
21/05/2017,3,105.65
21/05/2017,4,103.77
21/05/2017,5,103.06
21/05/2017,6,102.02
21/05/2017,7,100.15
21/05/2017,8,103.15
21/05/2017,9,105.59
21/05/2017,10,106.95
21/05/2017,11,107.29
21/05/2017,12,107.26
21/05/2017,13,108.52
21/05/2017,14,109.06
21/05/2017,15,107.07
21/05/2017,16,106.69
21/05/2017,17,106.43
21/05/2017,18,105.9
21/05/2017,19,107.61
21/05/2017,20,113.16
21/05/2017,21,117.88
21/05/2017,22,118.92
21/05/2017,23,116.6
22/05/2017,0,112.87
22/05/2017,1,108.08
22/05/2017,2,107.28
22/05/2017,3,107.46
22/05/2017,4,107.42
22/05/2017,5,108.35
22/05/2017,6,116.81
22/05/2017,7,117.59
22/05/2017,8,118.59
22/05/2017,9,118.64
22/05/2017,10,118.31
22/05/2017,11,117.01
22/05/2017,12,116.96
22/05/2017,13,116.43
22/05/2017,14,115.81
22/05/2017,15,115.17
22/05/2017,16,113.62
22/05/2017,17,112.23
22/05/2017,18,109.95
22/05/2017,19,108.05
22/05/2017,20,113.62
22/05/2017,21,116.68
22/05/2017,22,115.67
22/05/2017,23,112.33
23/05/2017,0,114.17
23/05/2017,1,110.98
23/05/2017,2,107.43
23/05/2017,3,107.58
23/05/2017,4,107.38
23/05/2017,5,107.2
23/05/2017,6,110.32
23/05/2017,7,110.96
23/05/2017,8,114.01
23/05/2017,9,113.05
23/05/2017,10,112.49
23/05/2017,11,109.99
23/05/2017,12,110.39
23/05/2017,13,110.08
23/05/2017,14,109.81
23/05/2017,15,108.78
23/05/2017,16,108.65
23/05/2017,17,108.27
23/05/2017,18,107.45
23/05/2017,19,109.56
23/05/2017,20,113.84
23/05/2017,21,116.66
23/05/2017,22,114.96
23/05/2017,23,110.27
24/05/2017,0,110.6
24/05/2017,1,107.04
24/05/2017,2,106.21
24/05/2017,3,105.82
24/05/2017,4,105.64
24/05/2017,5,106.46
24/05/2017,6,110.42
24/05/2017,7,112.27
24/05/2017,8,114.5
24/05/2017,9,113.6
24/05/2017,10,113.05
24/05/2017,11,112.85
24/05/2017,12,112.72
24/05/2017,13,112.83
24/05/2017,14,113.04
24/05/2017,15,113.65
24/05/2017,16,113.13
24/05/2017,17,113.06
24/05/2017,18,113.41
24/05/2017,19,114.67
24/05/2017,20,116.45
24/05/2017,21,118.33
24/05/2017,22,117.18
24/05/2017,23,117.8
25/05/2017,0,119.56
25/05/2017,1,117.64
25/05/2017,2,114.11
25/05/2017,3,113.95
25/05/2017,4,115.61
25/05/2017,5,117.04
25/05/2017,6,120.1
25/05/2017,7,120.44
25/05/2017,8,119.2
25/05/2017,9,118.38
25/05/2017,10,117.68
25/05/2017,11,117.19
25/05/2017,12,117.25
25/05/2017,13,117.05
25/05/2017,14,116.87
25/05/2017,15,117.28
25/05/2017,16,116.7
25/05/2017,17,116.15
25/05/2017,18,114.59
25/05/2017,19,115.47
25/05/2017,20,117.63
25/05/2017,21,121.16
25/05/2017,22,120.65
25/05/2017,23,119.81
26/05/2017,0,122.45
26/05/2017,1,120.72
26/05/2017,2,118.43
26/05/2017,3,117.1
26/05/2017,4,115.79
26/05/2017,5,117.27
26/05/2017,6,120.43
26/05/2017,7,120.31
26/05/2017,8,119.59
26/05/2017,9,118.72
26/05/2017,10,117.83
26/05/2017,11,116.79
26/05/2017,12,117.27
26/05/2017,13,116.78
26/05/2017,14,114.49
26/05/2017,15,113.57
26/05/2017,16,112.72
26/05/2017,17,112.22
26/05/2017,18,112.49
26/05/2017,19,113.8
26/05/2017,20,115.83
26/05/2017,21,119.38
26/05/2017,22,118.47
26/05/2017,23,119.12
27/05/2017,0,123.02
27/05/2017,1,122.01
27/05/2017,2,121.41
27/05/2017,3,121.14
27/05/2017,4,120.27
27/05/2017,5,119.57
27/05/2017,6,118.01
27/05/2017,7,116.15
27/05/2017,8,114.93
27/05/2017,9,117.32
27/05/2017,10,116.06
27/05/2017,11,112.67
27/05/2017,12,109.36
27/05/2017,13,107.19
27/05/2017,14,106.46
27/05/2017,15,106.55
27/05/2017,16,104.04
27/05/2017,17,104.95
27/05/2017,18,106.44
27/05/2017,19,107.97
27/05/2017,20,112.36
27/05/2017,21,119.09
27/05/2017,22,119.03
27/05/2017,23,118.6
28/05/2017,0,119.23
28/05/2017,1,114.22
28/05/2017,2,111.5
28/05/2017,3,111.98
28/05/2017,4,111.48
28/05/2017,5,111.29
28/05/2017,6,111.2
28/05/2017,7,111.43
28/05/2017,8,110.62
28/05/2017,9,113.41
28/05/2017,10,115.13
28/05/2017,11,111.69
28/05/2017,12,109.29
28/05/2017,13,108.78
28/05/2017,14,108.25
28/05/2017,15,105.48
28/05/2017,16,104.38
28/05/2017,17,104.25
28/05/2017,18,105.03
28/05/2017,19,108.27
28/05/2017,20,116.7
28/05/2017,21,121.73
28/05/2017,22,123.86
28/05/2017,23,123.36
29/05/2017,0,121.31
29/05/2017,1,117.75
29/05/2017,2,114.72
29/05/2017,3,113.73
29/05/2017,4,113.33
29/05/2017,5,115.69
29/05/2017,6,119.63
29/05/2017,7,119.0
29/05/2017,8,118.0
29/05/2017,9,118.43
29/05/2017,10,118.62
29/05/2017,11,118.18
29/05/2017,12,118.62
