date,hour,value,weekday,working_day
2017/08/29,0,121.17,1,1
2017/08/29,1,120.7,1,1
2017/08/29,2,119.97,1,1
2017/08/29,3,118.67,1,1
2017/08/29,4,117.72,1,1
2017/08/29,5,117.54,1,1
2017/08/29,6,118.67,1,1
2017/08/29,7,117.48,1,1
2017/08/29,8,117.55,1,1
2017/08/29,9,116.99,1,1
2017/08/29,10,118.21,1,1
2017/08/29,11,117.99,1,1
2017/08/29,12,118.13,1,1
2017/08/29,13,117.17,1,1
2017/08/29,14,117.81,1,1
2017/08/29,15,117.55,1,1
2017/08/29,16,116.63,1,1
2017/08/29,17,115.96,1,1
2017/08/29,18,116.15,1,1
2017/08/29,19,116.52,1,1
2017/08/29,20,117.01,1,1
2017/08/29,21,119.34,1,1
2017/08/29,22,118.89,1,1
2017/08/29,23,117.85,1,1
2017/08/30,0,119.18,2,1
2017/08/30,1,116.88,2,1
2017/08/30,2,115.88,2,1
2017/08/30,3,114.51,2,1
2017/08/30,4,112.5,2,1
2017/08/30,5,114.68,2,1
2017/08/30,6,116.28,2,1
2017/08/30,7,116.19,2,1
2017/08/30,8,116.7,2,1
2017/08/30,9,116.28,2,1
2017/08/30,10,115.91,2,1
2017/08/30,11,115.75,2,1
2017/08/30,12,116.86,2,1
2017/08/30,13,117.29,2,1
2017/08/30,14,118.25,2,1
2017/08/30,15,117.42,2,1
2017/08/30,16,116.72,2,1
2017/08/30,17,116.04,2,1
2017/08/30,18,115.77,2,1
2017/08/30,19,115.76,2,1
2017/08/30,20,116.72,2,1
2017/08/30,21,117.85,2,1
2017/08/30,22,116.25,2,1
2017/08/30,23,110.4,2,1
2017/08/31,0,110.5,3,1
2017/08/31,1,106.48,3,1
2017/08/31,2,105.72,3,1
2017/08/31,3,105.58,3,1
2017/08/31,4,105.12,3,1
2017/08/31,5,104.96,3,1
2017/08/31,6,105.4,3,1
2017/08/31,7,107.7,3,1
2017/08/31,8,108.55,3,1
2017/08/31,9,112.39,3,1
2017/08/31,10,109.86,3,1
2017/08/31,11,110.61,3,1
2017/08/31,12,114.94,3,1
2017/08/31,13,116.83,3,1
2017/08/31,14,117.41,3,1
2017/08/31,15,117.12,3,1
2017/08/31,16,117.01,3,1
2017/08/31,17,116.15,3,1
2017/08/31,18,115.97,3,1
2017/08/31,19,114.98,3,1
2017/08/31,20,117.01,3,1
2017/08/31,21,118.3,3,1
2017/08/31,22,115.47,3,1
2017/08/31,23,110.98,3,1
2017/09/01,0,112.43,4,1
2017/09/01,1,109.49,4,1
2017/09/01,2,106.09,4,1
2017/09/01,3,105.26,4,1
2017/09/01,4,104.73,4,1
2017/09/01,5,104.97,4,1
2017/09/01,6,109.86,4,1
2017/09/01,7,114.31,4,1
2017/09/01,8,115.52,4,1
2017/09/01,9,114.99,4,1
2017/09/01,10,113.94,4,1
2017/09/01,11,114.32,4,1
2017/09/01,12,115.37,4,1
2017/09/01,13,116.07,4,1
2017/09/01,14,114.95,4,1
2017/09/01,15,112.95,4,1
2017/09/01,16,110.61,4,1
2017/09/01,17,108.44,4,1
2017/09/01,18,106.95,4,1
2017/09/01,19,107.49,4,1
2017/09/01,20,113.2,4,1
2017/09/01,21,114.72,4,1
2017/09/01,22,108.11,4,1
2017/09/01,23,104.23,4,1
2017/09/02,0,103.87,5,1
2017/09/02,1,103.13,5,1
2017/09/02,2,102.51,5,1
2017/09/02,3,101.67,5,1
2017/09/02,4,101.0,5,1
2017/09/02,5,101.16,5,1
2017/09/02,6,101.98,5,1
2017/09/02,7,102.4,5,1
2017/09/02,8,101.97,5,1
2017/09/02,9,102.97,5,1
2017/09/02,10,102.28,5,1
2017/09/02,11,101.94,5,1
2017/09/02,12,105.06,5,1
2017/09/02,13,108.32,5,1
2017/09/02,14,109.29,5,1
2017/09/02,15,109.45,5,1
2017/09/02,16,109.95,5,1
2017/09/02,17,110.0,5,1
2017/09/02,18,114.69,5,1
2017/09/02,19,118.04,5,1
2017/09/02,20,119.05,5,1
2017/09/02,21,120.58,5,1
2017/09/02,22,120.04,5,1
2017/09/02,23,121.16,5,1
2017/09/03,0,119.77,6,1
2017/09/03,1,118.78,6,1
2017/09/03,2,117.75,6,1
2017/09/03,3,117.42,6,1
2017/09/03,4,117.19,6,1
2017/09/03,5,116.08,6,1
2017/09/03,6,113.42,6,1
2017/09/03,7,111.27,6,1
2017/09/03,8,110.6,6,1
2017/09/03,9,113.43,6,1
2017/09/03,10,112.55,6,1
2017/09/03,11,112.79,6,1
2017/09/03,12,111.62,6,1
2017/09/03,13,109.44,6,1
2017/09/03,14,108.48,6,1
2017/09/03,15,104.9,6,1
2017/09/03,16,103.19,6,1
2017/09/03,17,102.62,6,1
2017/09/03,18,103.1,6,1
2017/09/03,19,107.64,6,1
2017/09/03,20,114.19,6,1
2017/09/03,21,118.53,6,1
2017/09/03,22,120.36,6,1
2017/09/03,23,119.75,6,1
2017/09/04,0,115.62,0,1
2017/09/04,1,109.13,0,1
2017/09/04,2,104.6,0,1
2017/09/04,3,103.39,0,1
2017/09/04,4,102.97,0,1
2017/09/04,5,102.73,0,1
2017/09/04,6,106.72,0,1
2017/09/04,7,112.07,0,1
2017/09/04,8,112.61,0,1
2017/09/04,9,113.75,0,1
2017/09/04,10,114.47,0,1
2017/09/04,11,114.93,0,1
2017/09/04,12,115.84,0,1
2017/09/04,13,116.03,0,1
2017/09/04,14,116.42,0,1
2017/09/04,15,116.9,0,1
2017/09/04,16,116.05,0,1
2017/09/04,17,115.3,0,1
2017/09/04,18,114.49,0,1
2017/09/04,19,115.26,0,1
2017/09/04,20,117.74,0,1
2017/09/04,21,120.1,0,1
2017/09/04,22,118.52,0,1
2017/09/04,23,117.7,0,1
2017/09/05,0,118.14,1,1
2017/09/05,1,116.22,1,1
2017/09/05,2,115.85,1,1
2017/09/05,3,115.26,1,1
2017/09/05,4,114.2,1,1
2017/09/05,5,114.92,1,1
2017/09/05,6,115.58,1,1
2017/09/05,7,117.25,1,1
2017/09/05,8,116.06,1,1
2017/09/05,9,115.16,1,1
2017/09/05,10,114.55,1,1
2017/09/05,11,114.41,1,1
2017/09/05,12,114.66,1,1
2017/09/05,13,114.83,1,1
2017/09/05,14,115.12,1,1
2017/09/05,15,114.76,1,1
2017/09/05,16,113.95,1,1
2017/09/05,17,113.49,1,1
2017/09/05,18,112.34,1,1
2017/09/05,19,112.97,1,1
2017/09/05,20,115.74,1,1
2017/09/05,21,116.53,1,1
2017/09/05,22,110.28,1,1
2017/09/05,23,107.51,1,1
2017/09/06,0,110.64,2,1
2017/09/06,1,109.19,2,1
2017/09/06,2,105.4,2,1
2017/09/06,3,104.0,2,1
2017/09/06,4,102.54,2,1
2017/09/06,5,103.61,2,1
2017/09/06,6,107.92,2,1
2017/09/06,7,111.88,2,1
2017/09/06,8,113.63,2,1
2017/09/06,9,113.4,2,1
2017/09/06,10,112.52,2,1
2017/09/06,11,112.36,2,1
2017/09/06,12,113.22,2,1
2017/09/06,13,113.23,2,1
2017/09/06,14,113.52,2,1
2017/09/06,15,114.07,2,1
2017/09/06,16,113.64,2,1
2017/09/06,17,112.7,2,1
2017/09/06,18,111.66,2,1
2017/09/06,19,112.2,2,1
2017/09/06,20,115.11,2,1
2017/09/06,21,115.74,2,1
2017/09/06,22,110.93,2,1
2017/09/06,23,106.7,2,1
2017/09/07,0,107.44,3,1
2017/09/07,1,103.1,3,1
2017/09/07,2,101.7,3,1
2017/09/07,3,101.47,3,1
2017/09/07,4,101.85,3,1
2017/09/07,5,103.55,3,1
2017/09/07,6,109.14,3,1
2017/09/07,7,114.91,3,1
2017/09/07,8,113.63,3,1
2017/09/07,9,113.11,3,1
2017/09/07,10,112.5,3,1
2017/09/07,11,112.85,3,1
2017/09/07,12,113.53,3,1
2017/09/07,13,113.73,3,1
2017/09/07,14,113.99,3,1
2017/09/07,15,114.22,3,1
2017/09/07,16,114.01,3,1
2017/09/07,17,113.52,3,1
2017/09/07,18,112.51,3,1
2017/09/07,19,114.16,3,1
2017/09/07,20,116.09,3,1
2017/09/07,21,119.82,3,1
2017/09/07,22,117.09,3,1
2017/09/07,23,115.81,3,1
2017/09/08,0,115.99,4,1
2017/09/08,1,114.72,4,1
2017/09/08,2,112.57,4,1
2017/09/08,3,111.73,4,1
2017/09/08,4,111.22,4,1
2017/09/08,5,113.59,4,1
2017/09/08,6,115.11,4,1
2017/09/08,7,115.64,4,1
2017/09/08,8,115.59,4,1
2017/09/08,9,116.19,4,1
2017/09/08,10,115.1,4,1
2017/09/08,11,115.22,4,1
2017/09/08,12,115.16,4,1
2017/09/08,13,115.19,4,1
2017/09/08,14,114.76,4,1
2017/09/08,15,113.85,4,1
2017/09/08,16,113.07,4,1
2017/09/08,17,112.01,4,1
2017/09/08,18,111.73,4,1
2017/09/08,19,112.85,4,1
2017/09/08,20,115.96,4,1
2017/09/08,21,117.24,4,1
2017/09/08,22,116.08,4,1
2017/09/08,23,111.94,4,1
2017/09/09,0,112.95,5,1
2017/09/09,1,111.67,5,1
2017/09/09,2,107.68,5,1
2017/09/09,3,107.27,5,1
2017/09/09,4,104.07,5,1
2017/09/09,5,103.63,5,1
2017/09/09,6,102.42,5,1
2017/09/09,7,103.03,5,1
2017/09/09,8,103.24,5,1
2017/09/09,9,107.51,5,1
2017/09/09,10,109.28,5,1
2017/09/09,11,106.07,5,1
2017/09/09,12,105.03,5,1
2017/09/09,13,102.7,5,1
2017/09/09,14,100.99,5,1
2017/09/09,15,98.72,5,1
2017/09/09,16,97.39,5,1
2017/09/09,17,98.32,5,1
2017/09/09,18,99.25,5,1
2017/09/09,19,103.92,5,1
2017/09/09,20,106.71,5,1
2017/09/09,21,115.17,5,1
2017/09/09,22,109.35,5,1
2017/09/09,23,105.75,5,1
2017/09/10,0,102.96,6,1
2017/09/10,1,101.53,6,1
2017/09/10,2,99.79,6,1
2017/09/10,3,99.51,6,1
2017/09/10,4,99.01,6,1
2017/09/10,5,98.77,6,1
2017/09/10,6,98.99,6,1
2017/09/10,7,99.37,6,1
2017/09/10,8,99.35,6,1
2017/09/10,9,100.09,6,1
2017/09/10,10,98.74,6,1
2017/09/10,11,98.08,6,1
2017/09/10,12,98.56,6,1
2017/09/10,13,99.32,6,1
2017/09/10,14,100.01,6,1
2017/09/10,15,99.32,6,1
2017/09/10,16,98.49,6,1
2017/09/10,17,98.72,6,1
2017/09/10,18,100.37,6,1
2017/09/10,19,103.74,6,1
2017/09/10,20,115.96,6,1
2017/09/10,21,120.31,6,1
2017/09/10,22,120.55,6,1
2017/09/10,23,119.33,6,1
2017/09/11,0,119.21,0,1
2017/09/11,1,111.43,0,1
2017/09/11,2,103.01,0,1
2017/09/11,3,102.25,0,1
2017/09/11,4,101.2,0,1
2017/09/11,5,101.16,0,1
2017/09/11,6,105.85,0,1
2017/09/11,7,112.62,0,1
2017/09/11,8,110.09,0,1
2017/09/11,9,112.51,0,1
2017/09/11,10,110.75,0,1
2017/09/11,11,108.8,0,1
2017/09/11,12,110.8,0,1
2017/09/11,13,111.18,0,1
2017/09/11,14,109.64,0,1
2017/09/11,15,107.08,0,1
2017/09/11,16,105.82,0,1
2017/09/11,17,105.78,0,1
2017/09/11,18,106.46,0,1
2017/09/11,19,109.22,0,1
2017/09/11,20,116.05,0,1
2017/09/11,21,119.56,0,1
2017/09/11,22,117.24,0,1
2017/09/11,23,113.95,0,1
2017/09/12,0,114.55,1,1
2017/09/12,1,108.46,1,1
2017/09/12,2,106.84,1,1
2017/09/12,3,107.71,1,1
2017/09/12,4,107.16,1,1
2017/09/12,5,108.05,1,1
2017/09/12,6,113.86,1,1
2017/09/12,7,113.61,1,1
2017/09/12,8,112.64,1,1
2017/09/12,9,113.97,1,1
2017/09/12,10,112.55,1,1
2017/09/12,11,112.12,1,1
2017/09/12,12,113.87,1,1
2017/09/12,13,114.3,1,1
2017/09/12,14,113.34,1,1
2017/09/12,15,113.27,1,1
2017/09/12,16,112.33,1,1
2017/09/12,17,112.76,1,1
2017/09/12,18,112.77,1,1
2017/09/12,19,114.09,1,1
2017/09/12,20,117.07,1,1
2017/09/12,21,119.1,1,1
2017/09/12,22,117.95,1,1
2017/09/12,23,116.95,1,1
2017/09/13,0,117.66,2,1
2017/09/13,1,115.41,2,1
2017/09/13,2,114.52,2,1
2017/09/13,3,114.02,2,1
2017/09/13,4,112.15,2,1
2017/09/13,5,112.37,2,1
2017/09/13,6,114.78,2,1
2017/09/13,7,115.44,2,1
2017/09/13,8,114.77,2,1
2017/09/13,9,115.34,2,1
2017/09/13,10,113.94,2,1
2017/09/13,11,113.06,2,1
2017/09/13,12,113.42,2,1
2017/09/13,13,113.43,2,1
2017/09/13,14,112.47,2,1
2017/09/13,15,111.87,2,1
2017/09/13,16,109.5,2,1
2017/09/13,17,108.79,2,1
2017/09/13,18,108.45,2,1
2017/09/13,19,109.16,2,1
2017/09/13,20,115.86,2,1
2017/09/13,21,117.53,2,1
2017/09/13,22,113.42,2,1
2017/09/13,23,109.04,2,1
2017/09/14,0,112.52,3,1
2017/09/14,1,109.99,3,1
2017/09/14,2,108.99,3,1
2017/09/14,3,109.16,3,1
2017/09/14,4,108.25,3,1
2017/09/14,5,109.63,3,1
2017/09/14,6,112.74,3,1
2017/09/14,7,114.86,3,1
2017/09/14,8,113.15,3,1
2017/09/14,9,112.77,3,1
2017/09/14,10,111.7,3,1
2017/09/14,11,110.84,3,1
2017/09/14,12,110.92,3,1
2017/09/14,13,111.37,3,1
2017/09/14,14,109.8,3,1
2017/09/14,15,109.09,3,1
2017/09/14,16,108.35,3,1
2017/09/14,17,108.9,3,1
2017/09/14,18,108.04,3,1
2017/09/14,19,110.27,3,1
2017/09/14,20,114.13,3,1
2017/09/14,21,115.65,3,1
2017/09/14,22,111.94,3,1
2017/09/14,23,107.23,3,1
2017/09/15,0,104.76,4,1
2017/09/15,1,103.14,4,1
2017/09/15,2,102.56,4,1
2017/09/15,3,102.97,4,1
2017/09/15,4,102.85,4,1
2017/09/15,5,104.12,4,1
2017/09/15,6,109.67,4,1
2017/09/15,7,114.68,4,1
2017/09/15,8,114.03,4,1
2017/09/15,9,114.53,4,1
2017/09/15,10,113.17,4,1
2017/09/15,11,113.13,4,1
2017/09/15,12,113.81,4,1
2017/09/15,13,114.12,4,1
2017/09/15,14,113.18,4,1
2017/09/15,15,110.8,4,1
2017/09/15,16,107.91,4,1
2017/09/15,17,107.54,4,1
2017/09/15,18,107.78,4,1
2017/09/15,19,110.99,4,1
2017/09/15,20,114.24,4,1
2017/09/15,21,116.09,4,1
2017/09/15,22,111.78,4,1
2017/09/15,23,107.79,4,1
2017/09/16,0,115.22,5,1
2017/09/16,1,113.84,5,1
2017/09/16,2,113.51,5,1
2017/09/16,3,113.78,5,1
2017/09/16,4,112.73,5,1
2017/09/16,5,113.42,5,1
2017/09/16,6,113.13,5,1
2017/09/16,7,112.91,5,1
2017/09/16,8,111.82,5,1
2017/09/16,9,114.15,5,1
2017/09/16,10,113.96,5,1
2017/09/16,11,114.01,5,1
2017/09/16,12,114.82,5,1
2017/09/16,13,114.84,5,1
2017/09/16,14,114.65,5,1
2017/09/16,15,111.98,5,1
2017/09/16,16,108.11,5,1
2017/09/16,17,106.86,5,1
2017/09/16,18,109.06,5,1
2017/09/16,19,112.93,5,1
2017/09/16,20,117.03,5,1
2017/09/16,21,121.37,5,1
2017/09/16,22,118.3,5,1
2017/09/16,23,118.79,5,1
2017/09/17,0,117.98,6,1
2017/09/17,1,117.0,6,1
2017/09/17,2,115.15,6,1
2017/09/17,3,115.71,6,1
2017/09/17,4,115.88,6,1
2017/09/17,5,115.63,6,1
2017/09/17,6,115.17,6,1
2017/09/17,7,113.34,6,1
2017/09/17,8,112.36,6,1
2017/09/17,9,115.0,6,1
2017/09/17,10,114.22,6,1
2017/09/17,11,111.81,6,1
2017/09/17,12,112.38,6,1
2017/09/17,13,114.9,6,1
2017/09/17,14,113.05,6,1
2017/09/17,15,110.5,6,1
2017/09/17,16,107.84,6,1
2017/09/17,17,106.66,6,1
2017/09/17,18,107.2,6,1
2017/09/17,19,111.27,6,1
2017/09/17,20,115.79,6,1
2017/09/17,21,120.53,6,1
2017/09/17,22,118.48,6,1
2017/09/17,23,116.67,6,1
2017/09/18,0,109.84,0,1
2017/09/18,1,107.49,0,1
2017/09/18,2,105.68,0,1
2017/09/18,3,105.33,0,1
2017/09/18,4,105.09,0,1
2017/09/18,5,105.44,0,1
2017/09/18,6,108.62,0,1
2017/09/18,7,115.66,0,1
2017/09/18,8,115.78,0,1
2017/09/18,9,115.0,0,1
2017/09/18,10,112.94,0,1
2017/09/18,11,113.1,0,1
2017/09/18,12,112.62,0,1
2017/09/18,13,112.76,0,1
2017/09/18,14,112.39,0,1
2017/09/18,15,108.54,0,1
2017/09/18,16,106.01,0,1
2017/09/18,17,107.46,0,1
2017/09/18,18,111.92,0,1
2017/09/18,19,116.08,0,1
2017/09/18,20,118.26,0,1
2017/09/18,21,121.17,0,1
2017/09/18,22,116.49,0,1
2017/09/18,23,116.06,0,1
2017/09/19,0,119.55,1,1
2017/09/19,1,119.1,1,1
2017/09/19,2,117.75,1,1
2017/09/19,3,117.75,1,1
2017/09/19,4,117.33,1,1
2017/09/19,5,116.19,1,1
2017/09/19,6,117.64,1,1
2017/09/19,7,116.07,1,1
2017/09/19,8,116.42,1,1
2017/09/19,9,115.83,1,1
2017/09/19,10,113.81,1,1
2017/09/19,11,112.58,1,1
2017/09/19,12,112.9,1,1
2017/09/19,13,113.51,1,1
2017/09/19,14,111.93,1,1
2017/09/19,15,111.05,1,1
2017/09/19,16,110.46,1,1
2017/09/19,17,110.88,1,1
2017/09/19,18,112.67,1,1
2017/09/19,19,114.21,1,1
2017/09/19,20,118.29,1,1
2017/09/19,21,119.67,1,1
2017/09/19,22,116.42,1,1
2017/09/19,23,116.92,1,1
2017/09/20,0,121.19,2,1
2017/09/20,1,120.65,2,1
2017/09/20,2,120.04,2,1
2017/09/20,3,119.5,2,1
2017/09/20,4,119.38,2,1
2017/09/20,5,118.53,2,1
2017/09/20,6,118.43,2,1
2017/09/20,7,118.48,2,1
2017/09/20,8,117.5,2,1
2017/09/20,9,116.47,2,1
2017/09/20,10,115.7,2,1
2017/09/20,11,114.71,2,1
2017/09/20,12,115.67,2,1
2017/09/20,13,115.93,2,1
2017/09/20,14,113.99,2,1
2017/09/20,15,113.95,2,1
2017/09/20,16,113.52,2,1
2017/09/20,17,113.46,2,1
2017/09/20,18,113.33,2,1
2017/09/20,19,114.82,2,1
2017/09/20,20,118.94,2,1
2017/09/20,21,119.8,2,1
2017/09/20,22,116.54,2,1
2017/09/20,23,115.7,2,1
2017/09/21,0,121.8,3,1
2017/09/21,1,120.36,3,1
2017/09/21,2,119.11,3,1
2017/09/21,3,117.26,3,1
2017/09/21,4,116.03,3,1
2017/09/21,5,113.15,3,1
2017/09/21,6,111.92,3,1
2017/09/21,7,114.68,3,1
2017/09/21,8,115.2,3,1
2017/09/21,9,115.95,3,1
2017/09/21,10,115.25,3,1
2017/09/21,11,113.73,3,1
2017/09/21,12,115.53,3,1
2017/09/21,13,115.86,3,1
2017/09/21,14,114.67,3,1
2017/09/21,15,114.02,3,1
2017/09/21,16,113.29,3,1
2017/09/21,17,112.37,3,1
2017/09/21,18,110.67,3,1
2017/09/21,19,114.9,3,1
2017/09/21,20,115.88,3,1
2017/09/21,21,117.72,3,1
2017/09/21,22,111.55,3,1
2017/09/21,23,109.46,3,1
2017/09/22,0,111.43,4,1
2017/09/22,1,108.87,4,1
2017/09/22,2,107.18,4,1
2017/09/22,3,107.98,4,1
2017/09/22,4,107.85,4,1
2017/09/22,5,109.81,4,1
2017/09/22,6,113.34,4,1
2017/09/22,7,116.86,4,1
2017/09/22,8,115.67,4,1
2017/09/22,9,115.72,4,1
2017/09/22,10,115.15,4,1
2017/09/22,11,114.24,4,1
2017/09/22,12,114.6,4,1
2017/09/22,13,114.7,4,1
2017/09/22,14,115.08,4,1
2017/09/22,15,115.39,4,1
2017/09/22,16,115.0,4,1
2017/09/22,17,114.79,4,1
2017/09/22,18,113.98,4,1
2017/09/22,19,114.93,4,1
2017/09/22,20,118.04,4,1
2017/09/22,21,119.7,4,1
2017/09/22,22,117.3,4,1
2017/09/22,23,117.36,4,1
2017/09/23,0,119.04,5,1
2017/09/23,1,118.61,5,1
2017/09/23,2,117.64,5,1
2017/09/23,3,117.64,5,1
2017/09/23,4,116.62,5,1
2017/09/23,5,114.32,5,1
2017/09/23,6,115.29,5,1
2017/09/23,7,116.71,5,1
2017/09/23,8,116.11,5,1
2017/09/23,9,117.27,5,1
2017/09/23,10,115.65,5,1
2017/09/23,11,114.05,5,1
2017/09/23,12,114.21,5,1
2017/09/23,13,114.51,5,1
2017/09/23,14,114.91,5,1
2017/09/23,15,110.07,5,1
2017/09/23,16,109.68,5,1
2017/09/23,17,111.58,5,1
2017/09/23,18,112.72,5,1
2017/09/23,19,117.22,5,1
2017/09/23,20,122.44,5,1
2017/09/23,21,125.62,5,1
2017/09/23,22,122.05,5,1
2017/09/23,23,120.74,5,1
2017/09/24,0,119.66,6,1
2017/09/24,1,117.55,6,1
2017/09/24,2,116.18,6,1
2017/09/24,3,115.66,6,1
2017/09/24,4,113.59,6,1
2017/09/24,5,111.48,6,1
2017/09/24,6,111.26,6,1
2017/09/24,7,111.87,6,1
2017/09/24,8,111.31,6,1
2017/09/24,9,114.46,6,1
2017/09/24,10,113.86,6,1
2017/09/24,11,112.66,6,1
2017/09/24,12,113.14,6,1
2017/09/24,13,114.8,6,1
2017/09/24,14,114.86,6,1
2017/09/24,15,113.56,6,1
2017/09/24,16,111.06,6,1
2017/09/24,17,110.99,6,1
2017/09/24,18,110.99,6,1
2017/09/24,19,117.29,6,1
2017/09/24,20,121.92,6,1
2017/09/24,21,126.88,6,1
2017/09/24,22,124.95,6,1
2017/09/24,23,121.3,6,1
2017/09/25,0,119.85,0,1
2017/09/25,1,115.83,0,1
2017/09/25,2,111.55,0,1
2017/09/25,3,110.74,0,1
2017/09/25,4,110.36,0,1
2017/09/25,5,110.19,0,1
2017/09/25,6,113.7,0,1
2017/09/25,7,117.7,0,1
2017/09/25,8,116.86,0,1
2017/09/25,9,117.17,0,1
2017/09/25,10,115.12,0,1
2017/09/25,11,114.53,0,1
2017/09/25,12,117.06,0,1
2017/09/25,13,117.37,0,1
2017/09/25,14,114.73,0,1
2017/09/25,15,114.97,0,1
2017/09/25,16,114.74,0,1
2017/09/25,17,113.18,0,1
2017/09/25,18,112.43,0,1
2017/09/25,19,115.52,0,1
2017/09/25,20,122.02,0,1
2017/09/25,21,123.68,0,1
2017/09/25,22,120.3,0,1
2017/09/25,23,117.52,0,1
2017/09/26,0,115.07,1,1
2017/09/26,1,113.9,1,1
2017/09/26,2,110.51,1,1
2017/09/26,3,109.96,1,1
2017/09/26,4,110.15,1,1
2017/09/26,5,110.05,1,1
2017/09/26,6,111.96,1,1
2017/09/26,7,116.39,1,1
2017/09/26,8,118.19,1,1
2017/09/26,9,117.11,1,1
2017/09/26,10,116.49,1,1
2017/09/26,11,114.96,1,1
2017/09/26,12,116.66,1,1
2017/09/26,13,116.97,1,1
2017/09/26,14,115.76,1,1
2017/09/26,15,116.21,1,1
2017/09/26,16,115.98,1,1
2017/09/26,17,115.59,1,1
2017/09/26,18,115.31,1,1
2017/09/26,19,118.92,1,1
2017/09/26,20,122.33,1,1
2017/09/26,21,124.46,1,1
2017/09/26,22,119.28,1,1
2017/09/26,23,119.11,1,1
2017/09/27,0,123.48,2,1
2017/09/27,1,121.21,2,1
2017/09/27,2,118.98,2,1
2017/09/27,3,117.86,2,1
2017/09/27,4,115.77,2,1
2017/09/27,5,115.65,2,1
2017/09/27,6,118.36,2,1
2017/09/27,7,120.17,2,1
2017/09/27,8,120.84,2,1
2017/09/27,9,117.99,2,1
2017/09/27,10,116.66,2,1
2017/09/27,11,116.36,2,1
2017/09/27,12,117.41,2,1
2017/09/27,13,117.47,2,1
2017/09/27,14,116.61,2,1
2017/09/27,15,117.15,2,1
2017/09/27,16,116.45,2,1
2017/09/27,17,116.34,2,1
2017/09/27,18,115.92,2,1
2017/09/27,19,117.56,2,1
2017/09/27,20,123.31,2,1
2017/09/27,21,124.27,2,1
2017/09/27,22,117.19,2,1
2017/09/27,23,117.64,2,1
2017/09/28,0,124.49,3,1
2017/09/28,1,121.68,3,1
2017/09/28,2,118.76,3,1
2017/09/28,3,117.99,3,1
2017/09/28,4,116.24,3,1
2017/09/28,5,115.96,3,1
2017/09/28,6,118.13,3,1
2017/09/28,7,118.97,3,1
2017/09/28,8,118.99,3,1
2017/09/28,9,119.82,3,1
2017/09/28,10,117.37,3,1
2017/09/28,11,116.97,3,1
2017/09/28,12,115.95,3,1
2017/09/28,13,115.32,3,1
2017/09/28,14,115.17,3,1
2017/09/28,15,115.15,3,1
2017/09/28,16,114.83,3,1
2017/09/28,17,114.45,3,1
2017/09/28,18,113.91,3,1
2017/09/28,19,122.49,3,1
2017/09/28,20,125.14,3,1
2017/09/28,21,126.25,3,1
2017/09/28,22,117.03,3,1
2017/09/28,23,116.05,3,1
2017/09/29,0,121.9,4,1
2017/09/29,1,120.12,4,1
2017/09/29,2,118.16,4,1
2017/09/29,3,116.32,4,1
2017/09/29,4,116.08,4,1
2017/09/29,5,117.35,4,1
2017/09/29,6,116.97,4,1
2017/09/29,7,120.6,4,1
2017/09/29,8,120.17,4,1
2017/09/29,9,121.95,4,1
2017/09/29,10,120.42,4,1
2017/09/29,11,118.09,4,1
2017/09/29,12,118.51,4,1
2017/09/29,13,118.9,4,1
2017/09/29,14,117.13,4,1
2017/09/29,15,115.93,4,1
2017/09/29,16,114.68,4,1
2017/09/29,17,113.2,4,1
2017/09/29,18,111.98,4,1
2017/09/29,19,114.35,4,1
2017/09/29,20,120.38,4,1
2017/09/29,21,122.7,4,1
2017/09/29,22,115.68,4,1
2017/09/29,23,116.66,4,1
2017/09/30,0,122.09,5,1
2017/09/30,1,122.5,5,1
2017/09/30,2,121.41,5,1
2017/09/30,3,121.56,5,1
2017/09/30,4,119.75,5,1
2017/09/30,5,119.59,5,1
2017/09/30,6,117.87,5,1
2017/09/30,7,118.48,5,1
2017/09/30,8,116.85,5,1
2017/09/30,9,119.69,5,1
2017/09/30,10,119.94,5,1
2017/09/30,11,119.75,5,1
2017/09/30,12,120.06,5,1
2017/09/30,13,121.3,5,1
2017/09/30,14,120.26,5,1
2017/09/30,15,117.7,5,1
2017/09/30,16,115.09,5,1
2017/09/30,17,113.43,5,1
2017/09/30,18,113.67,5,1
2017/09/30,19,115.26,5,1
2017/09/30,20,120.55,5,1
2017/09/30,21,122.73,5,1
2017/09/30,22,116.06,5,1
2017/09/30,23,116.77,5,1
2017/10/01,0,119.91,6,1
2017/10/01,1,116.81,6,1
2017/10/01,2,113.09,6,1
2017/10/01,3,114.22,6,1
2017/10/01,4,113.39,6,1
2017/10/01,5,113.46,6,1
2017/10/01,6,112.75,6,1
2017/10/01,7,113.98,6,1
2017/10/01,8,112.26,6,1
2017/10/01,9,118.54,6,1
2017/10/01,10,121.6,6,1
2017/10/01,11,121.89,6,1
2017/10/01,12,121.06,6,1
2017/10/01,13,119.92,6,1
2017/10/01,14,118.37,6,1
2017/10/01,15,116.64,6,1
2017/10/01,16,114.89,6,1
2017/10/01,17,112.75,6,1
2017/10/01,18,111.18,6,1
2017/10/01,19,117.93,6,1
2017/10/01,20,129.61,6,1
2017/10/01,21,130.36,6,1
2017/10/01,22,127.79,6,1
2017/10/01,23,121.05,6,1
2017/10/02,0,119.46,0,1
2017/10/02,1,114.39,0,1
2017/10/02,2,113.65,0,1
2017/10/02,3,113.41,0,1
2017/10/02,4,113.13,0,1
2017/10/02,5,112.17,0,1
